gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value,intercept
unc-98,12414,WBGene00006827,OK,embryo.time,0.0013700565523522,6.52246707222425e-05,21.0051892509591,9.15023604190598e-97,0.0019551072924503,count,8.00645653666773e-94,-0.0941484298458587
F26A10.2,804,WBGene00017814,OK,embryo.time,0.0072756204095738,0.0002699768541274,26.9490524774367,9.06739403481754e-157,0.0014353035766449,count,8.35106990606695e-154,-6.45143455080155
vab-15,496,WBGene00006881,OK,embryo.time,-0.0046621296464316,0.0005982844931467,-7.79249621181136,6.935846795966611e-15,-0.0063444717396395,count,4.57765888533796e-12,-1.79176621255989
myrf-2,4974,WBGene00008999,OK,embryo.time,-0.006546966139079,0.00016129853904,-40.5891223692673,0.0,-0.0094216391486996,count,0.0,1.38608014022504
sex-1,3332,WBGene00004786,OK,embryo.time,-0.0122866378690654,0.0002316273573456,-53.044847594273,0.0,-0.0177175087563131,count,0.0,3.05949873824072
daf-12,30,WBGene00000908,OK,embryo.time,0.0096264155764452,0.0012805712515791,7.51728227896309,5.86221106379789e-14,1.71249308500351e-05,count,3.798712769341029e-11,-11.3069972046438
sma-9,2700,WBGene00004862,OK,embryo.time,-0.0020175089879371,0.0002201393693335,-9.16468959661599,5.50660356015293e-20,-0.0028281418122819,count,3.8601290956672e-17,-1.06968620102224
ldb-1,4919,WBGene00002261,OK,embryo.time,-0.0011617677355554,0.000146810636308,-7.91337579327538,2.6535475085372404e-15,-0.0016425182291824,count,1.76195554566873e-12,-0.713888266882183
alr-1,418,WBGene00044330,OK,embryo.time,0.0031256203619109,0.0004687145865974,6.66849390073562,2.66160357082908e-11,0.0016304095893267,count,1.63954779963071e-08,-5.17531269325064
C34F6.9,342,WBGene00007943,OK,embryo.time,-0.0046639239364256,0.0007291149982985,-6.39669180761477,1.628006238746e-10,-0.0061309237050473,count,9.91455799396314e-08,-2.2748194219616
hizr-1,7,WBGene00013976,OK,embryo.time,0.0094224299782741,0.0021711356373264,4.33986242788444,1.43370601975215e-05,4.10262271719523e-06,count,0.0073119007007359,-12.7153180071655
hnd-1,1818,WBGene00001981,OK,embryo.time,-0.0190521823489616,0.0007506231389768,-25.3818212624404,1.32222566702401e-139,-0.0274847396642394,count,1.20719203399292e-136,5.06652511002952
nfya-1,386,WBGene00011614,OK,embryo.time,-0.0026446714560165,0.0006421752155544,-4.11830197111113,3.8342518323026e-05,-0.0032404411046182,count,0.01913291664319,-2.87477605690335
ceh-40,430,WBGene00000461,OK,embryo.time,-0.0121069495034727,0.0011258314521829,-10.7537851069958,6.90073579098515e-27,-0.0173496526141869,count,5.0168349200462e-24,0.400185077660571
atf-6,665,WBGene00000222,OK,embryo.time,-0.0035210972843195,0.000493446086628,-7.13572846099798,1.00041592332586e-12,-0.0047379547941928,count,6.372649431585731e-10,-1.97460991938081
nhr-26,1,WBGene00011568,OK,embryo.time,0.0169823548402481,0.0028412616494644,5.97704714856136,2.31622302584857e-09,1.13412621901961e-08,count,1.3735202543282e-06,-19.1994236472703
ceh-28,25,WBGene00000450,OK,embryo.time,0.0070731120123172,0.0013784236232503,5.13130498709736,2.90813496292066e-07,5.56787605671025e-05,count,0.0001619831174346,-9.81420748318375
nhr-32,801,WBGene00003626,OK,embryo.time,0.00459725915418,0.0003140880442267,14.6368486119829,3.1495094852881696e-48,0.0023267136701869,count,2.5290561166864e-45,-5.22295878260896
K09A11.1,284,WBGene00010704,OK,embryo.time,-0.0048935813073829,0.0008258526184498,-5.9254898489861,3.1720063635127904e-09,-0.0063448428199662,count,1.86831174810903e-06,-2.41975111103144
mxl-3,261,WBGene00003511,OK,embryo.time,0.006951219764882,0.0004610532759021,15.0768254520691,4.8100439855265e-51,0.0005728225484868,count,3.91537580421857e-48,-7.41244119989631
nhr-71,331,WBGene00003661,OK,embryo.time,0.002768943948096,0.000574943540442,4.81602758066797,1.47668025216687e-06,0.0013185473203584,count,0.0007944539756657,-5.31441992949016
F16B12.6,1086,WBGene00008882,OK,embryo.time,-0.0060032776893772,0.0004262287408043,-14.0846383987343,8.2894334154481e-45,-0.0085009583943239,count,6.581810131865789e-42,-0.629035141398484
K04C1.3,450,WBGene00010553,OK,embryo.time,-0.0029120899423306,0.0005882000362442,-4.95084964789341,7.45771439540162e-07,-0.0037096618071626,count,0.0004056996631098,-2.58267493646471
ztf-14,152,WBGene00010936,OK,embryo.time,0.0058043097604194,0.0006653992421893,8.72304834811912,2.9470166908433497e-18,0.0004048247840802,count,2.0393355500636e-15,-7.58793658780482
nhr-3,1014,WBGene00003602,OK,embryo.time,0.0067467303241595,0.0002477664201167,27.2302046458945,6.004047037551249e-160,0.0019058264254803,count,5.53573136862225e-157,-6.02129104741903
dmd-4,215,WBGene00007776,OK,embryo.time,0.0029261582233173,0.0007129499618766,4.10429676665523,4.07383001377298e-05,0.0010825409662223,count,0.0202876734685894,-5.67123083119239
dhhc-1,1943,WBGene00008606,OK,embryo.time,-0.0052763073104193,0.0002839554514707,-18.5814615746635,2.4578117709397302e-76,-0.0075210981196628,count,2.11126031123723e-73,-0.187969909875184
svh-5,482,WBGene00006462,OK,embryo.time,0.0059565184611195,0.0003590122063138,16.5914093068803,2.36309746447925e-61,0.0012852056849079,count,1.9684601879112202e-58,-6.34623236197432
psa-3,534,WBGene00009560,OK,embryo.time,-0.0045361621676689,0.0006207992761997,-7.30697077393085,2.84983151212373e-13,-0.0063591929027459,count,1.83244166229556e-10,-1.0661718938333
gmeb-2,81,WBGene00010010,OK,embryo.time,0.0042805398099127,0.0009647018611817,4.43716342028106,9.17079254264881e-06,0.0003719424683925,count,0.0047412997445494,-7.3548006517752
sdc-1,738,WBGene00004745,OK,embryo.time,-0.0061409156219197,0.000531760604057,-11.5482711112244,9.73260383280141e-31,-0.0086401608888014,count,7.27998766693545e-28,-0.92839717830759
pat-9,10444,WBGene00003933,OK,embryo.time,-0.0039735075218525,9.02934652338767e-05,-44.0065901952088,0.0,-0.0057208577671177,count,0.0,1.5889460502577
T20F7.1,960,WBGene00020630,OK,embryo.time,-0.0047692948343408,0.0004164644323591,-11.4518659068285,2.94896300741942e-30,-0.0066663911356833,count,2.1940284775200487e-27,-1.16507966640905
nhr-1,1263,WBGene00003600,OK,embryo.time,0.0043097078577167,0.0002449819040835,17.5919436737144,1.1060336097527401e-68,0.0031304648947653,count,9.36810467460571e-66,-4.59338512908724
rcor-1,355,WBGene00022278,OK,embryo.time,-0.0046728982857762,0.0007588376952716,-6.15796805416105,7.5290181022795e-10,-0.0060799590832021,count,4.50988184326542e-07,-2.3847531474745
ztf-3,3458,WBGene00016905,OK,embryo.time,-0.0040684518468069,0.000195278790599,-20.8340692521041,3.03153569738435e-95,-0.0058078726955179,count,2.6495621995139196e-92,-0.0578433649066396
zfh-2,207,WBGene00022518,OK,embryo.time,0.0047088609595066,0.0006188762498067,7.60872785306734,2.90813618437543e-14,0.0008403953116608,count,1.8931966560284e-11,-6.56531274086813
ubxn-1,951,WBGene00017733,OK,embryo.time,-0.004742990700248,0.0004187997688838,-11.3251989438494,1.24818770959615e-29,-0.0066192188677547,count,9.236589051011508e-27,-1.21434366296542
scrt-1,158,WBGene00016948,OK,embryo.time,-0.0158998415113071,0.0010419624613572,-15.2595147147585,3.0844306125411202e-52,-0.0228170719983957,count,2.52614867167118e-49,0.637724641677519
pop-1,285,WBGene00004077,OK,embryo.time,-0.0066723866191199,0.0008165122636689,-8.17181433275493,3.24307169693404e-16,-0.0091334132859616,count,2.19231646712741e-13,-1.6822527522874
ztf-23,1927,WBGene00021846,OK,embryo.time,-0.0040434956655869,0.0002736547000201,-14.7759043250115,4.13923797359323e-49,-0.0057142541494586,count,3.3279473307689603e-46,-0.733877203075435
nhr-64,762,WBGene00003654,OK,embryo.time,-0.0028552523635674,0.0004609091084032,-6.19482737813291,5.9650946036023e-10,-0.0037975976914644,count,3.57905676216138e-07,-2.1351156826199
zip-4,1380,WBGene00021552,OK,embryo.time,-0.0059091536828831,0.0003634041289819,-16.2605573564534,5.08665449787661e-59,-0.0083995457640241,count,4.21174992424183e-56,-0.399072588445949
F21A9.2,141,WBGene00017651,OK,embryo.time,0.0064362068015984,0.0007785774194151,8.26662402620589,1.47562356280839e-16,0.000320105907778,count,1.0019483991469e-13,-7.94086351224327
swsn-2.2,1324,WBGene00015971,OK,embryo.time,-0.0076624347447554,0.0004012165535447,-19.0980025052737,1.7240691411363e-80,-0.0109593184121167,count,1.4895957379417595e-77,0.144227733262891
F57C9.4,552,WBGene00019011,OK,embryo.time,-0.002559681454576,0.0005392627854412,-4.74663100010079,2.08467041078292e-06,-0.0032787064097302,count,0.0011152986697688,-2.53487387481672
B0261.1,2115,WBGene00015091,OK,embryo.time,-0.0035597041690519,0.0002615875368891,-13.6080801531489,5.85950782347528e-42,-0.0050251518265937,count,4.5879946257811403e-39,-0.785431443375463
rnt-1,2034,WBGene00004393,OK,embryo.time,0.0016907883100677,0.0002153438425911,7.85157490329579,4.344445584862781e-15,0.0021274063381661,count,2.87602297717916e-12,-2.68599302037852
nhr-2,198,WBGene00003601,OK,embryo.time,-0.0061410986422544,0.0010348385480776,-5.9343543528237,3.0056289917591604e-09,-0.0082197064548276,count,1.7733211051379e-06,-2.04931747583841
dhhc-3,1521,WBGene00018009,OK,embryo.time,-0.0039099323083265,0.0003149969757245,-12.4126026903364,3.14054521794989e-35,-0.0054946559934775,count,2.39937654651372e-32,-0.976549169137288
let-391,497,WBGene00006492,OK,embryo.time,-0.0030162155081039,0.0005556478883672,-5.42828573859407,5.76542882339088e-08,-0.0038880497687543,count,3.28052900050941e-05,-2.4766528399336
ceh-2,246,WBGene00000429,OK,embryo.time,0.0036388918864469,0.0006102254026645,5.9631930603961,2.5210648829318203e-09,0.0012421161927111,count,1.48994934581271e-06,-5.77838967512805
lpd-2,2939,WBGene00003059,OK,embryo.time,-0.0060684416418247,0.0002202346372875,-27.5544379238598,1.18788091691407e-163,-0.0087043164202873,count,1.09997772906243e-160,0.545602092155263
let-607,2271,WBGene00002783,OK,embryo.time,-0.0056221699399167,0.0002647198327115,-21.2381893805583,7.45665325314785e-99,-0.0080353886621709,count,6.55439820951696e-96,0.0626328266275548
ztf-4,1219,WBGene00020399,OK,embryo.time,-0.004314110852341,0.0003654555164987,-11.8047495730067,4.87899066294365e-32,-0.0060467588377698,count,3.68363795052246e-29,-1.07294318533847
F22D6.2,4438,WBGene00009050,OK,embryo.time,0.0009763278622643,0.0001412193194013,6.91355734047718,4.88943172949233e-12,0.0013346221484462,count,3.0705631261211804e-09,-1.71225470568005
hlh-2,1065,WBGene00001949,OK,embryo.time,-0.0042532513169547,0.0004030077452816,-10.5537706576384,5.83906172744714e-26,-0.0059437485820032,count,4.20996350548939e-23,-1.17250331734447
pbrm-1,4606,WBGene00007042,OK,embryo.time,-0.0061583383582921,0.0001741315658899,-35.366008034307,1.0660103818483701e-264,-0.0088562264452583,count,1.01803991466519e-261,1.14118070342898
dcp-66,2845,WBGene00000938,OK,embryo.time,-0.0045573365651458,0.0002301122215385,-19.8048436309685,2.37860914757689e-86,-0.0065047804725666,count,2.06938995839189e-83,-0.072041243761696
D2030.7,289,WBGene00008417,OK,embryo.time,-0.0038116997891371,0.0007811248841611,-4.87975721478969,1.07150317304884e-06,-0.0047299907091112,count,0.0005775402102733,-2.78684496494303
F27D4.4,1773,WBGene00009189,OK,embryo.time,-0.001524499225625,0.0002740915696217,-5.5620069881342,2.70588205479e-08,-0.0020815087991446,count,1.55588218150425e-05,-1.73321546085043
F27D4.6,689,WBGene00009190,OK,embryo.time,-0.0020510982524352,0.0004453780817917,-4.60529679454246,4.14774907200291e-06,-0.0026401837526319,count,0.0021900115100175,-2.49049831247964
spr-4,1533,WBGene00005009,OK,embryo.time,-0.0014885290208911,0.0002905727262859,-5.12274169677757,3.04320166386981e-07,-0.0020136005407707,count,0.0001685933721783,-1.89378632422613
F52B5.7,1513,WBGene00009923,OK,embryo.time,-0.0073555572310886,0.0003347770403118,-21.9715104244808,1.43290978433335e-105,-0.0105315437757906,count,1.26955806891935e-102,0.27509252947857
cep-1,173,WBGene00000467,OK,embryo.time,-0.0064816916313045,0.0012389007328725,-5.23180869889047,1.69792559120618e-07,-0.0085121153768873,count,9.52536256666667e-05,-2.2848797286362
lin-28,5762,WBGene00003014,OK,embryo.time,-0.0024436195315158,0.0001362609004001,-17.9333875259858,2.80704063622386e-71,-0.0034907242271627,count,2.3944056626989503e-68,0.007939147824892
cdc-5L,2373,WBGene00008386,OK,embryo.time,-0.0052710804923918,0.000260731620398,-20.2164988057247,7.41460896165397e-90,-0.0075303336984569,count,6.46553901456226e-87,0.0170198486136682
F43G9.12,835,WBGene00009672,OK,embryo.time,-0.0041101031343254,0.0004453440315198,-9.22905179687367,3.0345201226353204e-20,-0.0056623483843994,count,2.13326764621263e-17,-1.54980616741608
K07A12.1,1132,WBGene00010620,OK,embryo.time,-0.0029338952169551,0.0003587638365818,-8.17778972626648,3.08684993599698e-16,-0.0040181131687251,count,2.0897974066699599e-13,-1.67392460178305
ztf-26,276,WBGene00010137,OK,embryo.time,0.0065715414386929,0.0004653598037932,14.1214204259315,4.95062537256933e-45,0.0005945615035638,count,3.9456484219377594e-42,-7.3128846382041
snpc-4,892,WBGene00001568,OK,embryo.time,-0.0071465227291286,0.0004652115227361,-15.3618781561919,6.52636747166839e-53,-0.010151606784799,count,5.35162132676808e-50,-0.442883623111059
mef-2,33,WBGene00003182,OK,embryo.time,0.0079913703957886,0.0014014979667859,5.70202068442174,1.20302967875964e-08,4.16845568242965e-05,count,6.96554184001832e-06,-10.2280461072786
gei-17,2414,WBGene00001574,OK,embryo.time,-0.0028220914072295,0.0002338588732465,-12.0674976666551,2.12781516816862e-33,-0.0039725737580132,count,1.61501171263998e-30,-0.910127354098685
C17E4.6,1670,WBGene00007645,OK,embryo.time,-0.0023189269390257,0.000283964791627,-8.16624809624812,3.39559463148231e-16,-0.0032036779829478,count,2.29202637625056e-13,-1.48655957929963
irx-1,1857,WBGene00007984,OK,embryo.time,-0.0030651339808508,0.0002894689396327,-10.5888182156588,4.0276500769440197e-26,-0.0043256621579762,count,2.90796335555358e-23,-0.799734094864322
nhr-62,343,WBGene00003652,OK,embryo.time,0.0021336167631767,0.0005308762747379,4.01904712021651,5.86783141988523e-05,0.0013232445767895,count,0.0290457655284319,-4.88856999609989
nhr-49,1794,WBGene00003639,OK,embryo.time,-0.0014838677995252,0.0002684537178619,-5.5274622804369,3.29531347195076e-08,-0.0020249406498253,count,1.88491930595583e-05,-1.74323940081335
cfi-1,46,WBGene00000476,OK,embryo.time,0.008207196864918,0.0012187853637545,6.73391485407682,1.7028543483399e-11,3.80661369764316e-05,count,1.05747255031908e-08,-10.3460110213092
T20F10.2,10691,WBGene00011864,OK,embryo.time,-0.0021996253808677,8.61128156762323e-05,-25.5435310481301,2.47879632641376e-141,-0.0031596411704923,count,2.2680986386685886e-138,0.833289617007102
madf-10,946,WBGene00013717,OK,embryo.time,-0.0015328832310915,0.0003674921095389,-4.17120039125415,3.04458356033344e-05,-0.0019953538337155,count,0.0152229178016672,-2.38170337820838
row-1,1306,WBGene00009508,OK,embryo.time,-0.0029026389635732,0.0003426908505481,-8.47013849050807,2.6426629975709705e-17,-0.0040004988097884,count,1.80758149033854e-14,-1.54131586279153
daf-16,1679,WBGene00000912,OK,embryo.time,-0.0021160290614815,0.000274596899708,-7.7059466575592,1.36793853403654e-14,-0.0029345427605404,count,8.9736767832797e-12,-1.39253736413932
Y37F4.6,222,WBGene00021387,OK,embryo.time,0.0043434336036282,0.0006247967540602,6.95175443118438,3.73484810448416e-12,0.0008891019165981,count,2.34921945772054e-09,-6.40704403397068
dxbp-1,769,WBGene00013128,OK,embryo.time,-0.0055561564727903,0.0005075765994682,-10.9464393721287,8.50368129735746e-28,-0.0077845298162717,count,6.2161910283683e-25,-1.08625416740018
nfya-2,359,WBGene00043056,OK,embryo.time,-0.0026148285667522,0.0006563514506407,-3.9838847986086,6.80719410565488e-05,-0.0031611314379787,count,0.0336275388819351,-2.96071403134506
madf-2,619,WBGene00009461,OK,embryo.time,-0.002503584361099,0.0004864014309849,-5.1471566521289,2.673231407067e-07,-0.0032481983396128,count,0.0001491663125143,-2.41442037437792
dhhc-7,1690,WBGene00007637,OK,embryo.time,-0.0022904181475613,0.0002812910101147,-8.14252167755774,4.1290143417825006e-16,-0.0031660008169433,count,2.77882665201962e-13,-1.4737610646907
dhhc-2,36,WBGene00012948,OK,embryo.time,0.0062186978698469,0.0013129510149211,4.73642793917982,2.19222522126535e-06,9.9803839350858e-05,count,0.0011706482681557,-9.09571654384111
R06C1.6,279,WBGene00011060,OK,embryo.time,0.004477545536246,0.0005226361123253,8.56723335921873,1.14685360154239e-17,0.0009890634529282,count,7.85594717056537e-15,-6.31780729404047
hsf-1,4457,WBGene00002004,OK,embryo.time,0.0028857906056813,0.0001241202419225,23.2499595632695,8.60383198789607e-118,0.0037589712579032,count,7.70903346115488e-115,-2.37697953561884
hmg-20,204,WBGene00012209,OK,embryo.time,-0.0047258501717048,0.000923365607629,-5.11807038583524,3.11941421546988e-07,-0.0059600243935721,count,0.0001725036061154,-2.66450646465016
B0019.2,369,WBGene00007094,OK,embryo.time,-0.0035854751548726,0.000695428614001,-5.15577743378166,2.55328781189934e-07,-0.0045541582459379,count,0.0001427287886851,-2.60702209049698
atg-4.1,5303,WBGene00013595,OK,embryo.time,-0.0040758494060044,0.0001491337252508,-27.3301655889565,4.37404346857917e-161,-0.0058437160004266,count,4.04161616496715e-158,0.472905073949303
eya-1,3013,WBGene00001377,OK,embryo.time,-0.0011354151231586,0.0002286656483233,-4.96539437158149,6.92063077545427e-07,-0.0016149959355504,count,0.0003785585034173,-0.355693663039619
ekl-4,1145,WBGene00013676,OK,embryo.time,-0.0066460781606102,0.0004103082825307,-16.1977674923298,1.39340534798588e-58,-0.0094573009730938,count,1.1523462227843199e-55,-0.322218118865552
hinf-1,1860,WBGene00009553,OK,embryo.time,-0.0062258934005516,0.0003139399720957,-19.8314772056287,1.41758453365333e-86,-0.0088996582201329,count,1.2347161288120499e-83,0.0800383044369832
ces-2,7317,WBGene00000469,OK,embryo.time,-0.0073177643442283,0.0001163222927289,-62.9093888415586,0.0,-0.0105514432341211,count,0.0,2.89451358115976
klu-1,29,WBGene00013970,OK,embryo.time,0.0080632676175301,0.0018401209600602,4.38192259777639,1.18320342006163e-05,3.7463706280288e-05,count,0.0060698335449161,-10.3441932545515
W03F9.2,756,WBGene00021000,OK,embryo.time,-0.0038661607729249,0.0004861559388813,-7.95251166080732,1.93823161162493e-15,-0.0052752446483717,count,1.28892402173058e-12,-1.74436004127482
nhr-58,1880,WBGene00003648,OK,embryo.time,0.0047330692019896,0.0001900135712535,24.9091113374974,1.2928755608530198e-134,0.0039007764827725,count,1.1752238848153999e-131,-4.32054358349743
nhr-132,1045,WBGene00003722,OK,embryo.time,0.003077509834537,0.0002881247755238,10.6811704371534,1.50506704392671e-26,0.0026438676592086,count,1.0881634727590101e-23,-4.22005052746727
nhr-256,938,WBGene00022805,OK,embryo.time,-0.0050981353811703,0.0004320220993929,-11.8006356349213,5.12152282355215e-32,-0.0071455713636106,count,3.86162820895832e-29,-1.07301591555921
nhr-86,369,WBGene00003676,OK,embryo.time,-0.0032984694392712,0.0006477608177233,-5.09211015705476,3.57771439802342e-07,-0.0041336627205072,count,0.0001967742918912,-2.71438956718444
nhr-184,68,WBGene00018415,OK,embryo.time,0.004710708264773,0.0010330403896427,4.56004267790733,5.14895425229696e-06,0.0003066527309233,count,0.0027032009824559,-7.65974546431003
nhr-56,760,WBGene00003646,OK,embryo.time,0.0050371117298042,0.0002985175811843,16.873752325809,2.22253619810684e-63,0.0022269079626765,count,1.8647078702116402e-60,-5.42450263187879
nhr-128,63,WBGene00003718,OK,embryo.time,0.0064898808515051,0.0009581615393344,6.77326378181835,1.2990970878771499e-11,0.0001585022184007,count,8.09337485747465e-09,-8.67008695664119
nhr-103,199,WBGene00003693,OK,embryo.time,0.0063662837022077,0.0005399307475951,11.7909263929915,5.74243086482711e-32,0.0004972843876533,count,4.32405044121481e-29,-7.46881271001893
nhr-18,199,WBGene00003617,OK,embryo.time,0.0060204179688801,0.0005898622576454,10.2064810739241,2.17043572805618e-24,0.000502561757213,count,1.54969110983211e-21,-7.39828529964502
nhr-126,124,WBGene00003716,OK,embryo.time,0.007537597271173,0.0007202155209679,10.4657523362485,1.47612094656109e-25,0.0001762683056615,count,1.0583787186843e-22,-8.71476344077881
nhr-134,315,WBGene00003724,OK,embryo.time,0.0071810965376435,0.0004635579327833,15.4912601635908,9.03459272192188e-54,0.0005338158865796,count,7.41740062469786e-51,-7.52153108395325
nhr-96,130,WBGene00003686,OK,embryo.time,0.0064020562822778,0.0007761502093564,8.24847588147411,1.71684426655771e-16,0.0003131189837514,count,1.16402041272613e-13,-7.95818778357428
nhr-183,125,WBGene00018266,OK,embryo.time,0.0057092804425695,0.0007070151039304,8.07518879134367,7.17086996753731e-16,0.0003935603246928,count,4.80448287825e-13,-7.60019264666118
sknr-1,144,WBGene00020961,OK,embryo.time,-0.0127797221602849,0.0010899179913166,-11.7253979309455,1.24012239953825e-31,-0.018081861602228,count,9.313319220532259e-29,-0.669297341468895
F37B4.10,3265,WBGene00018140,OK,embryo.time,-0.0044393671958846,0.0002069738560542,-21.4489273211484,9.21472357708391e-101,-0.0063449572053586,count,8.11817147141092e-98,0.0632037228605665
lin-40,5530,WBGene00003025,OK,embryo.time,-0.0044723100107565,0.0001479234846889,-30.2339416905963,8.808830247167861e-196,-0.006421534507327,count,8.23625628110195e-193,0.742010758364852
nhr-156,480,WBGene00015897,OK,embryo.time,0.0087342339216439,0.000306400929115,28.5058989438103,9.45243214607054e-175,0.0006097074322328,count,8.76240459940739e-172,-7.5884833175417
nhr-125,145,WBGene00003715,OK,embryo.time,0.0044791248414112,0.0007106271141497,6.30305930103804,2.98799667016215e-10,0.0006252153943445,count,1.79877399543761e-07,-6.84125146246371
unc-62,10871,WBGene00006796,OK,embryo.time,-0.0038242714253644,9.45451557373626e-05,-40.4491525296962,0.0,-0.0055102784982137,count,0.0,2.06821851418288
K11D12.12,657,WBGene00019651,OK,embryo.time,-0.0042443928810042,0.0005066294884861,-8.37770595171339,5.80041298883791e-17,-0.0057845819076126,count,3.9442808324097816e-14,-1.76545471811354
B0238.11,3878,WBGene00015075,OK,embryo.time,-0.0044750524710452,0.0001890634845181,-23.6695757641953,6.05596845373557e-122,-0.0064073668711861,count,5.44431563990828e-119,0.275174178866319
ceh-33,775,WBGene00000454,OK,embryo.time,0.0115695957779639,0.0001965824941011,58.8536422374026,0.0,0.0004364386397471,count,0.0,-8.22846583796263
nhr-47,4986,WBGene00003637,OK,embryo.time,-0.0026290323594744,0.0001504954660232,-17.4691798294303,9.23159936680881e-68,-0.0037492273254652,count,7.80993306432025e-65,-0.15108854363217
fos-1,400,WBGene00001345,OK,embryo.time,0.0060211971670446,0.0004322165445659,13.9309733575607,7.041366464208599e-44,0.0009732252154916,count,5.569720873189e-41,-6.6782971364756
atf-8,969,WBGene00017535,OK,embryo.time,0.0024749767202874,0.0003046453710268,8.1241238360038,4.80329039286232e-16,0.0023517884002538,count,3.22300785361062e-13,-3.94913788086099
bcl-11,189,WBGene00017430,OK,embryo.time,0.0102298096983103,0.0007389771231999,13.8432021467897,2.36556969338062e-43,0.0001137595064397,count,1.86406891838393e-40,-9.4680390036729
nhr-42,242,WBGene00003632,OK,embryo.time,0.0031579385921923,0.0005932596072806,5.32302983961312,1.03310025727679e-07,0.0010917266908045,count,5.81635444846833e-05,-5.76147505380912
nhr-286,58,WBGene00044699,OK,embryo.time,0.006140930247582,0.0012563833259308,4.88778394367195,1.02879601589226e-06,0.0001300005273349,count,0.0005565786445977,-8.81516579274812
nhr-135,128,WBGene00003725,OK,embryo.time,0.0076112697460708,0.0008081676168416,9.41793458121492,5.15810542274954e-21,0.0002166784007818,count,3.6364643230384295e-18,-8.51453224755672
attf-2,6026,WBGene00017317,OK,embryo.time,-0.0067888326576292,0.0001523882771049,-44.549572884506,0.0,-0.0097790722803684,count,0.0,1.86869240570067
spr-1,870,WBGene00005006,OK,embryo.time,-0.0030396523930877,0.0004201863220055,-7.23405840194691,4.88137099520346e-13,-0.0041161248050423,count,3.11919606593501e-10,-1.87631322825613
W02D7.6,5902,WBGene00020942,OK,embryo.time,-0.0023770014064191,0.0001332536336727,-17.8381732708106,1.50257613878632e-70,-0.003393487649215,count,1.27869229410716e-67,-0.0523296148443129
nhr-219,1,WBGene00020555,OK,embryo.time,0.0145699763943946,0.0030815747316376,4.72809445275136,2.28400690101932e-06,5.08241404115573e-08,count,0.0012173756782433,-17.5450766329249
nhr-36,20,WBGene00017198,OK,embryo.time,0.0077218162992315,0.0017752517990358,4.34970199913345,1.37092950800669e-05,3.45368232246357e-05,count,0.0070054497859141,-10.3822202702728
ztf-9,493,WBGene00013966,OK,embryo.time,0.001988968466581,0.0004490726682287,4.4290570486647,9.52190976016079e-06,0.0015123186828686,count,0.0049133054362429,-4.49791216221848
ztf-7,5457,WBGene00009772,OK,embryo.time,-0.0010375220167228,0.0001352336864373,-7.67206784090295,1.78100301332554e-14,-0.0014686376694625,count,1.1629949677015799e-11,-0.651535247173745
F57A8.1,3678,WBGene00010177,OK,embryo.time,-0.0023594017336063,0.0001836265570614,-12.8489134216958,1.28990161527804e-37,-0.0033435399023009,count,9.983838502252031e-35,-0.589486426420534
saeg-1,975,WBGene00010012,OK,embryo.time,0.0057625884665333,0.000258482517433,22.2939196188577,1.36571730410756e-108,0.0023713946362142,count,1.21548840065573e-105,-5.52666390372581
mxl-1,2113,WBGene00003509,OK,embryo.time,-0.0033720015555172,0.0002605584957537,-12.9414377595416,3.92838590039805e-38,-0.0047502861316049,count,3.05235584460928e-35,-0.877956844794121
ccch-1,1050,WBGene00009532,OK,embryo.time,0.004887490334337,0.0002606333441095,18.7523601442287,1.0671619468527599e-77,0.0028095575191691,count,9.17759274293374e-75,-5.01952781472207
nhr-68,299,WBGene00003658,OK,embryo.time,0.0039723546666007,0.0005210951883246,7.62308836389785,2.60305468556611e-14,0.001513770752921,count,1.6971916549891e-11,-5.63170671257804
ceh-32,380,WBGene00000453,OK,embryo.time,0.0021686599507591,0.0005155416039723,4.20656632568392,2.60569394676449e-05,0.0015613775671554,count,0.0130805836127577,-4.61006427805383
nhr-154,211,WBGene00007547,OK,embryo.time,0.0038791689241126,0.00067395946422,5.7557896729028,8.767913708857341e-09,0.0009125392842125,count,5.12046160597269e-06,-6.24276937903923
ccch-3,362,WBGene00012277,OK,embryo.time,-0.0054673854078231,0.0007079624676168,-7.72270516857663,1.2000514855574e-14,-0.0073227681968642,count,7.88433826011212e-12,-2.04052031597252
cky-1,95,WBGene00000521,OK,embryo.time,0.0040637864227602,0.0009096434526641,4.46744975831855,7.96530352850931e-06,0.0004228920116659,count,0.0041419578348248,-7.16160406972107
ceh-74,688,WBGene00013876,OK,embryo.time,-0.0041173417177056,0.0004771615068702,-8.62882202026719,6.7216950980992196e-18,-0.0056321577068846,count,4.62452622749226e-15,-1.6966730187388
nhr-84,211,WBGene00003674,OK,embryo.time,0.0045144029398025,0.0006428369123641,7.02262557263539,2.2572713661469898e-12,0.000763791535639,count,1.42885277477104e-09,-6.62593438800234
efl-1,990,WBGene00001161,OK,embryo.time,-0.0080462533659059,0.0005155488364238,-15.6071603647077,1.51610849682458e-54,-0.0114880616783105,count,1.2462411843897999e-51,-0.0414719485578906
nhr-231,2,WBGene00012449,OK,embryo.time,0.0241990665762284,0.0026401076346112,9.16593939541847,5.44346193699964e-20,8.44272665335229e-11,count,3.82131027977375e-17,-24.4574962798069
