gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00018367,F42H10.3,BWM_far_posterior,0.101159416472029,0.584370913092173,0.418300653594771,0.241834230003443,0.0005812030436659,0.439121458446133,1.0
WBGene00022180,Y71H2AM.15,BWM_head_row_1,0.117068847173332,0.584794244007241,0.484126984126984,0.241814340062948,0.0021109937417986,0.0458349410644005,1.0
WBGene00006826,unc-97,BWM_posterior,0.160238674932556,1.1510551645578,0.662661737523105,0.241810664263634,0.005820040573289,0.0002105997250275,1.0
WBGene00006826,unc-97,BWM_far_posterior,0.153277514302681,1.15078394027112,0.633986928104575,0.241767625652682,0.0008484064306275,0.349904152855821,1.0
WBGene00009793,pkn-1,BWM_anterior,0.0743819975581074,0.32006238542806,0.307988450433109,0.24150904832148,0.0036746717552619,0.0033644665241164,1.0
WBGene00015124,anmt-1,BWM_head_row_2,0.0649065807061968,0.293880885072879,0.269076305220884,0.241219979042433,0.0013630206725462,0.109441395431549,1.0
WBGene00000942,deb-1,BWM_posterior,0.163792700941147,1.30056911794431,0.679297597042514,0.241120683562342,0.0041396291784934,0.0017808479782438,1.0
WBGene00010868,somi-1,BWM_head_row_1,0.127673969059614,0.627459706825399,0.529761904761905,0.24100254833725,0.0021768806475344,0.0425752415716878,1.0
WBGene00006824,unc-95,BWM_posterior,0.171838170469255,1.36626425583205,0.714417744916821,0.240528978586978,0.0034766701302187,0.0041953215361721,1.0
WBGene00009772,ztf-7,BWM_head_row_2,0.0611504226518561,0.279983718899717,0.255020080321285,0.239786696697829,1.2605340681422e-06,0.961182974648985,1.0
WBGene00006588,tnt-3,BWM_posterior,0.238394181083224,22.780558869416,0.995378927911275,0.239500932156034,0.0172964906651647,1.53327663545146e-10,7.83504360715697e-07
WBGene00016722,C46G7.2,BWM_head_row_1,0.119239089719332,0.527179100530872,0.498015873015873,0.239428291707344,0.0056025831429517,0.0011346095626338,1.0
WBGene00003930,pat-3,BWM_posterior,0.166124317295548,1.25128808424574,0.694085027726433,0.23934289123007,0.0064610356005552,9.41665211881247e-05,0.481190923271317
WBGene00001840,hel-1,BWM_head_row_1,0.0797794762003976,0.397725853228297,0.333333333333333,0.239338428601193,0.0014597655404445,0.0968316222887866,1.0
WBGene00006794,unc-60,BWM_posterior,0.209893846268668,2.73728216408594,0.877079482439926,0.239309949065015,0.0052148151432632,0.0004521879628582,1.0
WBGene00044070,set-18,BWM_head_row_1,0.223137296104436,3.27045161661435,0.932539682539683,0.239279143056672,0.008550327426447,5.75512623445055e-05,0.294086950580423
WBGene00003515,myo-3,BWM_anterior,0.215198816061184,2.93730861504261,0.900866217516843,0.238879882358515,0.0091190797224787,3.76755762764163e-06,0.0192522194772487
WBGene00006771,tln-1,BWM_anterior,0.14677662869403,0.912622446990031,0.615014436958614,0.23865558249311,0.0047426329922684,0.0008625076887912,1.0
WBGene00006874,vab-8,BWM_posterior,0.171405639459842,2.08873153222749,0.72181146025878,0.237465943528232,0.0234970177877932,8.00463485699803e-14,4.09036841192599e-10
WBGene00001263,emb-9,BWM_head_row_2,0.22354443695359,4.13250101537817,0.941767068273092,0.237367014078652,0.0006738358952637,0.260432332402289,1.0
WBGene00016722,C46G7.2,BWM_anterior,0.104377604393003,0.520998065186742,0.439846005774783,0.237304881760021,0.0023136192996097,0.0200094658497656,1.0
WBGene00003656,nhr-66,BWM_anterior,0.0620978562894807,0.25664626704389,0.261790182868142,0.237204678988127,0.0012228543652746,0.090870450871042,1.0
WBGene00014569,bkip-1,BWM_head_row_1,0.123218009793434,0.6516737477029,0.51984126984127,0.237030064640804,0.0051909689709467,0.0017314887751543,1.0
WBGene00006823,unc-94,BWM_posterior,0.148951685042424,1.01375216152852,0.628465804066543,0.237008416493974,0.0020116948994304,0.0294576562359329,1.0
WBGene00001662,gop-3,BWM_head_row_2,0.0570895492531955,0.259793177755463,0.240963855421687,0.236921629400761,0.0008965710102044,0.194236249354452,1.0
WBGene00006819,unc-87,BWM_posterior,0.0969649669769596,0.540014605264508,0.409426987060998,0.236830912571265,5.38111162757586e-05,0.721857905753408,1.0
WBGene00003931,pat-4,BWM_far_posterior,0.111338659709284,0.722578056591216,0.470588235294118,0.236594651882229,2.40933560143293e-05,0.874837898275888,1.0
WBGene00002179,jph-1,BWM_head_row_1,0.0787592545325345,0.338508079304951,0.333333333333333,0.236277763597604,0.0026547389412579,0.025120398146807,1.0
WBGene00002978,lev-11,BWM_posterior,0.23595239133242,33.1805664384157,0.999075785582255,0.236170663664828,0.0511289843265113,1.6473959521008599e-28,8.41819331523537e-25
WBGene00006764,unc-27,BWM_anterior,0.127678944840826,0.768849919492068,0.540904716073147,0.236047017241314,0.0030304580613084,0.0077540401258765,1.0
WBGene00009772,ztf-7,BWM_anterior,0.0671716241550864,0.273808924201953,0.284889316650626,0.235781478030861,0.0009115884754238,0.144351584511937,1.0
WBGene00019277,sgcb-1,BWM_head_row_1,0.209483144085511,2.12238895282009,0.888888888888889,0.2356685370962,0.0094288679439857,2.39175679573457e-05,0.122218772262036
WBGene00000455,ceh-34,BWM_head_row_1,0.182748655790816,2.00276444338871,0.775793650793651,0.235563484702228,0.152709430436463,1.3533452751163401e-67,6.91559435584451e-64
WBGene00006789,unc-54,BWM_far_posterior,0.16929564355294,1.91762576694247,0.718954248366013,0.23547484966909,0.0001384290906408,0.705751873519981,1.0
WBGene00003371,mlc-3,BWM_posterior,0.235336154574351,36.5395211047794,1.0,0.235336154574351,0.063144306805119,5.80017740801974e-35,2.9638906554980903e-31
WBGene00006959,xbp-1,BWM_head_row_2,0.152532005732408,1.44328810071815,0.64859437751004,0.23517318530879,0.0011931573426386,0.134233981809152,1.0
WBGene00000220,atf-2,BWM_far_posterior,0.0629917768669194,0.388236517103796,0.26797385620915,0.235066874649724,4.22542080882431e-05,0.834761119049701,1.0
WBGene00009793,pkn-1,BWM_posterior,0.064518686632276,0.308775257416082,0.27449168207024,0.2350478752058,0.0002274926928886,0.464197424101466,1.0
WBGene00000066,act-4,BWM_posterior,0.233316847178012,38.8289001760672,0.999075785582255,0.233532681449222,0.0326793480156568,1.09872010555906e-18,5.614459739406781e-15
WBGene00001132,alp-1,BWM_anterior,0.0629325627812313,0.28319521377337,0.26948989412897,0.233524759748926,0.000825164008104,0.164883258195842,1.0
WBGene00006672,twk-18,BWM_far_posterior,0.131196331614466,0.979018192657474,0.562091503267974,0.233407427174573,0.0003727656583133,0.535525378054244,1.0
WBGene00000554,cnb-1,BWM_posterior,0.086617640762696,0.437133116636355,0.371534195933457,0.233135043047853,0.0001084916969326,0.613234580789023,1.0
WBGene00019407,lect-2,BWM_posterior,0.13995449477698,1.04704435211242,0.600739371534196,0.232970405151834,0.0279730467289475,3.42241999332782e-16,1.74885661659052e-12
WBGene00002023,hsp-25,BWM_anterior,0.127786673411498,0.7536097891692,0.548604427333975,0.232930445043064,0.0042164662584322,0.0016816590353644,1.0
WBGene00001824,hbl-1,BWM_posterior,0.117308084001251,0.812940937150045,0.50369685767098,0.232894214475878,0.0015793507264314,0.0537242828646373,1.0
WBGene00000475,cey-4,BWM_head_row_2,0.0743409754764056,0.376378717754524,0.319277108433735,0.232841545831761,0.0024065955645839,0.0333955629973479,1.0
WBGene00002004,hsf-1,BWM_posterior,0.117227012898144,0.724914759111635,0.50369685767098,0.232733262304205,0.0035039558571462,0.0040490274941683,1.0
WBGene00004830,slo-1,BWM_anterior,0.0587237716836832,0.250194639906692,0.253128007699711,0.231992390795995,0.0006357059699273,0.222854913903588,1.0
WBGene00006508,tns-1,BWM_posterior,0.19899623476101,2.53331126820106,0.858595194085028,0.231769565136075,0.0013357768131059,0.076063706887669,1.0
WBGene00003930,pat-3,BWM_far_posterior,0.136329074862472,1.19907042897496,0.588235294117647,0.231759427266203,0.0009235983759788,0.329399066845951,1.0
WBGene00006495,cpna-1,BWM_head_row_2,0.0777079592542626,0.451818469141936,0.335341365461847,0.231727926398939,7.88491634791755e-05,0.700290632963983,1.0
WBGene00006508,tns-1,BWM_far_posterior,0.205964245869852,2.532446145264,0.888888888888889,0.231709776603583,0.0016275978926252,0.195386468805432,1.0
WBGene00006789,unc-54,BWM_posterior,0.182220029500307,1.87684915249651,0.786506469500924,0.231682810716019,0.0034765052033795,0.0041962219595126,1.0
WBGene00001572,gei-15,BWM_posterior,0.0898651148305705,0.485120508533955,0.388170055452865,0.231509652968279,0.0030471714198438,0.0073577068176444,1.0
WBGene00006774,unc-38,BWM_anterior,0.0947910046021222,0.455120968708557,0.410009624639076,0.231192145027242,0.0020440960901267,0.028787937308444,1.0
WBGene00003656,nhr-66,BWM_posterior,0.0551042071276983,0.247932686994371,0.238447319778189,0.231095938419262,4.30210861431588e-05,0.750263524780976,1.0
WBGene00003370,mlc-2,BWM_posterior,0.214703513084173,3.92197727088915,0.931608133086876,0.230465477338369,0.0084652277645609,7.76355192117014e-06,0.0396717503171794
WBGene00021043,pck-1,BWM_anterior,0.127697589163808,1.24866525804959,0.554379210779596,0.230343394342356,0.0065985349519459,8.44372564254744e-05,0.431474380334174
WBGene00006584,tni-1,BWM_head_row_2,0.218201063729921,4.19289274670131,0.947791164658635,0.230220613850637,0.000825050942664,0.213027787755348,1.0
WBGene00006588,tnt-3,BWM_head_row_2,0.226947186655258,21.6146057962897,0.985943775100402,0.230182686261341,8.71179857822385e-05,0.685764913861702,1.0
WBGene00011906,hsp-12.1,BWM_far_posterior,0.198541917336774,3.78297452298192,0.862745098039216,0.230128131458533,1.6645192784314e-05,0.895834958232496,1.0
WBGene00004130,ketn-1,BWM_anterior,0.085220253791017,0.445025589044932,0.370548604427334,0.229984009581472,0.0011846032600142,0.096080908030573,1.0
WBGene00009337,uig-1,BWM_head_row_1,0.0835025135575883,0.388815970968521,0.363095238095238,0.229974135699587,0.0089304116533204,3.93446703865688e-05,0.201051265675366
WBGene00013595,atg-4.1,BWM_anterior,0.0593073172269479,0.230893853257113,0.257940327237729,0.229926502234324,0.0021715830753845,0.0242226706900411,1.0
WBGene00001948,hlh-1,BWM_anterior,0.0609595070195458,0.277595345079547,0.265640038498556,0.229481622439522,0.0001671970018352,0.531911145982441,1.0
WBGene00001137,eat-6,BWM_anterior,0.149703347816354,1.04178239937937,0.652550529355149,0.229412652479633,0.0021283391867158,0.0256804333383997,1.0
WBGene00003515,myo-3,BWM_posterior,0.201887710868424,2.78102547703622,0.880776340110906,0.229215638152817,0.0012738268097835,0.0832108707033914,1.0
WBGene00001948,hlh-1,BWM_far_posterior,0.0494329126191088,0.277126782565542,0.215686274509804,0.229188958506777,0.0003925695505752,0.52488060341397,1.0
WBGene00003934,pat-10,BWM_posterior,0.229183129686492,103.246265278173,1.0,0.229183129686492,0.018346798827944,4.2583512095484594e-11,2.17601746807926e-07
WBGene00006820,unc-89,BWM_far_posterior,0.0973218325555095,0.680783064403625,0.42483660130719,0.229080621246045,0.0001975109637653,0.651988007675274,1.0
WBGene00006584,tni-1,BWM_far_posterior,0.215379521997981,4.15965651458402,0.941176470588235,0.228840742122855,0.0001017551157659,0.746156617594532,1.0
WBGene00017440,upb-1,BWM_head_row_2,0.0610816539411289,0.298541498251569,0.267068273092369,0.228711756862272,1.32135590397406e-05,0.874791803677523,1.0
WBGene00009180,nurf-1,BWM_posterior,0.141434098313753,1.40564898425447,0.619223659889094,0.228405513993254,0.0028055972702769,0.010121256248276,1.0
WBGene00010868,somi-1,BWM_anterior,0.109193427474763,0.583965075297869,0.478344562078922,0.22827358379533,2.68906751076147e-05,0.802061746765468,1.0
WBGene00006814,unc-82,BWM_posterior,0.0805337679487995,0.444422759506635,0.353049907578558,0.228108735394244,0.000168470432298,0.528774309428809,1.0
WBGene00003934,pat-10,BWM_head_row_2,0.22808477200566,102.591758762969,1.0,0.22808477200566,0.0030063159980262,0.0174148229464719,1.0
WBGene00020942,W02D7.6,BWM_posterior,0.0595991100265433,0.247749918435432,0.261552680221811,0.227866562009611,0.0001649817758081,0.533072983596146,1.0
WBGene00002023,hsp-25,BWM_far_posterior,0.0967371363113391,0.731307868566231,0.42483660130719,0.227704336240537,0.0015470010225187,0.206828537346626,1.0
WBGene00006836,unc-112,BWM_head_row_2,0.18377842198637,2.10667319170684,0.807228915662651,0.227665806341324,0.0007602225487374,0.231951513349315,1.0
WBGene00006318,sup-9,BWM_head_row_1,0.0853346290981243,0.357530236832843,0.375,0.227559010928332,0.000315364490168,0.440333667650003,1.0
WBGene00022180,Y71H2AM.15,BWM_head_row_2,0.0872600438550512,0.539459443658925,0.383534136546185,0.227515716438825,0.0016166736421687,0.0812700046407665,1.0
WBGene00009793,pkn-1,BWM_far_posterior,0.0505378824859666,0.295580646318044,0.222222222222222,0.22742047118685,0.0008344422280161,0.353900888130078,1.0
WBGene00009337,uig-1,BWM_far_posterior,0.0638934417656829,0.382935423466971,0.281045751633987,0.227341781166267,0.0005760167168141,0.441170802193361,1.0
WBGene00003930,pat-3,BWM_anterior,0.156219900749761,1.16881631546794,0.687199230028874,0.227328398990198,0.0013450057078694,0.0761787973971532,1.0
WBGene00003014,lin-28,BWM_posterior,0.0657359802162128,0.311603695360646,0.289279112754159,0.227240672824097,0.00038923861883,0.338335957531346,1.0
WBGene00004363,ric-3,BWM_far_posterior,0.0829879408290981,0.497941599651744,0.366013071895425,0.226734909765215,9.59412527271375e-06,0.920821974507264,1.0
WBGene00004130,ketn-1,BWM_head_row_1,0.0930456467744277,0.436240233322068,0.410714285714286,0.226545922581215,0.0024995708690722,0.0297756485454467,1.0
WBGene00018367,F42H10.3,BWM_anterior,0.100072945646808,0.535911064882927,0.44177093358999,0.226526776747351,0.0016514910040757,0.0494038836215601,1.0
WBGene00000063,act-1,BWM_head_row_1,0.123530360932429,1.06360893492965,0.545634920634921,0.226397461490706,0.0037883295872029,0.0074564300558127,1.0
WBGene00006774,unc-38,BWM_head_row_2,0.0809028361584142,0.442535457752035,0.357429718875502,0.226346137117361,0.00023727278816,0.504292118617973,1.0
WBGene00004130,ketn-1,BWM_far_posterior,0.075341588413686,0.434912343568914,0.333333333333333,0.226024765241058,3.22329428024067e-06,0.954056275716627,1.0
WBGene00003934,pat-10,BWM_anterior,0.225795378740227,101.359979103445,0.999037536092397,0.226012908006836,0.0021625179267392,0.0245209818022127,1.0
WBGene00001155,ech-6,BWM_anterior,0.0580706737071991,0.251212425882549,0.256977863330125,0.225975393190187,0.0003952213353745,0.336503581618951,1.0
WBGene00006508,tns-1,BWM_head_row_1,0.204362146973329,2.44835903580574,0.904761904761905,0.22587395191789,0.0038706939217752,0.0068365293258829,1.0
WBGene00000066,act-4,BWM_anterior,0.225527871565505,37.0768563242267,1.0,0.225527871565505,0.0065861692083582,8.57444397061901e-05,0.438154086898631
WBGene00044070,set-18,BWM_head_row_2,0.201973136505353,3.02386542506447,0.895582329317269,0.225521573945439,0.0001203108193596,0.634441902960354,1.0
WBGene00006588,tnt-3,BWM_far_posterior,0.225504751576106,21.0350484569291,1.0,0.225504751576106,0.0014530174404234,0.221186316762276,1.0
WBGene00001851,hif-1,BWM_anterior,0.0798538409404719,0.414263458698222,0.354186717998075,0.225456904177039,0.000841963261078,0.160645375968292,1.0
WBGene00006584,tni-1,BWM_anterior,0.215255183362554,4.07292153098027,0.955726660250241,0.225226722571696,0.0017825026089274,0.0411917814027568,1.0
WBGene00009772,ztf-7,BWM_posterior,0.0543165247057343,0.257622126720134,0.241219963031423,0.225174251845228,0.0008651865389612,0.153409458714507,1.0
WBGene00003931,pat-4,BWM_posterior,0.116097249246682,0.676555480867711,0.515711645101664,0.225120472553601,0.0010751665674949,0.111499798102926,1.0
WBGene00000475,cey-4,BWM_head_row_1,0.0799450412547305,0.359895815465597,0.35515873015873,0.22509665247142,0.0047534293588608,0.0027204985471505,1.0
WBGene00006672,twk-18,BWM_anterior,0.135336182018169,0.932515796793034,0.601539942252166,0.224982868987004,0.0026952795412184,0.0120428426826388,1.0
WBGene00015124,anmt-1,BWM_anterior,0.0599649463126022,0.267887532144065,0.26660250240616,0.224922668659905,0.0006192632278882,0.228937472980563,1.0
WBGene00006794,unc-60,BWM_far_posterior,0.192565228119205,2.52130292719749,0.856209150326797,0.224904426734644,7.20742845841087e-06,0.931345380947235,1.0
WBGene00006827,unc-98,BWM_far_posterior,0.170479176219593,2.03817120810103,0.758169934640523,0.22485615484136,0.0002076047814057,0.643806566726915,1.0
WBGene00003929,pat-2,BWM_anterior,0.128760609291146,0.83979723731964,0.572666025024062,0.224844156392438,0.0025106621974664,0.015380738202203,1.0
WBGene00000554,cnb-1,BWM_head_row_2,0.0767445138304967,0.416605229621137,0.34136546184739,0.22481628169169,0.0004507824170688,0.357351378104508,1.0
WBGene00007653,cysl-1,BWM_anterior,0.0625285883768457,0.266626994350634,0.278152069297401,0.224800011500148,0.0003644237030743,0.356066915363055,1.0
WBGene00011864,T20F10.2,BWM_far_posterior,0.123138501115207,0.786386632146922,0.549019607843137,0.224287984174128,8.77086042500338e-05,0.763766310160677,1.0
WBGene00004363,ric-3,BWM_head_row_2,0.0864475518345675,0.490653779074047,0.385542168674699,0.224223337570909,4.14015319363477e-05,0.780302587620779,1.0
WBGene00003932,pat-6,BWM_posterior,0.134520605052184,0.90631075515832,0.600739371534196,0.223925068717636,0.0006602396588946,0.212379138388093,1.0
WBGene00002179,jph-1,BWM_posterior,0.0643148737063164,0.314969413330453,0.287430683918669,0.223757856431622,0.0001589114782631,0.540705404884803,1.0
WBGene00003515,myo-3,BWM_far_posterior,0.19419916443544,2.68804484049287,0.869281045751634,0.223402046305431,1.1432139979029e-05,0.913596965133203,1.0
WBGene00003375,mlp-1,BWM_posterior,0.176523680743025,1.93368950825079,0.790203327171904,0.223390201829185,0.0018987276637968,0.0344088717437294,1.0
WBGene00001840,hel-1,BWM_head_row_2,0.0623497283524928,0.363009296587167,0.279116465863454,0.223382479996701,8.74036980658297e-05,0.685277593173809,1.0
WBGene00000554,cnb-1,BWM_anterior,0.0878957958025674,0.412854575705557,0.393647738209817,0.223285407918992,0.0003376775698313,0.374342163034713,1.0
WBGene00000472,cey-1,BWM_anterior,0.219625112720741,6.5750035230913,0.983638113570741,0.223278368020401,0.0084978766387027,8.08030186413868e-06,0.0412903425257487
WBGene00002261,ldb-1,BWM_posterior,0.05834789340279,0.248600643533953,0.261552680221811,0.223082758522328,0.002773192672945,0.0105655263324629,1.0
WBGene00006823,unc-94,BWM_anterior,0.141478628738107,0.935533548489348,0.634263715110683,0.22305962861744,0.0003699415709632,0.352450327925497,1.0
WBGene00006771,tln-1,BWM_posterior,0.126567231233465,0.834415780167698,0.567467652495379,0.223038671326725,3.62702521370932e-06,0.926365845034754,1.0
WBGene00003934,pat-10,BWM_far_posterior,0.222839475954606,99.4805428769275,1.0,0.222839475954606,0.0010013277563631,0.309846786093308,1.0
WBGene00003014,lin-28,BWM_anterior,0.0672964744962765,0.303350228055918,0.302213666987488,0.222678461788635,0.0009883328859139,0.128510222937924,1.0
WBGene00001131,dys-1,BWM_head_row_1,0.129814108237012,0.858407903999582,0.583333333333333,0.222538471263448,0.0032937419856901,0.0126031797965242,1.0
WBGene00017423,F13C5.2,BWM_posterior,0.0692081710012192,0.360940539578783,0.311460258780037,0.222205462977208,0.0004264670900892,0.316243441804833,1.0
WBGene00017597,F19C7.8,BWM_head_row_1,0.148759600983871,1.30106997795498,0.672619047619048,0.221164716506993,0.017538350152789,7.98771842540982e-09,4.08172411538442e-05
WBGene00006794,unc-60,BWM_anterior,0.194061849187108,2.46480085927415,0.87776708373436,0.221085812834875,0.0002111662033224,0.482368928647378,1.0
WBGene00006318,sup-9,BWM_posterior,0.0712082984383509,0.343472823026486,0.322550831792976,0.220766128682796,0.0011178111853691,0.104641718960925,1.0
WBGene00006803,unc-70,BWM_head_row_2,0.0558326376287102,0.277791780369174,0.253012048192771,0.220671853484902,8.52991899041747e-06,0.899253415849472,1.0
WBGene00006844,unc-120,BWM_anterior,0.0985215814607371,0.749823388051078,0.446583253128008,0.220611903314021,0.0001736653302319,0.524080096370707,1.0
WBGene00006824,unc-95,BWM_far_posterior,0.134928659390515,1.21128654937309,0.61437908496732,0.219617924327115,0.0023951798055217,0.11622390458685,1.0
WBGene00003931,pat-4,BWM_anterior,0.113226410500628,0.654219276406324,0.515880654475457,0.219481791996554,0.0004527718678718,0.303618106954948,1.0
WBGene00019277,sgcb-1,BWM_anterior,0.182784506276311,1.92948013746508,0.833493743984601,0.219299194019731,2.5096653634296e-05,0.808645949637726,1.0
WBGene00019727,zig-12,BWM_head_row_1,0.128606242323312,0.835776290135747,0.587301587301587,0.218978196388342,0.0120155068222637,1.83328572219404e-06,0.0093680900404115
WBGene00006771,tln-1,BWM_far_posterior,0.113007865137384,0.813806546096339,0.516339869281046,0.218863333747086,0.001130614193859,0.280531662390528,1.0
WBGene00003369,mlc-1,BWM_head_row_2,0.19596305931426,3.61862911020572,0.895582329317269,0.218810770265698,3.64680591110023e-05,0.793491814764071,1.0
WBGene00006999,zyx-1,BWM_anterior,0.0640017128926129,0.288739169773781,0.292589027911453,0.218742696366529,0.0001239894868486,0.590375163741489,1.0
WBGene00004363,ric-3,BWM_head_row_1,0.0980417466713841,0.474555183905834,0.448412698412698,0.218641771337954,0.0018273306879429,0.0631932227917558,1.0
WBGene00006774,unc-38,BWM_posterior,0.0813309475966033,0.421996094759788,0.372458410351201,0.218362494539764,0.0001074292649988,0.614977910543995,1.0
WBGene00000443,ceh-20,BWM_posterior,0.0550779152633486,0.261598247257531,0.252310536044362,0.218294154999792,0.0002515591450017,0.441478130680938,1.0
WBGene00013236,Y56A3A.18,BWM_anterior,0.0678034628346623,0.298317978892491,0.310875842155919,0.218104637415524,3.89650784549826e-05,0.762837474246706,1.0
WBGene00002978,lev-11,BWM_anterior,0.217798985599236,29.8458464150775,0.999037536092397,0.218008811211567,0.0005152155871262,0.272482359243702,1.0
WBGene00004363,ric-3,BWM_anterior,0.0846796177045527,0.472074684858484,0.3888354186718,0.217777531670867,4.88916734169688e-10,0.999147147955162,1.0
WBGene00017597,F19C7.8,BWM_anterior,0.112356344767741,1.27176385774926,0.516843118383061,0.21738965030481,0.0003954123900286,0.336386800056491,1.0
WBGene00002023,hsp-25,BWM_posterior,0.105438493765164,0.687429552219503,0.485212569316081,0.217303714769348,0.0006011427551779,0.234078355427374,1.0
WBGene00006959,xbp-1,BWM_anterior,0.140301720156604,1.29950551360206,0.645813282001925,0.217248118096441,7.5130363853203e-05,0.675204995201154,1.0
WBGene00022180,Y71H2AM.15,BWM_posterior,0.0871451805378758,0.505972084457605,0.402033271719039,0.216761115728693,0.0026016487964967,0.01327396179082,1.0
WBGene00000472,cey-1,BWM_posterior,0.209729567362753,6.31346809042152,0.968576709796673,0.216533770884064,0.0004677619485255,0.29389462721084,1.0
WBGene00001851,hif-1,BWM_head_row_1,0.0768909416651947,0.392618396577857,0.35515873015873,0.216497399995855,1.09820250881856e-05,0.885510334059752,1.0
WBGene00003369,mlc-1,BWM_posterior,0.199419918687357,3.5664418264493,0.921441774491682,0.216421616870331,0.0008107819836998,0.166982601651286,1.0
WBGene00003930,pat-3,BWM_head_row_2,0.132769600601218,1.09287013365563,0.614457831325301,0.216076016664728,0.0019959879273356,0.0527181200105991,1.0
WBGene00006823,unc-94,BWM_head_row_1,0.134595883016492,0.896769839334367,0.623015873015873,0.216039251720738,4.55104714181835e-05,0.769432506469132,1.0
WBGene00044070,set-18,BWM_posterior,0.194059157067496,2.85643744264278,0.898336414048059,0.216020584307644,0.000175568202401,0.520217172591325,1.0
WBGene00006062,stn-1,BWM_anterior,0.0667279786619394,0.32189983368425,0.308950914340712,0.215982460528832,0.0002078457817181,0.485832743057569,1.0
WBGene00003375,mlp-1,BWM_anterior,0.176368128527719,1.84765852361033,0.817131857555342,0.215838027727091,0.0043539894481156,0.0014116660876503,1.0
WBGene00017423,F13C5.2,BWM_anterior,0.0695337009575873,0.346935198669852,0.322425409047161,0.215658254611741,0.000484367646806,0.287329024185324,1.0
WBGene00001263,emb-9,BWM_posterior,0.201612929981704,3.63758206625774,0.935304990757856,0.215558488379648,0.0044648106722318,0.0011739733758243,1.0
WBGene00006774,unc-38,BWM_far_posterior,0.0704187838801417,0.414645156436011,0.326797385620915,0.215481478673234,0.0006547127845343,0.411559199602322,1.0
WBGene00006820,unc-89,BWM_posterior,0.101333342495632,0.627534558848258,0.470425138632163,0.215408008998573,8.50636872700195e-05,0.654464062752827,1.0
WBGene00003933,pat-9,BWM_anterior,0.105785681971349,0.628834951761452,0.491819056785371,0.215090652775405,1.54699343458134e-09,0.998482948633655,1.0
WBGene00001137,eat-6,BWM_head_row_2,0.127794351488664,0.956088824100542,0.594377510040161,0.215005361626198,0.000744932240893,0.23670520881565,1.0
WBGene00006999,zyx-1,BWM_far_posterior,0.049182415337676,0.282216229695468,0.228758169934641,0.214997415618984,0.0009720123498326,0.317037136976518,1.0
WBGene00017060,D2063.1,BWM_posterior,0.149263224132878,2.1960574111982,0.695933456561922,0.214479161370217,0.0103687352824912,7.39921593876828e-07,0.0037809993447105
WBGene00006764,unc-27,BWM_head_row_1,0.10324568878821,0.675853175055948,0.482142857142857,0.214139206375547,0.0006722767818987,0.259879499158623,1.0
WBGene00002004,hsf-1,BWM_anterior,0.105447498420633,0.648650662406065,0.492781520692974,0.213984279021558,0.000324931850488,0.383513874077478,1.0
WBGene00001972,hmg-1.2,BWM_anterior,0.111141881728504,0.737147872733781,0.519730510105871,0.213845213177622,0.0001285763767167,0.583582511452119,1.0
WBGene00018367,F42H10.3,BWM_head_row_1,0.0940908220142437,0.495855634509551,0.44047619047619,0.213611595924229,9.42709443451416e-05,0.673120548984808,1.0
WBGene00001840,hel-1,BWM_posterior,0.0622880556702703,0.341441187846477,0.292051756007394,0.213277456440609,3.74310184551379e-05,0.766548025922582,1.0
WBGene00003991,pfn-3,BWM_anterior,0.115099151528362,0.712737245728526,0.539942252165544,0.213169373329712,0.0011080961674645,0.107507178808099,1.0
WBGene00009180,nurf-1,BWM_anterior,0.127598602471241,1.28271300359326,0.598652550529355,0.213143003163375,7.48606246613737e-05,0.675755312912716,1.0
WBGene00006794,unc-60,BWM_head_row_2,0.179587513605582,2.34535718473028,0.843373493975904,0.212939480418048,0.0018903614886552,0.059397555847558,1.0
WBGene00044070,set-18,BWM_anterior,0.191320787570127,2.80074183639538,0.898941289701636,0.212829013153493,0.0011764531223794,0.0972325790656798,1.0
WBGene00001824,hbl-1,BWM_anterior,0.10731783443661,0.721400900307776,0.504331087584216,0.212792423625263,3.06627709607578e-05,0.78894165847303,1.0
WBGene00011864,T20F10.2,BWM_head_row_2,0.111861937996935,0.732729352388968,0.526104417670683,0.212623072986541,0.0005713541202988,0.30008556242804,1.0
WBGene00003371,mlc-3,BWM_anterior,0.212099796675469,31.8833209074548,0.999037536092397,0.212304131739704,0.0031675931975116,0.0064840911275676,1.0
WBGene00018349,F42C5.9,BWM_far_posterior,0.0651924813889573,0.376139481251497,0.30718954248366,0.212222333032138,0.0001572001647453,0.68742365734404,1.0
WBGene00002023,hsp-25,BWM_head_row_2,0.099704557105463,0.666117606918827,0.469879518072289,0.212191749737267,0.0008667094632767,0.20183471384652,1.0
WBGene00006495,cpna-1,BWM_anterior,0.0777498749230931,0.401695469431718,0.36669874879692,0.212026561798146,2.28369341770305e-05,0.817304495258593,1.0
WBGene00006814,unc-82,BWM_head_row_2,0.0681029553969255,0.40329927826634,0.321285140562249,0.211970448672931,0.0008506968484535,0.206052908036848,1.0
WBGene00003932,pat-6,BWM_anterior,0.126846425002607,0.842407370437388,0.598652550529355,0.211886552375737,3.61539523536199e-07,0.976811477205859,1.0
