,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
1355,H06I04.6a.3,ces-1,3063961.0,3064343.0,3064342,3064781
1356,H06I04.6b.1,mab-5,3064323.0,3064341.0,3064325,3064788
1357,H06I04.6b.2,mab-5,3064323.0,3064343.0,3064325,3064788
1358,H06I04.6b.2,ces-1,3064323.0,3064343.0,3064342,3064781
1359,C44B11.3.1,ces-1,3139135.0,3139234.0,3139154,3139593
1360,C44B11.3.1,lsy-2,3139135.0,3139234.0,3139175,3139554
1361,C44B11.3.1,nhr-2,3139135.0,3139234.0,3139193,3139592
1362,C44B11.3.1,mab-5,3139135.0,3139234.0,3139227,3139690
1363,C44B11.3.1,mab-5,3139135.0,3139234.0,3139229,3139718
1364,C44B11.3.1,ceh-39,3139135.0,3139234.0,3139230,3139689
1365,R148.5a.2,ceh-39,3165639.0,3165754.0,3165698,3166113
1366,C44B11.4.1,lsy-2,3143736.0,3143757.0,3143748,3144127
1367,R148.4a.1,lsy-2,3171592.0,3171713.0,3171621,3171976
1368,R148.4a.1,blmp-1,3171592.0,3171713.0,3171658,3171781
1369,R148.4a.1,blmp-1,3171592.0,3171713.0,3171667,3171720
1370,R148.4a.1,ces-1,3171592.0,3171713.0,3171672,3172107
1371,R148.4b.1,blmp-1,3171632.0,3171713.0,3171658,3171781
1372,R148.4b.1,blmp-1,3171632.0,3171713.0,3171667,3171720
1373,R148.4b.1,ces-1,3171632.0,3171713.0,3171672,3172107
1374,R148.5a.2,ceh-39,3165639.0,3165754.0,3165698,3166113
1375,R148.4a.1,lsy-2,3171592.0,3171713.0,3171621,3171976
1376,R148.4a.1,blmp-1,3171592.0,3171713.0,3171658,3171781
1377,R148.4a.1,blmp-1,3171592.0,3171713.0,3171667,3171720
1378,R148.4a.1,ces-1,3171592.0,3171713.0,3171672,3172107
1379,R148.1.1,lsy-2,3186280.0,3186699.0,3186397,3186752
1380,R148.4b.1,blmp-1,3171632.0,3171713.0,3171658,3171781
1381,R148.4b.1,blmp-1,3171632.0,3171713.0,3171667,3171720
1382,R148.4b.1,ces-1,3171632.0,3171713.0,3171672,3172107
1383,R148.1.1,lsy-2,3186280.0,3186699.0,3186397,3186752
1384,Y53G8AL.4b.1,lsy-2,3250539.0,3250646.0,3250578,3250933
1385,Y53G8AL.4b.1,F23F12.9,3250539.0,3250646.0,3250630,3251229
1386,Y53G8AM.4.1,mab-5,3255620.0,3255675.0,3255650,3256139
1387,Y53G8AM.4.1,mab-5,3255620.0,3255675.0,3255650,3256139
1388,Y53G8AL.4b.1,lsy-2,3250539.0,3250646.0,3250578,3250933
1389,Y53G8AL.4b.1,F23F12.9,3250539.0,3250646.0,3250630,3251229
1390,Y53G8AR.3b.1,gei-11,3311310.0,3311596.0,3311323,3311718
1391,Y53G8AR.3b.1,F23F12.9,3311310.0,3311596.0,3311335,3311934
1392,Y53G8AR.3b.1,nhr-2,3311310.0,3311596.0,3311368,3311767
1393,Y53G8AR.3b.1,lsy-2,3311310.0,3311596.0,3311395,3311774
1394,Y53G8AR.3b.1,F23F12.9,3311310.0,3311596.0,3311492,3311875
1395,Y53G8AR.3b.1,mab-5,3311310.0,3311596.0,3311506,3311969
1396,Y53G8AR.2a.1,nhr-2,3322853.0,3322973.0,3322880,3323349
1397,Y53G8AR.2a.1,ama-1,3322853.0,3322973.0,3322946,3323013
1398,Y53G8AR.2b.1,ces-1,3322962.0,3323007.0,3322983,3323422
1399,Y53G8AR.2b.1,F23F12.9,3322962.0,3323007.0,3323006,3323605
1400,Y53G8AR.3b.1,gei-11,3311310.0,3311596.0,3311323,3311718
1401,Y53G8AR.3b.1,F23F12.9,3311310.0,3311596.0,3311335,3311934
1402,Y53G8AR.3b.1,nhr-2,3311310.0,3311596.0,3311368,3311767
1403,Y53G8AR.2a.1,nhr-2,3322853.0,3322973.0,3322880,3323349
1404,Y53G8AR.3b.1,lsy-2,3311310.0,3311596.0,3311395,3311774
1405,Y53G8AR.2a.1,ama-1,3322853.0,3322973.0,3322946,3323013
1406,Y53G8AR.3b.1,F23F12.9,3311310.0,3311596.0,3311492,3311875
1407,Y53G8AR.3b.1,mab-5,3311310.0,3311596.0,3311506,3311969
1408,F45H7.2d.3,gei-11,3346446.0,3346505.0,3346462,3346857
1409,F45H7.2d.2,gei-11,3346448.0,3346505.0,3346462,3346857
1410,F45H7.2d.1,gei-11,3346448.0,3346505.0,3346462,3346857
1411,F45H7.4.2,dve-1,3370137.0,3370209.0,3370151,3370458
1412,F45H7.6b.1,ceh-39,3389918.0,3389970.0,3389958,3390417
1413,F45H7.6b.1,ceh-39,3389918.0,3389970.0,3389958,3390417
1414,K01A11.1.1,pax-1,3431353.0,3431485.0,3431471,3431880
1415,K01A11.1.1,pax-1,3431353.0,3431485.0,3431471,3431880
1416,K01A11.4b.1,blmp-1,3443687.0,3443993.0,3443893,3443954
1417,C34C12.2.1,mab-5,3453786.0,3456599.0,3456157,3456620
1418,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456162,3456631
1419,C34C12.2.1,pax-1,3453786.0,3456599.0,3456168,3456663
1420,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456191,3456640
1421,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456195,3456630
1422,C34C12.2.1,pax-1,3453786.0,3456599.0,3456196,3456605
1423,C34C12.2.1,gei-11,3453786.0,3456599.0,3456200,3456599
1424,C34C12.2.1,gei-11,3453786.0,3456599.0,3456201,3456596
1425,C34C12.2.1,gei-11,3453786.0,3456599.0,3456202,3456597
1426,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456206,3456605
1427,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456208,3456623
1428,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456219,3456616
1429,C34C12.2.1,pax-1,3453786.0,3456599.0,3456226,3456745
1430,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456227,3456626
1431,K01A11.4b.1,blmp-1,3443687.0,3443993.0,3443893,3443954
1432,C34C12.2.1,ces-1,3453786.0,3456599.0,3456238,3456513
1433,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456240,3456582
1434,C34C12.2.1,pha-4,3453786.0,3456599.0,3456246,3456568
1435,C34C12.2.1,mep-1,3453786.0,3456599.0,3456248,3456609
1436,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456249,3456512
1437,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456251,3456577
1438,C34C12.2.1,lin-13,3453786.0,3456599.0,3456252,3456602
1439,C34C12.2.1,dve-1,3453786.0,3456599.0,3456255,3456545
1440,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456256,3456551
1441,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456257,3456529
1442,C34C12.2.1,pha-4,3453786.0,3456599.0,3456259,3456653
1443,C34C12.2.1,ceh-30,3453786.0,3456599.0,3456264,3456535
1444,C34C12.2.1,ces-1,3453786.0,3456599.0,3456271,3456490
1445,C34C12.2.1,ces-1,3453786.0,3456599.0,3456273,3456507
1446,C34C12.2.1,elt-3,3453786.0,3456599.0,3456278,3456585
1447,C34C12.2.1,elt-3,3453786.0,3456599.0,3456278,3456585
1448,C34C12.2.1,dve-1,3453786.0,3456599.0,3456283,3456519
1449,C34C12.7.1,lsy-2,3488279.0,3488341.0,3488301,3488656
1450,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456284,3456497
1451,C34C12.2.1,dve-1,3453786.0,3456599.0,3456285,3456537
1452,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456285,3456543
1453,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456287,3456538
1454,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456288,3456487
1455,C34C12.2.1,hlh-1,3453786.0,3456599.0,3456290,3456572
1456,C34C12.2.1,elt-3,3453786.0,3456599.0,3456294,3456614
1457,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456297,3456740
1458,M01F1.3.2,nhr-237,3505037.0,3505101.0,3505088,3505577
1459,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456297,3456515
1460,C34C12.2.1,fkh-10,3453786.0,3456599.0,3456302,3456467
1461,C34C12.2.1,unc-62,3453786.0,3456599.0,3456302,3456546
1462,C34C12.7.1,lsy-2,3488279.0,3488341.0,3488301,3488656
1463,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456302,3456488
1464,C34C12.2.1,unc-62,3453786.0,3456599.0,3456308,3456509
1465,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456310,3456524
1466,C34C12.2.1,fkh-10,3453786.0,3456599.0,3456311,3456470
1467,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456317,3456484
1468,C34C12.2.1,unc-62,3453786.0,3456599.0,3456333,3456514
1469,C34C12.2.1,nhr-11,3453786.0,3456599.0,3456336,3456626
1470,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456339,3456455
1471,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456340,3456512
1472,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456343,3456549
1473,C34C12.2.1,ama-1,3453786.0,3456599.0,3456346,3456450
1474,C34C12.2.1,ces-1,3453786.0,3456599.0,3456352,3456787
1475,C34C12.2.1,mab-5,3453786.0,3456599.0,3456363,3456826
1476,M01F1.4a.1,ces-1,3509918.0,3510033.0,3509925,3510364
1477,C34C12.2.1,unc-39,3453786.0,3456599.0,3456378,3456771
1478,M01F1.4a.1,ces-1,3509918.0,3510033.0,3509925,3510364
1479,M01F1.4a.1,lsy-2,3509918.0,3510033.0,3509930,3510244
1480,C34C12.2.1,unc-39,3453786.0,3456599.0,3456378,3456771
1481,M01F1.4a.1,lsy-2,3509918.0,3510033.0,3509940,3510258
1482,C34C12.2.1,F23F12.9,3453786.0,3456599.0,3456416,3456799
1483,M01F1.4a.1,pha-4,3509918.0,3510033.0,3509940,3510262
1484,M01F1.4a.1,mep-1,3509918.0,3510033.0,3509978,3510245
1485,M01F1.4a.1,nfya-1,3509918.0,3510033.0,3509980,3510172
1486,M01F1.4a.1,pha-4,3509918.0,3510033.0,3509981,3510202
1487,M01F1.4a.1,nfya-1,3509918.0,3510033.0,3509995,3510203
1488,M01F1.4a.1,ceh-30,3509918.0,3510033.0,3510021,3510262
1489,M01F1.4a.1,ces-1,3509918.0,3510033.0,3509925,3510364
1490,M01F1.4a.1,ces-1,3509918.0,3510033.0,3509925,3510364
1491,M01F1.4a.1,lsy-2,3509918.0,3510033.0,3509930,3510244
1492,M01F1.4a.1,lsy-2,3509918.0,3510033.0,3509940,3510258
1493,M01F1.4a.1,pha-4,3509918.0,3510033.0,3509940,3510262
1494,M01F1.4a.1,mep-1,3509918.0,3510033.0,3509978,3510245
1495,M01F1.4a.1,nfya-1,3509918.0,3510033.0,3509980,3510172
1496,C34C12.2.1,mab-5,3453786.0,3456599.0,3456157,3456620
1497,M01F1.4a.1,pha-4,3509918.0,3510033.0,3509981,3510202
1498,M01F1.4a.1,nfya-1,3509918.0,3510033.0,3509995,3510203
1499,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456162,3456631
1500,M01F1.4a.1,ceh-30,3509918.0,3510033.0,3510021,3510262
1501,C34C12.2.1,pax-1,3453786.0,3456599.0,3456168,3456663
1502,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456191,3456640
1503,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456195,3456630
1504,C34C12.2.1,pax-1,3453786.0,3456599.0,3456196,3456605
1505,C34C12.2.1,gei-11,3453786.0,3456599.0,3456200,3456599
1506,C34C12.2.1,gei-11,3453786.0,3456599.0,3456201,3456596
1507,C34C12.2.1,gei-11,3453786.0,3456599.0,3456202,3456597
1508,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456206,3456605
1509,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456208,3456623
1510,C34C12.2.1,lsy-2,3453786.0,3456599.0,3456219,3456616
1511,C34C12.2.1,pax-1,3453786.0,3456599.0,3456226,3456745
1512,C34C12.2.1,nhr-2,3453786.0,3456599.0,3456227,3456626
1513,C34C12.2.1,ces-1,3453786.0,3456599.0,3456238,3456513
1514,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456240,3456582
1515,C34C12.2.1,pha-4,3453786.0,3456599.0,3456246,3456568
1516,C34C12.2.1,mep-1,3453786.0,3456599.0,3456248,3456609
1517,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456249,3456512
1518,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456251,3456577
1519,C34C12.2.1,lin-13,3453786.0,3456599.0,3456252,3456602
1520,C34C12.2.1,dve-1,3453786.0,3456599.0,3456255,3456545
1521,C34C12.2.1,nfya-1,3453786.0,3456599.0,3456256,3456551
1522,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456257,3456529
1523,C34C12.2.1,pha-4,3453786.0,3456599.0,3456259,3456653
1524,C34C12.2.1,ceh-30,3453786.0,3456599.0,3456264,3456535
1525,C34C12.2.1,ces-1,3453786.0,3456599.0,3456271,3456490
1526,C34C12.2.1,ces-1,3453786.0,3456599.0,3456273,3456507
1527,C34C12.2.1,elt-3,3453786.0,3456599.0,3456278,3456585
1528,C34C12.2.1,elt-3,3453786.0,3456599.0,3456278,3456585
1529,C34C12.2.1,dve-1,3453786.0,3456599.0,3456283,3456519
1530,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456284,3456497
1531,C34C12.2.1,dve-1,3453786.0,3456599.0,3456285,3456537
1532,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456285,3456543
1533,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456287,3456538
1534,C34C12.2.1,ceh-39,3453786.0,3456599.0,3456288,3456487
1535,C34C12.2.1,hlh-1,3453786.0,3456599.0,3456290,3456572
1536,C34C12.2.1,elt-3,3453786.0,3456599.0,3456294,3456614
1537,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456297,3456740
1538,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456297,3456515
1539,C34C12.2.1,fkh-10,3453786.0,3456599.0,3456302,3456467
1540,C34C12.2.1,unc-62,3453786.0,3456599.0,3456302,3456546
1541,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456302,3456488
1542,C34C12.2.1,unc-62,3453786.0,3456599.0,3456308,3456509
1543,C34C12.2.1,nhr-237,3453786.0,3456599.0,3456310,3456524
1544,C34C12.2.1,fkh-10,3453786.0,3456599.0,3456311,3456470
1545,C34C12.2.1,hlh-30,3453786.0,3456599.0,3456317,3456484
1546,C34C12.2.1,unc-62,3453786.0,3456599.0,3456333,3456514
1547,C32A3.2.1,pha-4,3630367.0,3630372.0,3630368,3630634
1548,C34C12.2.1,nhr-11,3453786.0,3456599.0,3456336,3456626
1549,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456339,3456455
1550,C34C12.2.1,nhr-28,3453786.0,3456599.0,3456340,3456512
1551,C34C12.2.1,blmp-1,3453786.0,3456599.0,3456343,3456549
1552,C34C12.2.1,ama-1,3453786.0,3456599.0,3456346,3456450
1553,C34C12.2.1,ces-1,3453786.0,3456599.0,3456352,3456787
1554,C32A3.3b.1,gei-11,3637483.0,3637661.0,3637568,3637963
1555,C32A3.1a.1,nhr-2,3627121.0,3627142.0,3627139,3627538
1556,C46F11.3.1,ceh-39,3650748.0,3650832.0,3650821,3651280
1557,C46F11.3.1,unc-39,3650748.0,3650832.0,3650822,3650888
1558,C46F11.3.1,med-1,3650748.0,3650832.0,3650830,3651041
1559,C46F11.2a.1,ama-1,3650907.0,3650975.0,3650916,3651212
1560,C34C12.2.1,mab-5,3453786.0,3456599.0,3456363,3456826
1561,C46F11.2a.1,pax-1,3650907.0,3650975.0,3650919,3651328
1562,C34C12.2.1,unc-39,3453786.0,3456599.0,3456378,3456771
1563,C46F11.2a.1,ama-1,3650907.0,3650975.0,3650933,3651314
1564,C34C12.2.1,unc-39,3453786.0,3456599.0,3456378,3456771
1565,C46F11.2a.1,hlh-30,3650907.0,3650975.0,3650964,3651182
1566,C34C12.2.1,F23F12.9,3453786.0,3456599.0,3456416,3456799
1567,C46F11.3.1,ceh-39,3650748.0,3650832.0,3650821,3651280
1568,C46F11.3.1,unc-39,3650748.0,3650832.0,3650822,3650888
1569,C46F11.3.1,med-1,3650748.0,3650832.0,3650830,3651041
1570,C32A3.3b.1,gei-11,3637483.0,3637661.0,3637568,3637963
1571,C46F11.2a.1,ama-1,3650907.0,3650975.0,3650916,3651212
1572,C46F11.2a.1,pax-1,3650907.0,3650975.0,3650919,3651328
1573,C46F11.2a.1,ama-1,3650907.0,3650975.0,3650933,3651314
1574,C46F11.2a.1,hlh-30,3650907.0,3650975.0,3650964,3651182
1575,C46F11.6.1,ama-1,3670328.0,3670436.0,3670356,3670736
1576,C46F11.6.1,nhr-2,3670328.0,3670436.0,3670407,3670806
1577,C14B1.2.1,dve-1,3702260.0,3702326.0,3702277,3702526
1578,C14B1.2.1,nhr-2,3702260.0,3702326.0,3702279,3702728
1579,C14B1.2.1,nhr-2,3702260.0,3702326.0,3702291,3702690
1580,C14B1.3.1,pax-1,3703564.0,3703655.0,3703582,3703991
1581,C14B1.3.1,mep-1,3703564.0,3703655.0,3703601,3703659
1582,C14B1.6a.1,ceh-39,3713463.0,3713496.0,3713495,3713954
1583,C14B1.2.1,dve-1,3702260.0,3702326.0,3702277,3702526
1584,C14B1.3.1,pax-1,3703564.0,3703655.0,3703582,3703991
1585,C14B1.2.1,nhr-2,3702260.0,3702326.0,3702279,3702728
1586,C14B1.3.1,mep-1,3703564.0,3703655.0,3703601,3703659
1587,C14B1.2.1,nhr-2,3702260.0,3702326.0,3702291,3702690
1588,C14B1.6b.1,F23F12.9,3715155.0,3715235.0,3715226,3715609
1589,F34D10.3.1,blmp-1,3734255.0,3734292.0,3734264,3734354
1590,F34D10.3.1,gei-11,3734255.0,3734292.0,3734284,3734679
1591,C14B1.6b.1,F23F12.9,3715155.0,3715235.0,3715226,3715609
1592,F34D10.3.1,blmp-1,3734255.0,3734292.0,3734264,3734354
1593,F34D10.3.1,gei-11,3734255.0,3734292.0,3734284,3734679
1594,C44F1.3.1,pha-4,3773261.0,3773326.0,3773262,3773604
1595,C44F1.3.1,mep-1,3773261.0,3773326.0,3773278,3773533
1596,C44F1.3.1,dve-1,3773261.0,3773326.0,3773281,3773496
1597,C44F1.3.1,dve-1,3773261.0,3773326.0,3773288,3773490
1598,C44F1.3.1,elt-3,3773261.0,3773326.0,3773322,3773662
1599,C44F1.5.1,unc-62,3786445.0,3786477.0,3786449,3787009
1600,C44F1.3.1,elt-3,3773261.0,3773326.0,3773322,3773662
1601,C44F1.5.1,unc-62,3786445.0,3786477.0,3786475,3786987
1602,T24A11.1b.1,pax-1,3800375.0,3800465.0,3800377,3800786
1603,T24A11.1b.1,nhr-2,3800375.0,3800465.0,3800411,3800810
1604,T24A11.1a.1,pax-1,3800375.0,3800467.0,3800377,3800786
1605,C44F1.3.1,pha-4,3773261.0,3773326.0,3773262,3773604
1606,T24A11.1a.1,nhr-2,3800375.0,3800467.0,3800411,3800810
1607,C44F1.3.1,mep-1,3773261.0,3773326.0,3773278,3773533
1608,C44F1.3.1,dve-1,3773261.0,3773326.0,3773281,3773496
1609,C44F1.3.1,dve-1,3773261.0,3773326.0,3773288,3773490
1610,C44F1.3.1,elt-3,3773261.0,3773326.0,3773322,3773662
1611,C44F1.3.1,elt-3,3773261.0,3773326.0,3773322,3773662
1612,C36A4.10.7,unc-62,3830236.0,3830322.0,3830292,3830351
1613,C36A4.10.4,unc-62,3830236.0,3830322.0,3830292,3830351
1614,C36A4.10.6,unc-62,3830236.0,3830301.0,3830292,3830351
1615,C36A4.10.1,unc-62,3830236.0,3830928.0,3830292,3830351
1616,C36A4.10.1,mab-5,3830236.0,3830928.0,3830730,3831193
1617,C36A4.10.1,pax-1,3830236.0,3830928.0,3830742,3831261
1618,C36A4.10.1,nhr-2,3830236.0,3830928.0,3830787,3831186
1619,C36A4.10.1,dve-1,3830236.0,3830928.0,3830873,3831033
1620,C36A4.10.2,unc-62,3830236.0,3831438.0,3830292,3830351
1621,C36A4.10.1,nhr-2,3830236.0,3830928.0,3830899,3831368
1622,C36A4.10.2,mab-5,3830236.0,3831438.0,3830730,3831193
1623,C36A4.10.2,pax-1,3830236.0,3831438.0,3830742,3831261
1624,C36A4.10.5,unc-62,3830236.0,3830928.0,3830292,3830351
1625,C36A4.10.2,nhr-2,3830236.0,3831438.0,3830787,3831186
1626,C36A4.10.5,mab-5,3830236.0,3830928.0,3830730,3831193
1627,C36A4.10.2,dve-1,3830236.0,3831438.0,3830873,3831033
1628,C36A4.10.5,pax-1,3830236.0,3830928.0,3830742,3831261
1629,C36A4.10.2,nhr-2,3830236.0,3831438.0,3830899,3831368
1630,C36A4.10.5,nhr-2,3830236.0,3830928.0,3830787,3831186
1631,C36A4.10.2,ama-1,3830236.0,3831438.0,3831044,3831552
1632,C36A4.10.5,dve-1,3830236.0,3830928.0,3830873,3831033
1633,C36A4.10.2,ces-1,3830236.0,3831438.0,3831053,3831488
1634,C36A4.10.5,nhr-2,3830236.0,3830928.0,3830899,3831368
1635,C36A4.10.2,blmp-1,3830236.0,3831438.0,3831088,3831263
1636,C36A4.10.7,unc-62,3830236.0,3830322.0,3830292,3830351
1637,C36A4.10.2,nhr-2,3830236.0,3831438.0,3831102,3831571
1638,C36A4.10.4,unc-62,3830236.0,3830322.0,3830292,3830351
1639,C36A4.10.2,blmp-1,3830236.0,3831438.0,3831107,3831263
1640,C36A4.10.2,lsy-2,3830236.0,3831438.0,3831133,3831488
1641,C36A4.10.3,unc-62,3830236.0,3830322.0,3830292,3830351
1642,C36A4.10.2,ces-1,3830236.0,3831438.0,3831142,3831581
1643,C36A4.10.6,unc-62,3830236.0,3830301.0,3830292,3830351
1644,C36A4.10.2,gei-11,3830236.0,3831438.0,3831169,3831564
1645,C36A4.10.7,mab-5,3830375.0,3830928.0,3830730,3831193
1646,C36A4.10.4,mab-5,3830375.0,3830928.0,3830730,3831193
1647,C36A4.10.2,nhr-2,3830236.0,3831438.0,3831265,3831664
1648,C36A4.10.7,pax-1,3830375.0,3830928.0,3830742,3831261
1649,C36A4.10.6,mab-5,3830375.0,3830928.0,3830730,3831193
1650,C36A4.10.4,pax-1,3830375.0,3830928.0,3830742,3831261
1651,C36A4.10.2,ceh-39,3830236.0,3831438.0,3831272,3831731
1652,C36A4.10.7,nhr-2,3830375.0,3830928.0,3830787,3831186
1653,C36A4.10.2,pax-1,3830236.0,3831438.0,3831290,3831699
1654,C36A4.10.4,nhr-2,3830375.0,3830928.0,3830787,3831186
1655,C36A4.10.6,pax-1,3830375.0,3830928.0,3830742,3831261
1656,C36A4.10.7,dve-1,3830375.0,3830928.0,3830873,3831033
1657,C36A4.10.2,ama-1,3830236.0,3831438.0,3831327,3831456
1658,C36A4.10.4,dve-1,3830375.0,3830928.0,3830873,3831033
1659,C36A4.10.7,nhr-2,3830375.0,3830928.0,3830899,3831368
1660,C36A4.10.6,nhr-2,3830375.0,3830928.0,3830787,3831186
1661,C36A4.10.2,F23F12.9,3830236.0,3831438.0,3831332,3831715
1662,C36A4.10.4,nhr-2,3830375.0,3830928.0,3830899,3831368
1663,C36A4.10.1,unc-62,3830236.0,3830928.0,3830292,3830351
1664,C36A4.10.2,pha-4,3830236.0,3831438.0,3831333,3831658
1665,C36A4.10.6,dve-1,3830375.0,3830928.0,3830873,3831033
1666,C36A4.10.1,mab-5,3830236.0,3830928.0,3830730,3831193
1667,C36A4.10.2,ceh-39,3830236.0,3831438.0,3831341,3831756
1668,C36A4.10.6,nhr-2,3830375.0,3830928.0,3830899,3831368
1669,C36A4.10.1,pax-1,3830236.0,3830928.0,3830742,3831261
1670,C36A4.10.2,pha-4,3830236.0,3831438.0,3831363,3831628
1671,C36A4.10.1,nhr-2,3830236.0,3830928.0,3830787,3831186
1672,C36A4.10.2,unc-62,3830236.0,3831438.0,3831363,3831559
1673,C36A4.10.1,dve-1,3830236.0,3830928.0,3830873,3831033
1674,C36A4.10.5,unc-62,3830236.0,3830928.0,3830292,3830351
1675,C36A4.10.2,hlh-1,3830236.0,3831438.0,3831392,3831591
1676,C36A4.10.1,nhr-2,3830236.0,3830928.0,3830899,3831368
1677,C36A4.10.5,mab-5,3830236.0,3830928.0,3830730,3831193
1678,C36A4.10.2,dve-1,3830236.0,3831438.0,3831398,3831597
1679,C36A4.10.7,ama-1,3831009.0,3831174.0,3831044,3831552
1680,C36A4.10.5,pax-1,3830236.0,3830928.0,3830742,3831261
1681,C36A4.10.2,ces-1,3830236.0,3831438.0,3831403,3831842
1682,C36A4.10.7,ces-1,3831009.0,3831174.0,3831053,3831488
1683,C36A4.10.5,nhr-2,3830236.0,3830928.0,3830787,3831186
1684,C36A4.10.2,mep-1,3830236.0,3831438.0,3831420,3831528
1685,C36A4.10.7,blmp-1,3831009.0,3831174.0,3831088,3831263
1686,C36A4.10.5,dve-1,3830236.0,3830928.0,3830873,3831033
1687,C36A4.10.3,mab-5,3830375.0,3830928.0,3830730,3831193
1688,C36A4.10.6,ama-1,3831009.0,3831177.0,3831044,3831552
1689,C36A4.10.7,nhr-2,3831009.0,3831174.0,3831102,3831571
1690,C36A4.10.5,nhr-2,3830236.0,3830928.0,3830899,3831368
1691,C36A4.10.3,unc-62,3830236.0,3830322.0,3830292,3830351
1692,C36A4.10.3,pax-1,3830375.0,3830928.0,3830742,3831261
1693,C36A4.10.6,ces-1,3831009.0,3831177.0,3831053,3831488
1694,C36A4.10.7,blmp-1,3831009.0,3831174.0,3831107,3831263
1695,C36A4.10.3,nhr-2,3830375.0,3830928.0,3830787,3831186
1696,C36A4.10.6,blmp-1,3831009.0,3831177.0,3831088,3831263
1697,C36A4.10.7,lsy-2,3831009.0,3831174.0,3831133,3831488
1698,C36A4.10.3,dve-1,3830375.0,3830928.0,3830873,3831033
1699,C36A4.10.6,nhr-2,3831009.0,3831177.0,3831102,3831571
1700,C36A4.10.3,nhr-2,3830375.0,3830928.0,3830899,3831368
1701,C36A4.10.6,blmp-1,3831009.0,3831177.0,3831107,3831263
1702,C36A4.10.4,mab-5,3830375.0,3830928.0,3830730,3831193
1703,C36A4.10.6,lsy-2,3831009.0,3831177.0,3831133,3831488
1704,C36A4.10.4,pax-1,3830375.0,3830928.0,3830742,3831261
1705,C36A4.10.6,ces-1,3831009.0,3831177.0,3831142,3831581
1706,C36A4.10.7,mab-5,3830375.0,3830928.0,3830730,3831193
1707,C36A4.10.4,nhr-2,3830375.0,3830928.0,3830787,3831186
1708,C36A4.10.6,gei-11,3831009.0,3831177.0,3831169,3831564
1709,C36A4.10.7,pax-1,3830375.0,3830928.0,3830742,3831261
1710,C36A4.10.4,dve-1,3830375.0,3830928.0,3830873,3831033
1711,C36A4.10.7,nhr-2,3830375.0,3830928.0,3830787,3831186
1712,C36A4.10.4,nhr-2,3830375.0,3830928.0,3830899,3831368
1713,C36A4.10.7,dve-1,3830375.0,3830928.0,3830873,3831033
1714,C36A4.10.6,mab-5,3830375.0,3830928.0,3830730,3831193
1715,C36A4.10.7,nhr-2,3830375.0,3830928.0,3830899,3831368
1716,C36A4.10.1,ama-1,3831009.0,3831172.0,3831044,3831552
1717,C36A4.10.7,ces-1,3831009.0,3831174.0,3831142,3831581
1718,C36A4.10.6,pax-1,3830375.0,3830928.0,3830742,3831261
1719,C36A4.10.1,ces-1,3831009.0,3831172.0,3831053,3831488
1720,C36A4.10.7,gei-11,3831009.0,3831174.0,3831169,3831564
1721,C36A4.10.6,nhr-2,3830375.0,3830928.0,3830787,3831186
1722,C36A4.10.1,blmp-1,3831009.0,3831172.0,3831088,3831263
1723,C36A4.10.6,dve-1,3830375.0,3830928.0,3830873,3831033
