,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
1334,T28F12.2d.10,dve-1,4507204.0,4509912.0,4509153,4509171
1335,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509320,4509789
1336,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509353,4509752
1337,T28F12.2d.10,ama-1,4507204.0,4509912.0,4509353,4512033
1338,T28F12.2d.10,pax-1,4507204.0,4509912.0,4509376,4509785
1339,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509399,4509778
1340,T28F12.2d.10,hlh-1,4507204.0,4509912.0,4509420,4509970
1341,T28F12.2d.10,gei-11,4507204.0,4509912.0,4509451,4509846
1342,T28F12.2d.10,mab-5,4507204.0,4509912.0,4509466,4509955
1343,T28F12.2d.10,mab-5,4507204.0,4509912.0,4509522,4509985
1344,T28F12.2d.10,blmp-1,4507204.0,4509912.0,4509587,4509783
1345,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509654,4510033
1346,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509677,4510146
1347,T28F12.2d.10,pax-1,4507204.0,4509912.0,4509710,4510119
1348,T28F12.2d.10,ceh-39,4507204.0,4509912.0,4509763,4510222
1349,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509860,4510215
1350,T28F12.1.1,lsy-2,4513033.0,4513091.0,4513047,4513426
1351,T28F12.2d.10,F23F12.9,4507204.0,4509912.0,4507661,4508044
1352,T28F12.2d.10,nfya-1,4507204.0,4509912.0,4507663,4508433
1353,T28F12.2d.10,nfya-1,4507204.0,4509912.0,4507673,4508423
1354,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4507677,4508076
1355,T28F12.2d.10,mab-5,4507204.0,4509912.0,4507678,4508217
1356,T28F12.2d.10,nhr-237,4507204.0,4509912.0,4507679,4508142
1357,T28F12.2d.10,ceh-39,4507204.0,4509912.0,4507699,4508158
1358,T28F12.2d.10,nfya-1,4507204.0,4509912.0,4507712,4508353
1359,T28F12.2d.10,mep-1,4507204.0,4509912.0,4507732,4508342
1360,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4507732,4508181
1361,T28F12.2d.10,ces-1,4507204.0,4509912.0,4507736,4508175
1362,T28F12.2d.10,ces-1,4507204.0,4509912.0,4507737,4508176
1363,T28F12.1.1,lsy-2,4513033.0,4513091.0,4513047,4513426
1364,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4507740,4508021
1365,T28F12.2d.10,ces-1,4507204.0,4509912.0,4507743,4508178
1366,T28F12.2d.10,nhr-11,4507204.0,4509912.0,4507750,4508408
1367,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4507755,4507979
1368,T28F12.2d.10,lin-13,4507204.0,4509912.0,4507758,4508431
1369,T28F12.2d.10,nhr-28,4507204.0,4509912.0,4507766,4508471
1370,T28F12.2d.10,nhr-28,4507204.0,4509912.0,4507767,4508445
1371,T28F12.2d.10,blmp-1,4507204.0,4509912.0,4507770,4508096
1372,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4507770,4508000
1373,T28F12.2d.10,mab-5,4507204.0,4509912.0,4507770,4508259
1374,T28F12.2d.10,nhr-237,4507204.0,4509912.0,4507771,4508260
1375,T28F12.2d.10,ceh-30,4507204.0,4509912.0,4507777,4508204
1376,T28F12.2d.10,elt-3,4507204.0,4509912.0,4507792,4508446
1377,T28F12.2d.10,elt-3,4507204.0,4509912.0,4507792,4508446
1378,T28F12.2d.10,elt-3,4507204.0,4509912.0,4507801,4508464
1379,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4507837,4508306
1380,T28F12.2d.10,blmp-1,4507204.0,4509912.0,4507840,4508075
1381,T28F12.2d.10,med-1,4507204.0,4509912.0,4507842,4508368
1382,T28F12.2d.10,fkh-10,4507204.0,4509912.0,4507853,4508095
1383,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4507877,4508276
1384,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4507895,4508274
1385,T28F12.2d.10,gei-11,4507204.0,4509912.0,4507922,4508317
1386,T28F12.2d.10,nhr-237,4507204.0,4509912.0,4507928,4508397
1387,T28F12.2d.10,ces-1,4507204.0,4509912.0,4507942,4508381
1388,T28F12.2d.10,mab-5,4507204.0,4509912.0,4507957,4508496
1389,T28F12.2d.10,gei-11,4507204.0,4509912.0,4507986,4508385
1390,T28F12.2d.10,gei-11,4507204.0,4509912.0,4507992,4508387
1391,T28F12.2d.10,mab-5,4507204.0,4509912.0,4507995,4508458
1392,T28F12.2d.10,mab-5,4507204.0,4509912.0,4507999,4508488
1393,T28F12.2d.10,ces-1,4507204.0,4509912.0,4508040,4508475
1394,T28F12.2d.10,gei-11,4507204.0,4509912.0,4508121,4508516
1395,T28F12.2d.10,ceh-39,4507204.0,4509912.0,4508247,4508662
1396,T28F12.2d.10,ceh-39,4507204.0,4509912.0,4508514,4508973
1397,T28F12.2d.10,dve-1,4507204.0,4509912.0,4509153,4509171
1398,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509320,4509789
1399,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509353,4509752
1400,T28F12.2d.10,ama-1,4507204.0,4509912.0,4509353,4512033
1401,T28F12.2d.10,pax-1,4507204.0,4509912.0,4509376,4509785
1402,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509399,4509778
1403,T28F12.2d.10,hlh-1,4507204.0,4509912.0,4509420,4509970
1404,T28F12.2d.10,gei-11,4507204.0,4509912.0,4509451,4509846
1405,T28F12.2d.10,mab-5,4507204.0,4509912.0,4509466,4509955
1406,T28F12.2d.10,mab-5,4507204.0,4509912.0,4509522,4509985
1407,T28F12.2d.10,blmp-1,4507204.0,4509912.0,4509587,4509783
1408,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509654,4510033
1409,T28F12.2d.10,nhr-2,4507204.0,4509912.0,4509677,4510146
1410,T28F12.2d.10,pax-1,4507204.0,4509912.0,4509710,4510119
1411,T28F12.2d.10,ceh-39,4507204.0,4509912.0,4509763,4510222
1412,T28F12.2d.10,lsy-2,4507204.0,4509912.0,4509860,4510215
1413,Y61A9LA.10.1,lsy-2,4615809.0,4615817.0,4615815,4616194
1414,Y61A9LA.10.1,nhr-2,4615809.0,4615817.0,4615815,4616284
1415,F54D11.2.2,gei-11,4617560.0,4617646.0,4617572,4617967
1416,F54D11.2.2,nhr-2,4617560.0,4617646.0,4617633,4618032
1417,F54D11.2.2,ces-1,4617560.0,4617646.0,4617635,4618074
1418,F54D11.2.2,gei-11,4617560.0,4617646.0,4617572,4617967
1419,F54D11.2.2,nhr-2,4617560.0,4617646.0,4617633,4618032
1420,F54D11.2.2,ces-1,4617560.0,4617646.0,4617635,4618074
1421,F54D11.1.1,gei-11,4628580.0,4628767.0,4628594,4628989
1422,F54D11.1.1,gei-11,4628580.0,4628767.0,4628594,4628989
1423,K03B4.6.1,pax-1,4676146.0,4676192.0,4676149,4676668
1424,F39G3.8.1,hlh-1,4730121.0,4730161.0,4730129,4730485
1425,F39G3.8.1,unc-62,4730121.0,4730161.0,4730137,4730418
1426,F39G3.8.1,unc-62,4730121.0,4730161.0,4730151,4730405
1427,C18G1.3a.1,nhr-237,4761274.0,4761370.0,4761350,4761819
1428,C18G1.9.1,gei-11,4769696.0,4769733.0,4769698,4770093
1429,R02F11.11.1,mab-5,4791869.0,4792109.0,4792045,4792534
1430,R02F11.2.1,gei-11,4794599.0,4794686.0,4794629,4795028
1431,R02F11.2.1,gei-11,4794599.0,4794686.0,4794641,4795036
1432,R02F11.3b.1,ceh-39,4805940.0,4805947.0,4805941,4806400
1433,R02F11.2.1,gei-11,4794599.0,4794686.0,4794670,4795065
1434,R02F11.3a.1,ceh-39,4805940.0,4805947.0,4805941,4806400
1435,C37H5.6a.1,ces-1,4823241.0,4823423.0,4823328,4823767
1436,C37H5.6a.1,gei-11,4823241.0,4823423.0,4823394,4823789
1437,R02F11.2.1,gei-11,4794599.0,4794686.0,4794629,4795028
1438,R02F11.2.1,gei-11,4794599.0,4794686.0,4794641,4795036
1439,R02F11.2.1,gei-11,4794599.0,4794686.0,4794670,4795065
1440,C37H5.9c.2,hlh-1,4839857.0,4839983.0,4839907,4839926
1441,C37H5.6a.1,ces-1,4823241.0,4823423.0,4823328,4823767
1442,C37H5.6a.1,gei-11,4823241.0,4823423.0,4823394,4823789
1443,C37H5.9c.1,hlh-1,4839640.0,4840013.0,4839907,4839926
1444,C37H5.9c.2,hlh-1,4839857.0,4839983.0,4839907,4839926
1445,C37H5.9c.1,hlh-1,4839640.0,4840013.0,4839907,4839926
1446,C37H5.2.1,ces-1,4847653.0,4847758.0,4847662,4848101
1447,C37H5.1a.3,ceh-39,4853531.0,4853751.0,4853561,4854020
1448,C37H5.1a.3,lin-13,4853531.0,4853751.0,4853666,4854020
1449,C37H5.1a.3,blmp-1,4853531.0,4853751.0,4853668,4853708
1450,C37H5.1a.3,ceh-39,4853531.0,4853751.0,4853561,4854020
1451,C37H5.2.1,ces-1,4847653.0,4847758.0,4847662,4848101
1452,C37H5.1a.3,lin-13,4853531.0,4853751.0,4853666,4854020
1453,C37H5.1a.3,blmp-1,4853531.0,4853751.0,4853668,4853708
1454,C37H5.13a.1,F23F12.9,4862732.0,4862965.0,4862745,4863224
1455,C37H5.13a.1,nhr-28,4862732.0,4862965.0,4862773,4863061
1456,C37H5.13a.1,mep-1,4862732.0,4862965.0,4862780,4863009
1457,C37H5.13a.1,pha-4,4862732.0,4862965.0,4862785,4863027
1458,C37H5.13a.1,nhr-2,4862732.0,4862965.0,4862793,4863192
1459,C37H5.13a.1,ceh-39,4862732.0,4862965.0,4862798,4863213
1460,C37H5.13a.1,F23F12.9,4862732.0,4862965.0,4862799,4863182
1461,C37H5.13a.1,pax-1,4862732.0,4862965.0,4862800,4863319
1462,C37H5.13a.1,unc-62,4862732.0,4862965.0,4862821,4863009
1463,C37H5.13a.1,ceh-30,4862732.0,4862965.0,4862858,4863057
1464,C37H5.13a.1,lsy-2,4862732.0,4862965.0,4862905,4863260
1465,C37H5.13a.1,F23F12.9,4862732.0,4862965.0,4862745,4863224
1466,C37H5.13a.1,nhr-28,4862732.0,4862965.0,4862773,4863061
1467,C37H5.13a.1,mep-1,4862732.0,4862965.0,4862780,4863009
1468,C37H5.13a.1,pha-4,4862732.0,4862965.0,4862785,4863027
1469,C37H5.13a.1,nhr-2,4862732.0,4862965.0,4862793,4863192
1470,T19H12.3.1,gei-11,4885672.0,4885704.0,4885703,4886098
1471,C37H5.13a.1,ceh-39,4862732.0,4862965.0,4862798,4863213
1472,C37H5.13a.1,F23F12.9,4862732.0,4862965.0,4862799,4863182
1473,C37H5.13a.1,pax-1,4862732.0,4862965.0,4862800,4863319
1474,C37H5.13a.1,unc-62,4862732.0,4862965.0,4862821,4863009
1475,C37H5.13a.1,ceh-30,4862732.0,4862965.0,4862858,4863057
1476,C37H5.13a.1,lsy-2,4862732.0,4862965.0,4862905,4863260
1477,H23N18.6.1,F23F12.9,4914974.0,4915079.0,4915035,4915418
1478,H23N18.6.1,lsy-2,4914974.0,4915079.0,4915051,4915406
1479,C02E7.4b.1,nhr-237,4922324.0,4922386.0,4922369,4922838
1480,C02E7.4b.1,blmp-1,4922470.0,4922716.0,4922616,4922717
1481,C02E7.4b.1,F23F12.9,4922470.0,4922716.0,4922651,4923034
1482,C02E7.10.1,mab-5,4933028.0,4933045.0,4933029,4933492
1483,C02E7.4b.1,gei-11,4922808.0,4922969.0,4922940,4923335
1484,C02E7.4b.1,gei-11,4922808.0,4922969.0,4922940,4923335
1485,C13D9.7.1,mab-5,4987157.0,4987197.0,4987178,4987641
1486,F26G5.9.1,mab-5,4962995.0,4963102.0,4963002,4963491
1487,F26G5.9.1,mep-1,4962995.0,4963102.0,4963003,4963406
1488,F26G5.9.1,ceh-30,4962995.0,4963102.0,4963012,4963172
1489,F26G5.9.1,ces-1,4962995.0,4963102.0,4963032,4963467
1490,F26G5.9.1,lin-13,4962995.0,4963102.0,4963056,4963382
1491,F26G5.9.1,pha-4,4962995.0,4963102.0,4963056,4963450
1492,F26G5.9.1,nhr-237,4962995.0,4963102.0,4963060,4963529
1493,F26G5.9.1,ces-1,4962995.0,4963102.0,4963068,4963507
1494,F26G5.9.1,nfya-1,4962995.0,4963102.0,4963069,4963352
1495,F26G5.9.1,blmp-1,4962995.0,4963102.0,4963074,4963225
1496,F26G5.9.1,ces-1,4962995.0,4963102.0,4963080,4963519
1497,C13D9.1.1,ceh-39,5012803.0,5012993.0,5012824,5013283
1498,F26G5.9.1,hlh-1,4962995.0,4963102.0,4963081,4963320
1499,C13D9.1.1,pax-1,5012803.0,5012993.0,5012906,5013425
1500,F26G5.9.1,pha-4,4962995.0,4963102.0,4963095,4963350
1501,C13D9.1.1,nhr-2,5012803.0,5012993.0,5012918,5013317
1502,F26G5.9.1,unc-62,4962995.0,4963102.0,4963095,4963404
1503,F26G5.9.1,unc-62,4962995.0,4963102.0,4963099,4963430
1504,K11D12.11.2,ces-1,5039028.0,5039368.0,5039084,5039523
1505,K11D12.11.2,gei-11,5039028.0,5039368.0,5039140,5039535
1506,K11D12.11.2,pax-1,5039028.0,5039368.0,5039332,5039741
1507,K11D12.11.1,nfya-1,5038506.0,5038658.0,5038551,5038750
1508,K11D12.11.1,blmp-1,5038506.0,5038658.0,5038561,5038735
1509,K11D12.11.1,gei-11,5038506.0,5038658.0,5038564,5038959
1510,K11D12.11.1,blmp-1,5038506.0,5038658.0,5038565,5038711
1511,K11D12.11.1,mep-1,5038506.0,5038658.0,5038580,5038705
1512,K11D12.2.1,gei-11,5049607.0,5049749.0,5049610,5050005
1513,K11D12.2.1,ceh-39,5049607.0,5049749.0,5049636,5050051
1514,K11D12.11.1,nfya-1,5038506.0,5038658.0,5038551,5038750
1515,K11D12.11.1,blmp-1,5038506.0,5038658.0,5038561,5038735
1516,K11D12.11.1,gei-11,5038506.0,5038658.0,5038564,5038959
1517,K11D12.11.1,blmp-1,5038506.0,5038658.0,5038565,5038711
1518,K11D12.11.1,mep-1,5038506.0,5038658.0,5038580,5038705
1519,K11D12.2.1,gei-11,5049607.0,5049749.0,5049610,5050005
1520,K11D12.2.1,ceh-39,5049607.0,5049749.0,5049636,5050051
1521,K11D12.10a.1,lsy-2,5064778.0,5064803.0,5064783,5065162
1522,K11D12.10a.1,nfya-1,5064778.0,5064803.0,5064796,5065519
1523,K11D12.10b.1,lsy-2,5064778.0,5064811.0,5064783,5065162
1524,K11D12.10b.1,nfya-1,5064778.0,5064811.0,5064796,5065519
1525,K11D12.10c.1,lsy-2,5064778.0,5064805.0,5064783,5065162
1526,K11D12.10c.1,nfya-1,5064778.0,5064805.0,5064796,5065519
1527,Y58A7A.3.1,ces-1,5080825.0,5080903.0,5080872,5081311
1528,Y58A7A.3.1,F23F12.9,5080825.0,5080903.0,5080889,5081272
1529,Y58A7A.2.1,nhr-237,5072055.0,5072182.0,5072118,5072587
1530,Y58A7A.3.2,ces-1,5080825.0,5080896.0,5080872,5081311
1531,Y58A7A.3.2,F23F12.9,5080825.0,5080896.0,5080889,5081272
1532,C04F5.3.1,hlh-1,5098904.0,5099025.0,5098961,5099081
1533,C04F5.3.1,ces-1,5098904.0,5099025.0,5099009,5099444
1534,F14F9.7.1,gei-11,5143799.0,5143885.0,5143841,5144236
1535,C03A7.5.1,pax-1,5155517.0,5155616.0,5155542,5155951
1536,C03A7.5.1,pax-1,5155517.0,5155616.0,5155552,5156071
1537,F14F9.7.1,gei-11,5143799.0,5143885.0,5143841,5144236
1538,C03A7.5.1,pax-1,5155517.0,5155616.0,5155542,5155951
1539,C03A7.5.1,pax-1,5155517.0,5155616.0,5155552,5156071
1540,C03A7.14.1,pha-4,5194568.0,5194608.0,5194569,5195243
1541,C03A7.14.1,pha-4,5194568.0,5194608.0,5194573,5195140
1542,B0238.12.1,mab-5,5265844.0,5267902.0,5266292,5266755
1543,B0238.12.1,lsy-2,5265844.0,5267902.0,5266299,5266654
1544,B0238.12.1,ces-1,5265844.0,5267902.0,5266313,5266752
1545,B0238.12.1,lsy-2,5265844.0,5267902.0,5267114,5267469
1546,B0238.12.1,mab-5,5265844.0,5267902.0,5267183,5267646
1547,B0238.12.1,mab-5,5265844.0,5267902.0,5267384,5267847
1548,B0238.12.1,ces-1,5265844.0,5267902.0,5267579,5268018
1549,B0238.12.2,mab-5,5267346.0,5267902.0,5267384,5267847
1550,B0238.12.2,ces-1,5267346.0,5267902.0,5267579,5268018
1551,B0238.12.1,mab-5,5265844.0,5267902.0,5266292,5266755
1552,B0238.12.1,lsy-2,5265844.0,5267902.0,5266299,5266654
1553,B0238.12.1,ces-1,5265844.0,5267902.0,5266313,5266752
1554,B0238.12.1,lsy-2,5265844.0,5267902.0,5267114,5267469
1555,B0238.12.1,mab-5,5265844.0,5267902.0,5267183,5267646
1556,B0238.12.1,mab-5,5265844.0,5267902.0,5267384,5267847
1557,B0238.12.1,ces-1,5265844.0,5267902.0,5267579,5268018
1558,B0238.12.2,mab-5,5267346.0,5267902.0,5267384,5267847
1559,B0238.12.2,ces-1,5267346.0,5267902.0,5267579,5268018
1560,C10G8.3.1,gei-11,5312753.0,5312886.0,5312838,5313233
1561,C10G8.6.1,lsy-2,5319437.0,5319577.0,5319444,5319799
1562,C10G8.6.1,gei-11,5319437.0,5319577.0,5319521,5319916
1563,T09D3.7.1,mab-5,5339797.0,5339843.0,5339819,5340282
1564,C10G8.7.1,nhr-2,5324617.0,5324666.0,5324644,5325113
1565,T09D3.5.1,ceh-30,5345300.0,5345519.0,5345498,5345566
1566,C35A11.4.2,ces-1,5393017.0,5393026.0,5393020,5393459
1567,C35A11.4.1,ces-1,5393017.0,5393024.0,5393020,5393459
1568,C35A11.1.1,ces-1,5405353.0,5405369.0,5405360,5405795
1569,C35A11.4.1,gei-11,5393086.0,5393148.0,5393131,5393526
1570,F08F3.10.1,pax-1,5413355.0,5413410.0,5413372,5413781
1571,F08F3.7.1,unc-62,5423265.0,5423282.0,5423271,5423448
1572,F08F3.10.1,pax-1,5413355.0,5413410.0,5413372,5413781
1573,ZC317.3.1,gei-11,5453429.0,5453715.0,5453434,5453829
1574,ZC317.2.1,mab-5,5460106.0,5460176.0,5460132,5460595
1575,C24G6.4.1,mab-5,5505253.0,5505452.0,5505268,5505757
1576,C24G6.4.1,pax-1,5505253.0,5505452.0,5505360,5505879
1577,C24G6.4.1,F23F12.9,5505253.0,5505452.0,5505369,5505752
1578,ZC317.2.1,mab-5,5460106.0,5460176.0,5460132,5460595
1579,C24G6.4.1,mab-5,5505253.0,5505452.0,5505268,5505757
1580,C24G6.4.1,pax-1,5505253.0,5505452.0,5505360,5505879
1581,C24G6.4.1,F23F12.9,5505253.0,5505452.0,5505369,5505752
1582,C24G6.6.2,hlh-1,5513757.0,5513830.0,5513780,5513798
1583,C24G6.2a.2,gei-11,5522139.0,5523753.0,5522158,5522553
1584,C24G6.2a.2,nhr-237,5522139.0,5523753.0,5522391,5522854
1585,C24G6.2a.2,ceh-39,5522139.0,5523753.0,5522754,5523169
1586,C24G6.2a.2,blmp-1,5522139.0,5523753.0,5522788,5522845
1587,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523202,5523585
1588,C24G6.2a.2,blmp-1,5522139.0,5523753.0,5523297,5523482
1589,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523305,5523552
1590,C24G6.2a.2,ces-1,5522139.0,5523753.0,5523313,5523748
1591,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523326,5523510
1592,C24G6.13a.2,lsy-2,5536221.0,5536243.0,5536225,5536594
1593,C24G6.2a.2,gei-11,5522139.0,5523753.0,5523335,5523730
1594,C24G6.13a.2,lin-13,5536221.0,5536243.0,5536228,5536519
1595,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523338,5523937
1596,C24G6.13a.2,mep-1,5536221.0,5536243.0,5536236,5536552
1597,C24G6.2a.2,mab-5,5522139.0,5523753.0,5523344,5523833
1598,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523352,5523493
1599,C24G6.2a.2,ceh-30,5522139.0,5523753.0,5523376,5523498
1600,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523416,5523799
1601,C24G6.2a.2,pax-1,5522139.0,5523753.0,5523416,5523935
1602,C24G6.2a.2,pax-1,5522139.0,5523753.0,5523631,5524150
1603,C24G6.6.2,hlh-1,5513757.0,5513830.0,5513780,5513798
1604,C24G6.1.1,pax-1,5536487.0,5536768.0,5536568,5537087
1605,C24G6.13a.1,lsy-2,5536221.0,5536243.0,5536225,5536594
1606,C24G6.13a.1,lin-13,5536221.0,5536243.0,5536228,5536519
1607,C24G6.13a.1,mep-1,5536221.0,5536243.0,5536236,5536552
1608,C24G6.2a.2,gei-11,5522139.0,5523753.0,5522158,5522553
1609,C24G6.2a.2,nhr-237,5522139.0,5523753.0,5522391,5522854
1610,C24G6.2a.2,ceh-39,5522139.0,5523753.0,5522754,5523169
1611,C24G6.2a.2,blmp-1,5522139.0,5523753.0,5522788,5522845
1612,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523202,5523585
1613,C24G6.2a.2,blmp-1,5522139.0,5523753.0,5523297,5523482
1614,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523305,5523552
1615,C24G6.2a.2,ces-1,5522139.0,5523753.0,5523313,5523748
1616,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523326,5523510
1617,C24G6.2a.2,gei-11,5522139.0,5523753.0,5523335,5523730
1618,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523338,5523937
1619,C24G6.2a.2,mab-5,5522139.0,5523753.0,5523344,5523833
1620,C24G6.2a.2,unc-62,5522139.0,5523753.0,5523352,5523493
1621,C24G6.2a.2,ceh-30,5522139.0,5523753.0,5523376,5523498
1622,C24G6.2a.2,F23F12.9,5522139.0,5523753.0,5523416,5523799
1623,C24G6.2a.2,pax-1,5522139.0,5523753.0,5523416,5523935
1624,C24G6.2a.2,pax-1,5522139.0,5523753.0,5523631,5524150
1625,C24G6.1.1,pax-1,5536487.0,5536768.0,5536568,5537087
1626,C18C4.7e.3,mab-5,5557233.0,5557707.0,5557661,5558150
1627,C18C4.7e.3,mab-5,5557233.0,5557707.0,5557661,5558150
1628,C18C4.7d.1,F23F12.9,5564318.0,5564398.0,5564333,5564932
1629,C18C4.7e.1,F23F12.9,5564318.0,5564398.0,5564333,5564932
1630,C18C4.7e.2,lsy-2,5564472.0,5564617.0,5564497,5564876
1631,C18C4.7e.2,F23F12.9,5564318.0,5564398.0,5564333,5564932
1632,C18C4.7e.2,F23F12.9,5564472.0,5564617.0,5564557,5564707
1633,C18C4.7d.1,lsy-2,5564472.0,5564617.0,5564497,5564876
1634,C18C4.7d.1,F23F12.9,5564472.0,5564617.0,5564557,5564707
1635,C18C4.7e.1,lsy-2,5564472.0,5564615.0,5564497,5564876
1636,C18C4.7e.1,F23F12.9,5564472.0,5564615.0,5564557,5564707
1637,C18C4.7e.1,nhr-2,5564667.0,5564723.0,5564704,5565173
1638,C18C4.7e.2,lsy-2,5564472.0,5564617.0,5564497,5564876
1639,C18C4.7e.2,F23F12.9,5564472.0,5564617.0,5564557,5564707
1640,C18C4.7e.1,ceh-39,5565559.0,5565620.0,5565569,5565984
1641,C18C4.7b.1,F23F12.9,5566298.0,5566963.0,5566450,5566833
1642,C18C4.7e.1,lsy-2,5564472.0,5564615.0,5564497,5564876
1643,C18C4.7e.1,F23F12.9,5564472.0,5564615.0,5564557,5564707
1644,C18C4.7d.1,lsy-2,5564472.0,5564617.0,5564497,5564876
1645,C18C4.7d.1,F23F12.9,5564472.0,5564617.0,5564557,5564707
1646,C18C4.7e.1,nhr-2,5564667.0,5564723.0,5564704,5565173
1647,C18C4.7b.1,F23F12.9,5566298.0,5566963.0,5566450,5566833
1648,C18C4.7b.1,F23F12.9,5567165.0,5567217.0,5567209,5567592
1649,C18C4.10b.2,ces-1,5579505.0,5579529.0,5579513,5579948
1650,C18C4.10c.1,ces-1,5579505.0,5579535.0,5579513,5579948
1651,C18C4.10b.1,ces-1,5579505.0,5579529.0,5579513,5579948
1652,CD4.6.1,mab-5,5584335.0,5584343.0,5584340,5584803
1653,CD4.2.1,ama-1,5594615.0,5594645.0,5594636,5595186
1654,CD4.7a.1,nhr-2,5596218.0,5596274.0,5596240,5596709
1655,CD4.7b.1,pha-4,5596477.0,5596551.0,5596515,5596763
1656,CD4.7a.1,nfya-1,5596321.0,5596551.0,5596328,5596608
1657,CD4.7a.1,lsy-2,5596321.0,5596551.0,5596329,5596708
1658,CD4.7a.1,lsy-2,5596321.0,5596551.0,5596330,5596699
1659,CD4.7a.1,ceh-39,5596321.0,5596551.0,5596334,5596793
1660,CD4.7a.1,gei-11,5596321.0,5596551.0,5596336,5596735
1661,CD4.7a.1,lsy-2,5596321.0,5596551.0,5596337,5596692
1662,CD4.7a.1,mep-1,5596321.0,5596551.0,5596364,5596716
1663,CD4.7a.1,mab-5,5596321.0,5596551.0,5596365,5596828
1664,CD4.7a.1,pax-1,5596321.0,5596551.0,5596373,5596892
1665,CD4.7a.1,pax-1,5596321.0,5596551.0,5596402,5596811
1666,CD4.7a.1,nhr-2,5596321.0,5596551.0,5596409,5596808
1667,CD4.7a.1,hlh-1,5596321.0,5596551.0,5596436,5596635
1668,CD4.7a.1,pha-4,5596321.0,5596551.0,5596515,5596763
1669,CD4.8.1,F23F12.9,5601330.0,5601363.0,5601362,5601745
1670,M03E7.5.3,F23F12.9,5619244.0,5619458.0,5619286,5619669
1671,M03E7.5.3,pax-1,5619244.0,5619458.0,5619290,5619699
1672,M03E7.5.3,lsy-2,5619244.0,5619458.0,5619297,5619676
1673,M03E7.1.1,gei-11,5621690.0,5623641.0,5621835,5622230
1674,M03E7.5.3,mep-1,5619244.0,5619458.0,5619322,5619603
1675,M03E7.1.1,mep-1,5621690.0,5623641.0,5621957,5622203
1676,M03E7.5.3,lsy-2,5619244.0,5619458.0,5619325,5619680
1677,M03E7.1.1,lsy-2,5621690.0,5623641.0,5622028,5622407
1678,M03E7.5.3,ceh-39,5619244.0,5619458.0,5619334,5619793
1679,M03E7.1.1,ces-1,5621690.0,5623641.0,5622270,5622705
1680,M03E7.5.3,lsy-2,5619244.0,5619458.0,5619431,5619575
1681,M03E7.1.1,ces-1,5621690.0,5623641.0,5622387,5622826
1682,M03E7.1.1,gei-11,5621690.0,5623641.0,5622513,5622908
1683,M03E7.1.1,pax-1,5621690.0,5623641.0,5622710,5623119
1684,M03E7.1.1,nhr-2,5621690.0,5623641.0,5622785,5623184
1685,M03E7.1.1,gei-11,5621690.0,5623641.0,5623136,5623531
1686,M03E7.1.1,ceh-39,5621690.0,5623641.0,5623138,5623597
1687,M03E7.1.1,ceh-39,5621690.0,5623641.0,5623370,5623785
1688,C14C11.3.1,mab-5,5654449.0,5654477.0,5654461,5654950
1689,M03E7.1.1,gei-11,5621690.0,5623641.0,5621835,5622230
1690,M03E7.1.1,mep-1,5621690.0,5623641.0,5621957,5622203
1691,M03E7.5.3,F23F12.9,5619244.0,5619458.0,5619286,5619669
1692,M03E7.1.1,lsy-2,5621690.0,5623641.0,5622028,5622407
1693,M03E7.5.3,pax-1,5619244.0,5619458.0,5619290,5619699
1694,M03E7.1.1,ces-1,5621690.0,5623641.0,5622270,5622705
1695,M03E7.5.3,lsy-2,5619244.0,5619458.0,5619297,5619676
1696,M03E7.1.1,ces-1,5621690.0,5623641.0,5622387,5622826
1697,M03E7.5.3,mep-1,5619244.0,5619458.0,5619322,5619603
1698,M03E7.1.1,gei-11,5621690.0,5623641.0,5622513,5622908
1699,M03E7.5.3,lsy-2,5619244.0,5619458.0,5619325,5619680
