,five_prime_transcript,peak,five_prime_start,five_prime_end,peak_start,peak_end
1099,M02B7.3a.3,mab-5,3799087.0,3799330.0,3799209,3799698
1100,M02B7.3a.2,ces-1,3800376.0,3801052.0,3800405,3800840
1101,M02B7.3a.2,gei-11,3800376.0,3801052.0,3800536,3800931
1102,M02B7.3a.1,ces-1,3800376.0,3800461.0,3800405,3800840
1103,M02B7.3a.2,ces-1,3800376.0,3801052.0,3800613,3801048
1104,M02B7.3a.2,pax-1,3800376.0,3801052.0,3800710,3801119
1105,M02B7.4a.1,ces-1,3803373.0,3803426.0,3803380,3803551
1106,M02B7.4a.1,nhr-11,3803373.0,3803426.0,3803405,3803597
1107,M02B7.3a.3,mab-5,3799087.0,3799330.0,3799209,3799698
1108,M02B7.3a.1,ces-1,3800376.0,3800461.0,3800405,3800840
1109,M02B7.3a.2,ces-1,3800376.0,3801052.0,3800405,3800840
1110,M02B7.3a.2,gei-11,3800376.0,3801052.0,3800536,3800931
1111,M02B7.3a.2,ces-1,3800376.0,3801052.0,3800613,3801048
1112,M02B7.4a.1,ces-1,3803373.0,3803426.0,3803380,3803551
1113,M02B7.1.1,ama-1,3805519.0,3805551.0,3805542,3808267
1114,M02B7.3a.2,pax-1,3800376.0,3801052.0,3800710,3801119
1115,M02B7.4a.1,nhr-11,3803373.0,3803426.0,3803405,3803597
1116,M02B7.5b.1,lsy-2,3815368.0,3815454.0,3815370,3815725
1117,M02B7.5b.1,lsy-2,3815368.0,3815454.0,3815370,3815725
1118,F56D6.9.1,nhr-237,3892327.0,3893011.0,3892970,3893439
1119,F56D6.8.1,elt-3,3894374.0,3894430.0,3894409,3894660
1120,F56D6.8.1,elt-3,3894374.0,3894430.0,3894413,3894636
1121,F56D6.9.1,nhr-237,3892327.0,3893011.0,3892970,3893439
1122,Y46C8AL.11.1,mab-5,3943303.0,3943356.0,3943329,3943792
1123,Y46C8AL.11.1,mab-5,3943303.0,3943356.0,3943329,3943792
1124,W02C12.2b.1,ces-1,4007726.0,4007973.0,4007783,4008222
1125,W02C12.2b.1,ces-1,4007726.0,4007973.0,4007866,4008014
1126,W02C12.2b.1,ces-1,4007726.0,4007973.0,4007867,4007996
1127,W02C12.2b.1,lsy-2,4007726.0,4007973.0,4007930,4008285
1128,W02C12.2b.1,mab-5,4007726.0,4007973.0,4007969,4008432
1129,W02C12.3a.2,lsy-2,4018982.0,4019039.0,4018983,4019338
1130,W02C12.3a.1,lsy-2,4018982.0,4019042.0,4018983,4019338
1131,W02C12.3a.2,unc-62,4018982.0,4019039.0,4018992,4019290
1132,W02C12.3g.1,lsy-2,4018982.0,4019043.0,4018983,4019338
1133,W02C12.3a.2,ces-1,4018982.0,4019039.0,4019004,4019439
1134,W02C12.3a.1,unc-62,4018982.0,4019042.0,4018992,4019290
1135,W02C12.3g.1,unc-62,4018982.0,4019043.0,4018992,4019290
1136,W02C12.3a.1,ces-1,4018982.0,4019042.0,4019004,4019439
1137,W02C12.3a.2,pha-4,4018982.0,4019039.0,4019025,4019249
1138,W02C12.3a.1,pha-4,4018982.0,4019042.0,4019025,4019249
1139,W02C12.3g.1,ces-1,4018982.0,4019043.0,4019004,4019439
1140,W02C12.3g.1,pha-4,4018982.0,4019043.0,4019025,4019249
1141,W02C12.3g.1,unc-62,4018982.0,4019043.0,4019042,4019361
1142,W02C12.3f.1,lsy-2,4018982.0,4019044.0,4018983,4019338
1143,W02C12.3f.1,unc-62,4018982.0,4019044.0,4018992,4019290
1144,W02C12.3f.1,ces-1,4018982.0,4019044.0,4019004,4019439
1145,W02C12.3c.1,dve-1,4028087.0,4028127.0,4028112,4028682
1146,W02C12.3f.1,pha-4,4018982.0,4019044.0,4019025,4019249
1147,W02C12.3c.1,elt-3,4028087.0,4028127.0,4028114,4028586
1148,W02C12.3f.1,unc-62,4018982.0,4019044.0,4019042,4019361
1149,W02C12.3c.1,elt-3,4028087.0,4028127.0,4028114,4028627
1150,W02C12.3b.1,dve-1,4028087.0,4028127.0,4028112,4028682
1151,W02C12.3c.1,elt-3,4028087.0,4028127.0,4028114,4028627
1152,W02C12.3b.1,elt-3,4028087.0,4028127.0,4028114,4028586
1153,W02C12.3c.1,pha-4,4028087.0,4028127.0,4028123,4028652
1154,W02C12.3b.1,elt-3,4028087.0,4028127.0,4028114,4028627
1155,W02C12.3b.1,elt-3,4028087.0,4028127.0,4028114,4028627
1156,W02C12.3b.1,pha-4,4028087.0,4028127.0,4028123,4028652
1157,W02C12.3d.2,mep-1,4034758.0,4034951.0,4034815,4035114
1158,W02C12.3d.2,nfya-1,4034758.0,4034951.0,4034866,4035292
1159,W02C12.3d.2,lsy-2,4034758.0,4034951.0,4034899,4035254
1160,W02C12.3d.2,ces-1,4034758.0,4034951.0,4034904,4035343
1161,W03D2.4.1,nhr-237,4049436.0,4049448.0,4049444,4049907
1162,F35F11.2.1,nhr-2,4040284.0,4040307.0,4040291,4040690
1163,W03D2.4.1,mab-5,4049436.0,4049448.0,4049447,4049910
1164,W03D2.5a.1,F23F12.9,4051619.0,4051639.0,4051635,4052234
1165,C35B1.5.1,pax-1,4084191.0,4084209.0,4084195,4084604
1166,C35B1.5.1,gei-11,4084191.0,4084209.0,4084202,4084597
1167,K08D10.10.1,pax-1,4154009.0,4154298.0,4154228,4154747
1168,K08D10.10.1,pax-1,4154009.0,4154298.0,4154228,4154747
1169,K08D10.14.1,mab-5,4154941.0,4155302.0,4155291,4155754
1170,K08D10.14.1,lsy-2,4155350.0,4155443.0,4155385,4155740
1171,K08D10.14.2,lsy-2,4155352.0,4155410.0,4155385,4155740
1172,K08D10.14.1,mab-5,4154941.0,4155302.0,4155291,4155754
1173,K08D10.4.1,gei-11,4172076.0,4172107.0,4172104,4172499
1174,K08D10.4.1,gei-11,4172076.0,4172107.0,4172104,4172499
1175,F36A4.5a.1,blmp-1,4265524.0,4265805.0,4265743,4265890
1176,F36A4.14.1,lsy-2,4277712.0,4277875.0,4277726,4278081
1177,F36A4.14.1,gei-11,4277712.0,4277875.0,4277731,4278126
1178,F36A4.14.1,pha-4,4277712.0,4277875.0,4277781,4277979
1179,F36A4.14.1,lsy-2,4277712.0,4277875.0,4277788,4278167
1180,F15E6.10.1,mab-5,4292869.0,4293099.0,4293080,4293543
1181,F36A4.14.1,nfya-1,4277712.0,4277875.0,4277797,4278029
1182,F36A4.14.1,mep-1,4277712.0,4277875.0,4277804,4278003
1183,F36A4.14.1,pha-4,4277712.0,4277875.0,4277804,4278010
1184,F36A4.14.1,nfya-1,4277712.0,4277875.0,4277839,4278002
1185,F36A4.14.1,ceh-30,4277712.0,4277875.0,4277861,4277869
1186,F36A4.14.1,hlh-1,4277712.0,4277875.0,4277862,4278042
1187,F15E6.10.1,mab-5,4292869.0,4293099.0,4293080,4293543
1188,F36A4.14.1,lsy-2,4277712.0,4277875.0,4277726,4278081
1189,F36A4.14.1,gei-11,4277712.0,4277875.0,4277731,4278126
1190,F36A4.14.1,pha-4,4277712.0,4277875.0,4277781,4277979
1191,F36A4.14.1,lsy-2,4277712.0,4277875.0,4277788,4278167
1192,F36A4.14.1,nfya-1,4277712.0,4277875.0,4277797,4278029
1193,F36A4.14.1,mep-1,4277712.0,4277875.0,4277804,4278003
1194,F36A4.14.1,pha-4,4277712.0,4277875.0,4277804,4278010
1195,Y24D9B.1.1,ces-1,4317358.0,4317452.0,4317427,4317862
1196,F36A4.14.1,nfya-1,4277712.0,4277875.0,4277839,4278002
1197,F36A4.14.1,ceh-30,4277712.0,4277875.0,4277861,4277869
1198,F36A4.14.1,hlh-1,4277712.0,4277875.0,4277862,4278042
1199,W03B1.3.1,nhr-2,4333698.0,4336239.0,4335108,4335577
1200,W03B1.3.1,blmp-1,4333698.0,4336239.0,4335118,4335194
1201,W03B1.3.1,gei-11,4333698.0,4336239.0,4335642,4336037
1202,W03B1.3.1,ceh-39,4333698.0,4336239.0,4335893,4336308
1203,W03B1.3.1,mab-5,4333698.0,4336239.0,4336105,4336568
1204,W03B1.3.1,lsy-2,4333698.0,4336239.0,4336127,4336506
1205,W03B1.3.1,nhr-2,4333698.0,4336239.0,4335108,4335577
1206,W03B1.3.1,blmp-1,4333698.0,4336239.0,4335118,4335194
1207,W03B1.3.1,gei-11,4333698.0,4336239.0,4335642,4336037
1208,W03B1.3.1,ceh-39,4333698.0,4336239.0,4335893,4336308
1209,W03B1.3.1,mab-5,4333698.0,4336239.0,4336105,4336568
1210,W03B1.3.1,lsy-2,4333698.0,4336239.0,4336127,4336506
1211,W03B1.7c.3,mab-5,4337476.0,4338050.0,4337766,4338229
1212,W03B1.7c.2,mab-5,4337478.0,4338050.0,4337766,4338229
1213,W03B1.7c.1,mab-5,4337478.0,4337924.0,4337766,4338229
1214,W03B1.7c.3,mab-5,4337476.0,4338050.0,4337766,4338229
1215,W03B1.7c.2,mab-5,4337478.0,4338050.0,4337766,4338229
1216,W03B1.7c.1,mab-5,4337478.0,4337924.0,4337766,4338229
1217,F55F10.3.1,ama-1,4359953.0,4359977.0,4359959,4360825
1218,F55F10.3.1,gei-11,4359953.0,4359977.0,4359976,4360371
1219,F55F10.1a.1,pha-4,4361064.0,4361254.0,4361097,4361255
1220,F55F10.1a.1,pax-1,4361305.0,4361738.0,4361498,4362017
1221,F55F10.1a.1,F23F12.9,4362703.0,4364280.0,4363180,4363563
1222,F55F10.1a.1,blmp-1,4361795.0,4361927.0,4361835,4361991
1223,F55F10.1a.1,blmp-1,4361795.0,4361927.0,4361899,4361999
1224,F55F10.1a.1,pha-4,4361064.0,4361254.0,4361097,4361255
1225,F55F10.1a.1,pax-1,4360837.0,4361015.0,4360866,4361385
1226,F55F10.1a.1,pax-1,4361305.0,4361738.0,4361498,4362017
1227,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365171,4365770
1228,F55F10.1a.1,ama-1,4367415.0,4369653.0,4368259,4369575
1229,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365220,4365699
1230,F55F10.1a.1,F23F12.9,4362703.0,4364280.0,4363180,4363563
1231,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365246,4365629
1232,F55F10.1a.1,ama-1,4370703.0,4370906.0,4370742,4371113
1233,F55F10.1a.1,gei-11,4365014.0,4366212.0,4365258,4365653
1234,F55F10.1a.1,ama-1,4367415.0,4369653.0,4368259,4369575
1235,F55F10.1a.1,ama-1,4371845.0,4372100.0,4371848,4372129
1236,F55F10.1a.1,pax-1,4360837.0,4361015.0,4360866,4361385
1237,F55F10.1a.1,ama-1,4370703.0,4370906.0,4370742,4371113
1238,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365171,4365770
1239,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365220,4365699
1240,F55F10.1a.1,F23F12.9,4365014.0,4366212.0,4365246,4365629
1241,F55F10.1a.1,gei-11,4365014.0,4366212.0,4365258,4365653
1242,Y24D9A.4.1,elt-3,4390565.0,4390590.0,4390568,4390711
1243,Y24D9A.4.1,fkh-10,4390565.0,4390590.0,4390578,4390706
1244,Y24D9A.4.1,ztf-11,4390565.0,4390590.0,4390578,4390777
1245,Y24D9A.4.1,fkh-10,4390565.0,4390590.0,4390586,4390688
1246,Y24D9A.4.1,hlh-30,4390565.0,4390590.0,4390586,4390685
1247,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4407954,4408309
1248,Y24D9A.1a.3,pax-1,4407893.0,4408834.0,4408161,4408570
1249,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4408164,4408543
1250,Y24D9A.1a.3,nhr-2,4407893.0,4408834.0,4408226,4408625
1251,Y24D9A.1a.2,pha-4,4408606.0,4408834.0,4408773,4408972
1252,Y24D9A.1a.3,ama-1,4407893.0,4408834.0,4408375,4409378
1253,Y24D9A.1a.2,hlh-1,4408606.0,4408834.0,4408786,4409131
1254,Y24D9A.1a.3,ces-1,4407893.0,4408834.0,4408385,4408824
1255,Y24D9A.1a.3,hlh-1,4407893.0,4408834.0,4408403,4408447
1256,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4408475,4408830
1257,Y24D9A.1a.3,ama-1,4407893.0,4408834.0,4408504,4409101
1258,Y24D9A.1a.3,pha-4,4407893.0,4408834.0,4408773,4408972
1259,Y24D9A.1a.3,hlh-1,4407893.0,4408834.0,4408786,4409131
1260,Y24D9A.1a.1,pha-4,4408606.0,4408834.0,4408773,4408972
1261,R08C7.6.1,hlh-1,4422329.0,4422338.0,4422336,4422509
1262,Y24D9A.1a.1,hlh-1,4408606.0,4408834.0,4408786,4409131
1263,R08C7.7.1,blmp-1,4429783.0,4430001.0,4429972,4430004
1264,Y24D9A.1a.2,pha-4,4408606.0,4408834.0,4408773,4408972
1265,Y24D9A.1a.2,hlh-1,4408606.0,4408834.0,4408786,4409131
1266,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4407954,4408309
1267,Y24D9A.1a.3,pax-1,4407893.0,4408834.0,4408161,4408570
1268,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4408164,4408543
1269,Y24D9A.1a.3,nhr-2,4407893.0,4408834.0,4408226,4408625
1270,R08C7.5a.1,gei-11,4430335.0,4430344.0,4430339,4430734
1271,Y24D9A.1a.3,ama-1,4407893.0,4408834.0,4408375,4409378
1272,R08C7.6.1,hlh-1,4422329.0,4422338.0,4422336,4422509
1273,Y24D9A.1a.3,ces-1,4407893.0,4408834.0,4408385,4408824
1274,Y24D9A.1a.1,pha-4,4408606.0,4408834.0,4408773,4408972
1275,Y24D9A.1a.3,hlh-1,4407893.0,4408834.0,4408403,4408447
1276,Y24D9A.1a.1,hlh-1,4408606.0,4408834.0,4408786,4409131
1277,Y24D9A.1a.3,lsy-2,4407893.0,4408834.0,4408475,4408830
1278,Y24D9A.1a.3,ama-1,4407893.0,4408834.0,4408504,4409101
1279,Y24D9A.1a.3,pha-4,4407893.0,4408834.0,4408773,4408972
1280,R08C7.5b.1,gei-11,4430335.0,4430344.0,4430339,4430734
1281,Y24D9A.1a.3,hlh-1,4407893.0,4408834.0,4408786,4409131
1282,R08C7.4.1,nhr-237,4435034.0,4435126.0,4435050,4435513
1283,R08C7.9.1,nhr-2,4439248.0,4439290.0,4439253,4439652
1284,R08C7.13.1,ces-1,4441121.0,4441177.0,4441130,4441565
1285,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449759,4450138
1286,R08C7.12b.1,ces-1,4449739.0,4450139.0,4449779,4450214
1287,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449867,4450222
1288,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4453620,4454079
1289,R08C7.12b.1,hlh-1,4449739.0,4450139.0,4449879,4450437
1290,R08C7.12c.1,mab-5,4453354.0,4454677.0,4453661,4454124
1291,R08C7.12b.1,gei-11,4449739.0,4450139.0,4449957,4450352
1292,R08C7.12c.1,pax-1,4453354.0,4454677.0,4453911,4454430
1293,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449970,4450349
1294,R08C7.12c.1,gei-11,4453354.0,4454677.0,4453997,4454392
1295,R08C7.12b.1,pha-4,4449739.0,4450139.0,4450057,4450256
1296,R08C7.12c.1,mab-5,4453354.0,4454677.0,4454047,4454510
1297,R08C7.12b.1,pha-4,4449739.0,4450139.0,4450095,4450162
1298,R08C7.12c.1,ces-1,4453354.0,4454677.0,4454070,4454509
1299,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454219,4454688
1300,R08C7.12c.1,pha-4,4453354.0,4454677.0,4454236,4455140
1301,R08C7.12c.1,blmp-1,4453354.0,4454677.0,4454277,4454612
1302,R08C7.12c.1,dve-1,4453354.0,4454677.0,4454292,4455194
1303,R08C7.12c.1,nhr-2,4453354.0,4454677.0,4454306,4454705
1304,M01H9.2.1,lsy-2,4462048.0,4463232.0,4462589,4462968
1305,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454307,4454796
1306,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462730,4463113
1307,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454308,4454771
1308,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462779,4463378
1309,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454311,4454770
1310,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462947,4463330
1311,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454314,4454777
1312,M01H9.2.1,gei-11,4462048.0,4463232.0,4463076,4463471
1313,R08C7.12c.1,pha-4,4453354.0,4454677.0,4454319,4455111
1314,M01H9.2.1,pax-1,4462048.0,4463232.0,4463096,4463505
1315,R08C7.12c.1,ces-1,4453354.0,4454677.0,4454322,4454757
1316,M01H9.2.1,pha-4,4462048.0,4463232.0,4463157,4463955
1317,R08C7.12c.1,mep-1,4453354.0,4454677.0,4454338,4455139
1318,R08C7.12c.1,pax-1,4453354.0,4454677.0,4454339,4454748
1319,R08C7.12c.1,hlh-1,4453354.0,4454677.0,4454346,4454953
1320,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454386,4455164
1321,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454395,4455146
1322,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454396,4454811
1323,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449759,4450138
1324,R08C7.12c.1,lsy-2,4453354.0,4454677.0,4454410,4454765
1325,R08C7.12b.1,ces-1,4449739.0,4450139.0,4449779,4450214
1326,R08C7.12c.1,blmp-1,4453354.0,4454677.0,4454422,4455047
1327,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449867,4450222
1328,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454433,4455173
1329,R08C7.12b.1,hlh-1,4449739.0,4450139.0,4449879,4450437
1330,R08C7.12c.1,lin-13,4453354.0,4454677.0,4454439,4455045
1331,R08C7.12b.1,gei-11,4449739.0,4450139.0,4449957,4450352
1332,R08C7.12c.1,ceh-30,4453354.0,4454677.0,4454441,4455185
1333,M01H9.3e.1,nfya-1,4469842.0,4470826.0,4469865,4470554
1334,R08C7.12b.1,lsy-2,4449739.0,4450139.0,4449970,4450349
1335,R08C7.12c.1,dve-1,4453354.0,4454677.0,4454460,4455019
1336,M01H9.3e.1,nfya-1,4469842.0,4470826.0,4469873,4470290
1337,R08C7.12b.1,pha-4,4449739.0,4450139.0,4450057,4450256
1338,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454463,4454932
1339,M01H9.3e.1,unc-62,4469842.0,4470826.0,4469883,4470559
1340,R08C7.12b.1,pha-4,4449739.0,4450139.0,4450095,4450162
1341,R08C7.12c.1,unc-62,4453354.0,4454677.0,4454465,4454983
1342,M01H9.3e.1,hlh-30,4469842.0,4470826.0,4469890,4470204
1343,R08C7.12c.1,unc-62,4453354.0,4454677.0,4454468,4454999
1344,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4469897,4470276
1345,M01H9.3d.1,nfya-1,4469842.0,4470016.0,4469865,4470554
1346,R08C7.12c.1,gei-11,4453354.0,4454677.0,4454474,4454869
1347,M01H9.3e.1,hlh-30,4469842.0,4470826.0,4469917,4470220
1348,M01H9.3d.1,nfya-1,4469842.0,4470016.0,4469873,4470290
1349,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454511,4454974
1350,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4469935,4470304
1351,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454518,4454977
1352,M01H9.3e.1,mep-1,4469842.0,4470826.0,4469994,4470725
1353,M01H9.3b.2,nfya-1,4469842.0,4470058.0,4469865,4470554
1354,M01H9.3d.1,unc-62,4469842.0,4470016.0,4469883,4470559
1355,M01H9.3e.1,blmp-1,4469842.0,4470826.0,4470036,4470048
1356,R08C7.12c.1,nhr-2,4453354.0,4454677.0,4454520,4454919
1357,M01H9.2.1,lsy-2,4462048.0,4463232.0,4462589,4462968
1358,M01H9.3b.2,nfya-1,4469842.0,4470058.0,4469873,4470290
1359,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4470094,4470449
1360,R08C7.12c.1,dve-1,4453354.0,4454677.0,4454526,4455194
1361,M01H9.3d.1,hlh-30,4469842.0,4470016.0,4469890,4470204
1362,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462730,4463113
1363,M01H9.3b.2,unc-62,4469842.0,4470058.0,4469883,4470559
1364,M01H9.3e.1,ces-1,4469842.0,4470826.0,4470174,4470609
1365,M01H9.3d.1,lsy-2,4469842.0,4470016.0,4469897,4470276
1366,R08C7.12c.1,gei-11,4453354.0,4454677.0,4454591,4454986
1367,M01H9.3b.2,hlh-30,4469842.0,4470058.0,4469890,4470204
1368,M01H9.3e.1,hlh-1,4469842.0,4470826.0,4470183,4470772
1369,M01H9.3d.1,hlh-30,4469842.0,4470016.0,4469917,4470220
1370,R08C7.12c.1,nhr-28,4453354.0,4454677.0,4454596,4455014
1371,M01H9.3b.2,lsy-2,4469842.0,4470058.0,4469897,4470276
1372,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462779,4463378
1373,M01H9.3d.1,lsy-2,4469842.0,4470016.0,4469935,4470304
1374,R08C7.12c.1,lsy-2,4453354.0,4454677.0,4454606,4454985
1375,M01H9.3d.2,lsy-2,4469919.0,4469983.0,4469935,4470304
1376,M01H9.2.1,F23F12.9,4462048.0,4463232.0,4462947,4463330
1377,R08C7.12c.1,ama-1,4453354.0,4454677.0,4454609,4455186
1378,M01H9.3e.1,gei-11,4469842.0,4470826.0,4470257,4470652
1379,M01H9.3b.2,hlh-30,4469842.0,4470058.0,4469917,4470220
1380,M01H9.3d.1,mep-1,4469842.0,4470016.0,4469994,4470725
1381,R08C7.12c.1,lsy-2,4453354.0,4454677.0,4454620,4454975
1382,M01H9.3b.2,lsy-2,4469842.0,4470058.0,4469935,4470304
1383,M01H9.2.1,gei-11,4462048.0,4463232.0,4463076,4463471
1384,M01H9.3e.1,unc-62,4469842.0,4470826.0,4470326,4470508
1385,M01H9.3b.2,mep-1,4469842.0,4470058.0,4469994,4470725
1386,M01H9.2.1,pax-1,4462048.0,4463232.0,4463096,4463505
1387,M01H9.3e.1,ceh-39,4469842.0,4470826.0,4470392,4470851
1388,M01H9.3b.2,blmp-1,4469842.0,4470058.0,4470036,4470048
1389,M01H9.2.1,pha-4,4462048.0,4463232.0,4463157,4463955
1390,M01H9.3e.1,mab-5,4469842.0,4470826.0,4470420,4470909
1391,M01H9.3e.1,nhr-2,4469842.0,4470826.0,4470488,4470957
1392,M01H9.3e.1,blmp-1,4469842.0,4470826.0,4470505,4470534
1393,M01H9.3e.1,pax-1,4469842.0,4470826.0,4470682,4471201
1394,M01H9.3d.1,nfya-1,4469842.0,4470016.0,4469865,4470554
1395,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4453620,4454079
1396,M01H9.3d.1,nfya-1,4469842.0,4470016.0,4469873,4470290
1397,R08C7.12c.1,mab-5,4453354.0,4454677.0,4453661,4454124
1398,M01H9.3d.1,unc-62,4469842.0,4470016.0,4469883,4470559
1399,R08C7.12c.1,pax-1,4453354.0,4454677.0,4453911,4454430
1400,M01H9.3d.1,hlh-30,4469842.0,4470016.0,4469890,4470204
1401,R08C7.12c.1,gei-11,4453354.0,4454677.0,4453997,4454392
1402,M01H9.3d.1,lsy-2,4469842.0,4470016.0,4469897,4470276
1403,R08C7.12c.1,mab-5,4453354.0,4454677.0,4454047,4454510
1404,M01H9.3d.1,hlh-30,4469842.0,4470016.0,4469917,4470220
1405,R08C7.12c.1,ces-1,4453354.0,4454677.0,4454070,4454509
1406,M01H9.3d.1,lsy-2,4469842.0,4470016.0,4469935,4470304
1407,M01H9.3b.2,nfya-1,4469842.0,4470058.0,4469865,4470554
1408,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454219,4454688
1409,M01H9.3d.1,mep-1,4469842.0,4470016.0,4469994,4470725
1410,M01H9.3b.2,nfya-1,4469842.0,4470058.0,4469873,4470290
1411,R08C7.12c.1,pha-4,4453354.0,4454677.0,4454236,4455140
1412,M01H9.3b.2,unc-62,4469842.0,4470058.0,4469883,4470559
1413,R08C7.12c.1,blmp-1,4453354.0,4454677.0,4454277,4454612
1414,M01H9.3e.1,nfya-1,4469842.0,4470826.0,4469865,4470554
1415,M01H9.3b.2,hlh-30,4469842.0,4470058.0,4469890,4470204
1416,R08C7.12c.1,dve-1,4453354.0,4454677.0,4454292,4455194
1417,M01H9.3e.1,nfya-1,4469842.0,4470826.0,4469873,4470290
1418,M01H9.3b.2,lsy-2,4469842.0,4470058.0,4469897,4470276
1419,R08C7.12c.1,nhr-2,4453354.0,4454677.0,4454306,4454705
1420,M01H9.3e.1,unc-62,4469842.0,4470826.0,4469883,4470559
1421,M01H9.3b.2,hlh-30,4469842.0,4470058.0,4469917,4470220
1422,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454307,4454796
1423,M01H9.3e.1,hlh-30,4469842.0,4470826.0,4469890,4470204
1424,M01H9.3b.2,lsy-2,4469842.0,4470058.0,4469935,4470304
1425,R08C7.12c.1,nhr-237,4453354.0,4454677.0,4454308,4454771
1426,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4469897,4470276
1427,M01H9.3b.2,mep-1,4469842.0,4470058.0,4469994,4470725
1428,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454311,4454770
1429,M01H9.3e.1,hlh-30,4469842.0,4470826.0,4469917,4470220
1430,M01H9.3b.2,blmp-1,4469842.0,4470058.0,4470036,4470048
1431,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454314,4454777
1432,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4469935,4470304
1433,R08C7.12c.1,pha-4,4453354.0,4454677.0,4454319,4455111
1434,M01H9.3e.1,mep-1,4469842.0,4470826.0,4469994,4470725
1435,R08C7.12c.1,ces-1,4453354.0,4454677.0,4454322,4454757
1436,M01H9.3e.1,blmp-1,4469842.0,4470826.0,4470036,4470048
1437,R08C7.12c.1,mep-1,4453354.0,4454677.0,4454338,4455139
1438,M01H9.4e.1,pax-1,4482605.0,4482909.0,4482641,4483160
1439,M01H9.3e.1,lsy-2,4469842.0,4470826.0,4470094,4470449
1440,R08C7.12c.1,pax-1,4453354.0,4454677.0,4454339,4454748
1441,M01H9.4e.1,pha-4,4482605.0,4482909.0,4482720,4482834
1442,M01H9.3e.1,ces-1,4469842.0,4470826.0,4470174,4470609
1443,R08C7.12c.1,hlh-1,4453354.0,4454677.0,4454346,4454953
1444,M01H9.3e.1,hlh-1,4469842.0,4470826.0,4470183,4470772
1445,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454386,4455164
1446,M01H9.4d.1,pax-1,4482605.0,4482698.0,4482641,4483160
1447,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454395,4455146
1448,M01H9.3e.1,gei-11,4469842.0,4470826.0,4470257,4470652
1449,R08C7.12c.1,ceh-39,4453354.0,4454677.0,4454396,4454811
1450,M01H9.3e.1,unc-62,4469842.0,4470826.0,4470326,4470508
1451,R08C7.12c.1,lsy-2,4453354.0,4454677.0,4454410,4454765
1452,M01H9.3e.1,ceh-39,4469842.0,4470826.0,4470392,4470851
1453,R08C7.12c.1,blmp-1,4453354.0,4454677.0,4454422,4455047
1454,M01H9.3e.1,mab-5,4469842.0,4470826.0,4470420,4470909
1455,R08C7.12c.1,nfya-1,4453354.0,4454677.0,4454433,4455173
1456,M01H9.3e.1,nhr-2,4469842.0,4470826.0,4470488,4470957
1457,R08C7.12c.1,lin-13,4453354.0,4454677.0,4454439,4455045
1458,M01H9.3e.1,blmp-1,4469842.0,4470826.0,4470505,4470534
1459,R08C7.12c.1,ceh-30,4453354.0,4454677.0,4454441,4455185
1460,M01H9.3e.1,pax-1,4469842.0,4470826.0,4470682,4471201
