,0,1,2,3,4,5,6,7,8
F32B5.1.1,I,WormBase,three_prime_UTR,2702083.0,2702158.0,.,+,.,Parent=Transcript:F32B5.1.1
Y71F9B.5a.2,I,WormBase,five_prime_UTR,2706883.0,2707179.0,.,+,.,Parent=Transcript:Y71F9B.5a.2
Y71F9B.5b.1,I,WormBase,five_prime_UTR,2707598.0,2707628.0,.,+,.,Parent=Transcript:Y71F9B.5b.1
Y71F9B.5a.1,I,WormBase,five_prime_UTR,2707599.0,2707628.0,.,+,.,Parent=Transcript:Y71F9B.5a.1
Y71F9B.5a.2,I,WormBase,five_prime_UTR,2707599.0,2707628.0,.,+,.,Parent=Transcript:Y71F9B.5a.2
Y71F9B.5b.1,I,WormBase,three_prime_UTR,2717346.0,2717549.0,.,+,.,Parent=Transcript:Y71F9B.5b.1
Y71F9B.5a.1,I,WormBase,three_prime_UTR,2717356.0,2717542.0,.,+,.,Parent=Transcript:Y71F9B.5a.1
Y71F9B.5a.2,I,WormBase,three_prime_UTR,2717356.0,2717549.0,.,+,.,Parent=Transcript:Y71F9B.5a.2
Y71F9B.16a.1,I,WormBase,three_prime_UTR,2718027.0,2718127.0,.,-,.,Parent=Transcript:Y71F9B.16a.1
Y71F9B.16a.1,I,WormBase,five_prime_UTR,2721470.0,2721475.0,.,-,.,Parent=Transcript:Y71F9B.16a.1
Y71F9B.6c.1,I,WormBase,three_prime_UTR,2721588.0,2722518.0,.,-,.,Parent=Transcript:Y71F9B.6c.1
Y71F9B.6b.1,I,WormBase,three_prime_UTR,2721595.0,2722518.0,.,-,.,Parent=Transcript:Y71F9B.6b.1
Y71F9B.6c.1,I,WormBase,five_prime_UTR,2726652.0,2726724.0,.,-,.,Parent=Transcript:Y71F9B.6c.1
Y71F9B.6b.1,I,WormBase,five_prime_UTR,2726652.0,2726724.0,.,-,.,Parent=Transcript:Y71F9B.6b.1
Y71F9B.4.1,I,WormBase,five_prime_UTR,2727014.0,2727017.0,.,+,.,Parent=Transcript:Y71F9B.4.1
Y71F9B.4.1,I,WormBase,three_prime_UTR,2727305.0,2727545.0,.,+,.,Parent=Transcript:Y71F9B.4.1
Y71F9B.3.1,I,WormBase,five_prime_UTR,2730004.0,2730009.0,.,+,.,Parent=Transcript:Y71F9B.3.1
Y71F9B.3.1,I,WormBase,three_prime_UTR,2731246.0,2731453.0,.,+,.,Parent=Transcript:Y71F9B.3.1
Y71F9B.2a.1,I,WormBase,five_prime_UTR,2731562.0,2731563.0,.,+,.,Parent=Transcript:Y71F9B.2a.1
Y71F9B.2a.1,I,WormBase,three_prime_UTR,2735314.0,2735371.0,.,+,.,Parent=Transcript:Y71F9B.2a.1
Y71F9B.8a.1,I,WormBase,three_prime_UTR,2735353.0,2735545.0,.,-,.,Parent=Transcript:Y71F9B.8a.1
Y71F9B.8a.1,I,WormBase,five_prime_UTR,2742497.0,2742508.0,.,-,.,Parent=Transcript:Y71F9B.8a.1
Y71F9B.7.1,I,WormBase,three_prime_UTR,2755540.0,2755817.0,.,-,.,Parent=Transcript:Y71F9B.7.1
Y71F9B.9a.1,I,WormBase,three_prime_UTR,2759023.0,2759073.0,.,-,.,Parent=Transcript:Y71F9B.9a.1
Y71F9B.9b.1,I,WormBase,three_prime_UTR,2759029.0,2759073.0,.,-,.,Parent=Transcript:Y71F9B.9b.1
Y71F9B.9a.1,I,WormBase,five_prime_UTR,2760983.0,2761044.0,.,-,.,Parent=Transcript:Y71F9B.9a.1
Y71F9B.10c.1,I,WormBase,three_prime_UTR,2761158.0,2761317.0,.,-,.,Parent=Transcript:Y71F9B.10c.1
Y71F9B.10g.1,I,WormBase,three_prime_UTR,2761158.0,2761317.0,.,-,.,Parent=Transcript:Y71F9B.10g.1
Y71F9B.10a.1,I,WormBase,three_prime_UTR,2761158.0,2761317.0,.,-,.,Parent=Transcript:Y71F9B.10a.1
Y71F9B.10b.1,I,WormBase,three_prime_UTR,2761168.0,2761317.0,.,-,.,Parent=Transcript:Y71F9B.10b.1
Y71F9B.1.1,I,WormBase,five_prime_UTR,2774912.0,2774912.0,.,+,.,Parent=Transcript:Y71F9B.1.1
Y71F9B.1.1,I,WormBase,three_prime_UTR,2775385.0,2775421.0,.,+,.,Parent=Transcript:Y71F9B.1.1
Y71F9B.10g.1,I,WormBase,five_prime_UTR,2776083.0,2776104.0,.,-,.,Parent=Transcript:Y71F9B.10g.1
Y71F9B.10a.1,I,WormBase,five_prime_UTR,2776083.0,2776097.0,.,-,.,Parent=Transcript:Y71F9B.10a.1
Y71F9B.10c.1,I,WormBase,five_prime_UTR,2776083.0,2776101.0,.,-,.,Parent=Transcript:Y71F9B.10c.1
Y71F9B.10b.1,I,WormBase,five_prime_UTR,2776083.0,2776100.0,.,-,.,Parent=Transcript:Y71F9B.10b.1
Y71F9B.13c.1,I,WormBase,three_prime_UTR,2776364.0,2776432.0,.,-,.,Parent=Transcript:Y71F9B.13c.1
Y71F9B.13a.1,I,WormBase,three_prime_UTR,2776370.0,2776432.0,.,-,.,Parent=Transcript:Y71F9B.13a.1
Y71F9B.13c.1,I,WormBase,five_prime_UTR,2777207.0,2778251.0,.,-,.,Parent=Transcript:Y71F9B.13c.1
Y71F9B.13a.1,I,WormBase,five_prime_UTR,2778649.0,2778719.0,.,-,.,Parent=Transcript:Y71F9B.13a.1
W03D8.9.1,I,WormBase,three_prime_UTR,2784620.0,2784666.0,.,-,.,Parent=Transcript:W03D8.9.1
W03D8.9.2,I,WormBase,three_prime_UTR,2784622.0,2784666.0,.,-,.,Parent=Transcript:W03D8.9.2
W03D8.9.1,I,WormBase,five_prime_UTR,2785797.0,2785853.0,.,-,.,Parent=Transcript:W03D8.9.1
W03D8.9.2,I,WormBase,five_prime_UTR,2785797.0,2785855.0,.,-,.,Parent=Transcript:W03D8.9.2
W03D8.9.1,I,WormBase,five_prime_UTR,2786028.0,2786077.0,.,-,.,Parent=Transcript:W03D8.9.1
W03D8.1.1,I,WormBase,three_prime_UTR,2788748.0,2788769.0,.,-,.,Parent=Transcript:W03D8.1.1
W03D8.1.1,I,WormBase,five_prime_UTR,2790310.0,2790343.0,.,-,.,Parent=Transcript:W03D8.1.1
W03D8.8.1,I,WormBase,five_prime_UTR,2791687.0,2791688.0,.,+,.,Parent=Transcript:W03D8.8.1
W03D8.8.1,I,WormBase,three_prime_UTR,2794896.0,2794976.0,.,+,.,Parent=Transcript:W03D8.8.1
W03D8.7.1,I,WormBase,five_prime_UTR,2796130.0,2796370.0,.,+,.,Parent=Transcript:W03D8.7.1
W03D8.7.1,I,WormBase,three_prime_UTR,2797167.0,2797464.0,.,+,.,Parent=Transcript:W03D8.7.1
W03D8.2a.2,I,WormBase,three_prime_UTR,2798175.0,2798212.0,.,-,.,Parent=Transcript:W03D8.2a.2
W03D8.2a.3,I,WormBase,three_prime_UTR,2798175.0,2798212.0,.,-,.,Parent=Transcript:W03D8.2a.3
W03D8.2a.1,I,WormBase,three_prime_UTR,2798175.0,2798212.0,.,-,.,Parent=Transcript:W03D8.2a.1
W03D8.2a.3,I,WormBase,five_prime_UTR,2799429.0,2799584.0,.,-,.,Parent=Transcript:W03D8.2a.3
W03D8.2a.1,I,WormBase,five_prime_UTR,2799429.0,2799584.0,.,-,.,Parent=Transcript:W03D8.2a.1
W03D8.2a.2,I,WormBase,five_prime_UTR,2799429.0,2800812.0,.,-,.,Parent=Transcript:W03D8.2a.2
W03D8.2a.3,I,WormBase,five_prime_UTR,2799827.0,2799890.0,.,-,.,Parent=Transcript:W03D8.2a.3
W03D8.2a.1,I,WormBase,five_prime_UTR,2800726.0,2800817.0,.,-,.,Parent=Transcript:W03D8.2a.1
W03D8.6c.1,I,WormBase,five_prime_UTR,2802803.0,2802821.0,.,+,.,Parent=Transcript:W03D8.6c.1
W03D8.6b.1,I,WormBase,five_prime_UTR,2802803.0,2802821.0,.,+,.,Parent=Transcript:W03D8.6b.1
W03D8.6b.1,I,WormBase,three_prime_UTR,2815644.0,2815820.0,.,+,.,Parent=Transcript:W03D8.6b.1
W03D8.6a.1,I,WormBase,three_prime_UTR,2815644.0,2815818.0,.,+,.,Parent=Transcript:W03D8.6a.1
W03D8.6c.1,I,WormBase,three_prime_UTR,2815644.0,2815830.0,.,+,.,Parent=Transcript:W03D8.6c.1
W03D8.5.1,I,WormBase,five_prime_UTR,2816415.0,2816483.0,.,+,.,Parent=Transcript:W03D8.5.1
W03D8.5.1,I,WormBase,three_prime_UTR,2817647.0,2817689.0,.,+,.,Parent=Transcript:W03D8.5.1
W03D8.11.1,I,WormBase,five_prime_UTR,2818744.0,2818792.0,.,+,.,Parent=Transcript:W03D8.11.1
W03D8.11.1,I,WormBase,three_prime_UTR,2820689.0,2820860.0,.,+,.,Parent=Transcript:W03D8.11.1
W03D8.3.1,I,WormBase,three_prime_UTR,2820789.0,2820868.0,.,-,.,Parent=Transcript:W03D8.3.1
W03D8.3.1,I,WormBase,five_prime_UTR,2822086.0,2822134.0,.,-,.,Parent=Transcript:W03D8.3.1
W10C8.2.1,I,WormBase,three_prime_UTR,2822243.0,2823467.0,.,-,.,Parent=Transcript:W10C8.2.1
W10C8.2.1,I,WormBase,five_prime_UTR,2830294.0,2830311.0,.,-,.,Parent=Transcript:W10C8.2.1
W10C8.1a.1,I,WormBase,three_prime_UTR,2849793.0,2849903.0,.,+,.,Parent=Transcript:W10C8.1a.1
W10C8.4a.1,I,WormBase,three_prime_UTR,2851957.0,2852029.0,.,-,.,Parent=Transcript:W10C8.4a.1
W10C8.4a.1,I,WormBase,five_prime_UTR,2853797.0,2853903.0,.,-,.,Parent=Transcript:W10C8.4a.1
W10C8.5.2,I,WormBase,three_prime_UTR,2853970.0,2854050.0,.,-,.,Parent=Transcript:W10C8.5.2
W10C8.5.1,I,WormBase,three_prime_UTR,2853975.0,2854050.0,.,-,.,Parent=Transcript:W10C8.5.1
W10C8.5.1,I,WormBase,five_prime_UTR,2855671.0,2855732.0,.,-,.,Parent=Transcript:W10C8.5.1
W10C8.5.2,I,WormBase,five_prime_UTR,2855671.0,2855715.0,.,-,.,Parent=Transcript:W10C8.5.2
W10C8.6.1,I,WormBase,three_prime_UTR,2858521.0,2858616.0,.,-,.,Parent=Transcript:W10C8.6.1
W10C8.6.1,I,WormBase,five_prime_UTR,2859839.0,2859913.0,.,-,.,Parent=Transcript:W10C8.6.1
Y71F9AL.10b.1,I,WormBase,five_prime_UTR,2866506.0,2866539.0,.,+,.,Parent=Transcript:Y71F9AL.10b.1
Y71F9AL.10c.1,I,WormBase,five_prime_UTR,2866506.0,2866539.0,.,+,.,Parent=Transcript:Y71F9AL.10c.1
Y71F9AL.10d.1,I,WormBase,five_prime_UTR,2866506.0,2866539.0,.,+,.,Parent=Transcript:Y71F9AL.10d.1
Y71F9AL.10a.1,I,WormBase,five_prime_UTR,2866508.0,2866539.0,.,+,.,Parent=Transcript:Y71F9AL.10a.1
Y71F9AL.10a.1,I,WormBase,three_prime_UTR,2869255.0,2870166.0,.,+,.,Parent=Transcript:Y71F9AL.10a.1
Y71F9AL.10b.1,I,WormBase,three_prime_UTR,2869255.0,2870172.0,.,+,.,Parent=Transcript:Y71F9AL.10b.1
Y71F9AL.10c.1,I,WormBase,three_prime_UTR,2869255.0,2870172.0,.,+,.,Parent=Transcript:Y71F9AL.10c.1
Y71F9AL.10d.1,I,WormBase,three_prime_UTR,2869255.0,2870172.0,.,+,.,Parent=Transcript:Y71F9AL.10d.1
Y71F9AL.12a.1,I,WormBase,three_prime_UTR,2870141.0,2870607.0,.,-,.,Parent=Transcript:Y71F9AL.12a.1
Y71F9AL.12b.1,I,WormBase,three_prime_UTR,2870143.0,2870607.0,.,-,.,Parent=Transcript:Y71F9AL.12b.1
Y71F9AL.12b.1,I,WormBase,five_prime_UTR,2875290.0,2875291.0,.,-,.,Parent=Transcript:Y71F9AL.12b.1
Y71F9AL.13a.1,I,WormBase,three_prime_UTR,2875398.0,2875430.0,.,-,.,Parent=Transcript:Y71F9AL.13a.1
Y71F9AL.13a.1,I,WormBase,five_prime_UTR,2876303.0,2876308.0,.,-,.,Parent=Transcript:Y71F9AL.13a.1
Y71F9AL.9.1,I,WormBase,five_prime_UTR,2876932.0,2876935.0,.,+,.,Parent=Transcript:Y71F9AL.9.1
Y71F9AL.9.1,I,WormBase,three_prime_UTR,2878038.0,2878523.0,.,+,.,Parent=Transcript:Y71F9AL.9.1
Y71F9AL.8.1,I,WormBase,three_prime_UTR,2880856.0,2880930.0,.,+,.,Parent=Transcript:Y71F9AL.8.1
Y71F9AL.14.2,I,WormBase,three_prime_UTR,2880876.0,2880920.0,.,-,.,Parent=Transcript:Y71F9AL.14.2
Y71F9AL.14.1,I,WormBase,three_prime_UTR,2880876.0,2880920.0,.,-,.,Parent=Transcript:Y71F9AL.14.1
Y71F9AL.14.1,I,WormBase,five_prime_UTR,2883441.0,2883454.0,.,-,.,Parent=Transcript:Y71F9AL.14.1
Y71F9AL.16.1,I,WormBase,three_prime_UTR,2883549.0,2883863.0,.,-,.,Parent=Transcript:Y71F9AL.16.1
Y71F9AL.16.1,I,WormBase,five_prime_UTR,2893714.0,2893718.0,.,-,.,Parent=Transcript:Y71F9AL.16.1
Y71F9AL.17.1,I,WormBase,three_prime_UTR,2895329.0,2895561.0,.,-,.,Parent=Transcript:Y71F9AL.17.1
Y71F9AL.17.1,I,WormBase,five_prime_UTR,2900802.0,2900860.0,.,-,.,Parent=Transcript:Y71F9AL.17.1
Y71F9AL.5.1,I,WormBase,five_prime_UTR,2901325.0,2901340.0,.,+,.,Parent=Transcript:Y71F9AL.5.1
Y71F9AL.5.1,I,WormBase,three_prime_UTR,2902975.0,2903006.0,.,+,.,Parent=Transcript:Y71F9AL.5.1
Y71F9AL.4.1,I,WormBase,three_prime_UTR,2907710.0,2907757.0,.,+,.,Parent=Transcript:Y71F9AL.4.1
Y71F9AL.18a.2,I,WormBase,three_prime_UTR,2907725.0,2907856.0,.,-,.,Parent=Transcript:Y71F9AL.18a.2
Y71F9AL.18a.1,I,WormBase,three_prime_UTR,2907730.0,2907856.0,.,-,.,Parent=Transcript:Y71F9AL.18a.1
Y71F9AL.2.1,I,WormBase,three_prime_UTR,2918807.0,2918861.0,.,+,.,Parent=Transcript:Y71F9AL.2.1
Y71F9AL.18a.1,I,WormBase,five_prime_UTR,2924695.0,2924713.0,.,-,.,Parent=Transcript:Y71F9AL.18a.1
Y71F9AL.18a.2,I,WormBase,five_prime_UTR,2924695.0,2924713.0,.,-,.,Parent=Transcript:Y71F9AL.18a.2
Y71F9AL.1.1,I,WormBase,five_prime_UTR,2925239.0,2925244.0,.,+,.,Parent=Transcript:Y71F9AL.1.1
Y71F9AL.18a.2,I,WormBase,five_prime_UTR,2925418.0,2925529.0,.,-,.,Parent=Transcript:Y71F9AL.18a.2
Y71F9AL.1.1,I,WormBase,three_prime_UTR,2928009.0,2928134.0,.,+,.,Parent=Transcript:Y71F9AL.1.1
Y71F9AM.6.1,I,WormBase,five_prime_UTR,2928395.0,2928396.0,.,+,.,Parent=Transcript:Y71F9AM.6.1
Y71F9AM.6.1,I,WormBase,three_prime_UTR,2929352.0,2929628.0,.,+,.,Parent=Transcript:Y71F9AM.6.1
Y71F9AM.5b.1,I,WormBase,five_prime_UTR,2929777.0,2929839.0,.,+,.,Parent=Transcript:Y71F9AM.5b.1
Y71F9AM.5a.1,I,WormBase,five_prime_UTR,2929830.0,2929839.0,.,+,.,Parent=Transcript:Y71F9AM.5a.1
Y71F9AM.5a.1,I,WormBase,three_prime_UTR,2931256.0,2931360.0,.,+,.,Parent=Transcript:Y71F9AM.5a.1
Y71F9AM.5b.1,I,WormBase,three_prime_UTR,2931256.0,2931361.0,.,+,.,Parent=Transcript:Y71F9AM.5b.1
Y71F9AM.4b.1,I,WormBase,five_prime_UTR,2935623.0,2935716.0,.,+,.,Parent=Transcript:Y71F9AM.4b.1
Y71F9AM.4b.1,I,WormBase,five_prime_UTR,2935987.0,2936041.0,.,+,.,Parent=Transcript:Y71F9AM.4b.1
Y71F9AM.11.1,I,WormBase,three_prime_UTR,2939477.0,2939518.0,.,-,.,Parent=Transcript:Y71F9AM.11.1
Y71F9AM.8.1,I,WormBase,three_prime_UTR,2940908.0,2940968.0,.,-,.,Parent=Transcript:Y71F9AM.8.1
Y71F9AM.8.1,I,WormBase,five_prime_UTR,2941580.0,2941583.0,.,-,.,Parent=Transcript:Y71F9AM.8.1
Y71F9AM.4b.1,I,WormBase,three_prime_UTR,2944424.0,2944610.0,.,+,.,Parent=Transcript:Y71F9AM.4b.1
Y71F9AM.4a.1,I,WormBase,three_prime_UTR,2946938.0,2947106.0,.,+,.,Parent=Transcript:Y71F9AM.4a.1
Y71F9AR.1.1,I,WormBase,three_prime_UTR,2949601.0,2949974.0,.,-,.,Parent=Transcript:Y71F9AR.1.1
Y71F9AR.1.1,I,WormBase,five_prime_UTR,2957868.0,2957910.0,.,-,.,Parent=Transcript:Y71F9AR.1.1
Y71F9AR.4.1,I,WormBase,three_prime_UTR,2981657.0,2981734.0,.,-,.,Parent=Transcript:Y71F9AR.4.1
Y71F9AR.4.1,I,WormBase,five_prime_UTR,2983073.0,2983076.0,.,-,.,Parent=Transcript:Y71F9AR.4.1
Y71F9AR.2.1,I,WormBase,three_prime_UTR,2983203.0,2983262.0,.,-,.,Parent=Transcript:Y71F9AR.2.1
Y71F9AR.2.1,I,WormBase,five_prime_UTR,2985168.0,2985178.0,.,-,.,Parent=Transcript:Y71F9AR.2.1
Y71F9AR.3.1,I,WormBase,three_prime_UTR,2986104.0,2986186.0,.,-,.,Parent=Transcript:Y71F9AR.3.1
Y71F9AR.3.1,I,WormBase,five_prime_UTR,2995914.0,2995914.0,.,-,.,Parent=Transcript:Y71F9AR.3.1
Y54E10BL.4.1,I,WormBase,five_prime_UTR,2996488.0,2996509.0,.,+,.,Parent=Transcript:Y54E10BL.4.1
Y54E10BL.4.1,I,WormBase,three_prime_UTR,3001267.0,3001382.0,.,+,.,Parent=Transcript:Y54E10BL.4.1
Y54E10BL.5.1,I,WormBase,three_prime_UTR,3001406.0,3001463.0,.,-,.,Parent=Transcript:Y54E10BL.5.1
Y54E10BL.5.1,I,WormBase,five_prime_UTR,3002838.0,3002847.0,.,-,.,Parent=Transcript:Y54E10BL.5.1
Y54E10BL.3.1,I,WormBase,five_prime_UTR,3004049.0,3004184.0,.,+,.,Parent=Transcript:Y54E10BL.3.1
Y54E10BL.6.1,I,WormBase,three_prime_UTR,3005403.0,3006028.0,.,-,.,Parent=Transcript:Y54E10BL.6.1
Y54E10BL.3.1,I,WormBase,three_prime_UTR,3005602.0,3005943.0,.,+,.,Parent=Transcript:Y54E10BL.3.1
Y54E10BL.2.1,I,WormBase,five_prime_UTR,3010684.0,3010689.0,.,+,.,Parent=Transcript:Y54E10BL.2.1
Y54E10BL.2.1,I,WormBase,three_prime_UTR,3011608.0,3011665.0,.,+,.,Parent=Transcript:Y54E10BL.2.1
Y54E10BL.6.1,I,WormBase,five_prime_UTR,3013446.0,3013448.0,.,-,.,Parent=Transcript:Y54E10BL.6.1
Y54E10BR.4.1,I,WormBase,five_prime_UTR,3015742.0,3015744.0,.,+,.,Parent=Transcript:Y54E10BR.4.1
Y54E10BR.4.1,I,WormBase,three_prime_UTR,3021423.0,3021531.0,.,+,.,Parent=Transcript:Y54E10BR.4.1
Y54E10BR.3.1,I,WormBase,five_prime_UTR,3021651.0,3021663.0,.,+,.,Parent=Transcript:Y54E10BR.3.1
Y54E10BR.3.1,I,WormBase,three_prime_UTR,3028164.0,3028396.0,.,+,.,Parent=Transcript:Y54E10BR.3.1
Y54E10BR.5.1,I,WormBase,three_prime_UTR,3028325.0,3028475.0,.,-,.,Parent=Transcript:Y54E10BR.5.1
Y54E10BR.2.1,I,WormBase,five_prime_UTR,3032935.0,3033005.0,.,+,.,Parent=Transcript:Y54E10BR.2.1
Y54E10BR.2.3,I,WormBase,five_prime_UTR,3032967.0,3033005.0,.,+,.,Parent=Transcript:Y54E10BR.2.3
Y54E10BR.2.2,I,WormBase,five_prime_UTR,3032967.0,3033005.0,.,+,.,Parent=Transcript:Y54E10BR.2.2
Y54E10BR.2.1,I,WormBase,three_prime_UTR,3033825.0,3034767.0,.,+,.,Parent=Transcript:Y54E10BR.2.1
Y54E10BR.2.3,I,WormBase,three_prime_UTR,3033825.0,3033889.0,.,+,.,Parent=Transcript:Y54E10BR.2.3
Y54E10BR.2.2,I,WormBase,three_prime_UTR,3033825.0,3033888.0,.,+,.,Parent=Transcript:Y54E10BR.2.2
Y54E10BR.2.2,I,WormBase,three_prime_UTR,3034596.0,3034761.0,.,+,.,Parent=Transcript:Y54E10BR.2.2
Y54E10BR.2.3,I,WormBase,three_prime_UTR,3034597.0,3034761.0,.,+,.,Parent=Transcript:Y54E10BR.2.3
Y54E10BR.7.1,I,WormBase,three_prime_UTR,3034716.0,3035237.0,.,-,.,Parent=Transcript:Y54E10BR.7.1
Y54E10BR.8.1,I,WormBase,three_prime_UTR,3052048.0,3052127.0,.,-,.,Parent=Transcript:Y54E10BR.8.1
Y54E10BR.1b.1,I,WormBase,five_prime_UTR,3057694.0,3059313.0,.,+,.,Parent=Transcript:Y54E10BR.1b.1
Y54E10BR.8.1,I,WormBase,five_prime_UTR,3059072.0,3059165.0,.,-,.,Parent=Transcript:Y54E10BR.8.1
Y54E10BR.1a.1,I,WormBase,five_prime_UTR,3059227.0,3059313.0,.,+,.,Parent=Transcript:Y54E10BR.1a.1
Y54E10BR.1a.1,I,WormBase,three_prime_UTR,3069251.0,3069410.0,.,+,.,Parent=Transcript:Y54E10BR.1a.1
Y54E10BR.1b.1,I,WormBase,three_prime_UTR,3069251.0,3069403.0,.,+,.,Parent=Transcript:Y54E10BR.1b.1
M01B12.3.1,I,WormBase,three_prime_UTR,3069325.0,3069495.0,.,-,.,Parent=Transcript:M01B12.3.1
M01B12.3.1,I,WormBase,five_prime_UTR,3070141.0,3070150.0,.,-,.,Parent=Transcript:M01B12.3.1
M01B12.4b.1,I,WormBase,three_prime_UTR,3070968.0,3071524.0,.,-,.,Parent=Transcript:M01B12.4b.1
M01B12.4c.1,I,WormBase,three_prime_UTR,3070973.0,3071524.0,.,-,.,Parent=Transcript:M01B12.4c.1
M01B12.4a.1,I,WormBase,three_prime_UTR,3070973.0,3071524.0,.,-,.,Parent=Transcript:M01B12.4a.1
M01B12.4c.2,I,WormBase,three_prime_UTR,3070982.0,3072238.0,.,-,.,Parent=Transcript:M01B12.4c.2
M01B12.4c.1,I,WormBase,three_prime_UTR,3072165.0,3072238.0,.,-,.,Parent=Transcript:M01B12.4c.1
M01B12.4a.1,I,WormBase,three_prime_UTR,3072165.0,3072238.0,.,-,.,Parent=Transcript:M01B12.4a.1
M01B12.4b.1,I,WormBase,three_prime_UTR,3072165.0,3072238.0,.,-,.,Parent=Transcript:M01B12.4b.1
M01B12.4a.1,I,WormBase,five_prime_UTR,3084838.0,3084874.0,.,-,.,Parent=Transcript:M01B12.4a.1
M01B12.4b.1,I,WormBase,five_prime_UTR,3084838.0,3084874.0,.,-,.,Parent=Transcript:M01B12.4b.1
M01B12.4c.2,I,WormBase,five_prime_UTR,3084838.0,3084876.0,.,-,.,Parent=Transcript:M01B12.4c.2
M01B12.4c.1,I,WormBase,five_prime_UTR,3084838.0,3084876.0,.,-,.,Parent=Transcript:M01B12.4c.1
M01B12.5a.1,I,WormBase,three_prime_UTR,3085014.0,3085509.0,.,-,.,Parent=Transcript:M01B12.5a.1
M01B12.5a.2,I,WormBase,three_prime_UTR,3091268.0,3091282.0,.,-,.,Parent=Transcript:M01B12.5a.2
M01B12.5a.1,I,WormBase,three_prime_UTR,3091272.0,3091282.0,.,-,.,Parent=Transcript:M01B12.5a.1
M01B12.5a.2,I,WormBase,five_prime_UTR,3096207.0,3096266.0,.,-,.,Parent=Transcript:M01B12.5a.2
M01B12.5a.1,I,WormBase,five_prime_UTR,3096207.0,3096218.0,.,-,.,Parent=Transcript:M01B12.5a.1
C45E1.1a.2,I,WormBase,five_prime_UTR,3101851.0,3101995.0,.,+,.,Parent=Transcript:C45E1.1a.2
C45E1.1a.2,I,WormBase,five_prime_UTR,3104363.0,3104367.0,.,+,.,Parent=Transcript:C45E1.1a.2
C45E1.1a.1,I,WormBase,five_prime_UTR,3104363.0,3104367.0,.,+,.,Parent=Transcript:C45E1.1a.1
C45E1.1a.2,I,WormBase,three_prime_UTR,3109523.0,3109621.0,.,+,.,Parent=Transcript:C45E1.1a.2
C45E1.1a.1,I,WormBase,three_prime_UTR,3109523.0,3109530.0,.,+,.,Parent=Transcript:C45E1.1a.1
C45E1.5.1,I,WormBase,three_prime_UTR,3109607.0,3109647.0,.,-,.,Parent=Transcript:C45E1.5.1
C45E1.5.1,I,WormBase,five_prime_UTR,3110673.0,3110781.0,.,-,.,Parent=Transcript:C45E1.5.1
C45E1.4.1,I,WormBase,three_prime_UTR,3115036.0,3115431.0,.,-,.,Parent=Transcript:C45E1.4.1
C45E1.4.1,I,WormBase,five_prime_UTR,3117626.0,3117628.0,.,-,.,Parent=Transcript:C45E1.4.1
K09H9.9.1,I,WormBase,three_prime_UTR,3132970.0,3133012.0,.,-,.,Parent=Transcript:K09H9.9.1
K09H9.9.1,I,WormBase,five_prime_UTR,3135234.0,3135255.0,.,-,.,Parent=Transcript:K09H9.9.1
K09H9.9.1,I,WormBase,five_prime_UTR,3135507.0,3135588.0,.,-,.,Parent=Transcript:K09H9.9.1
K09H9.3.1,I,WormBase,five_prime_UTR,3137185.0,3137208.0,.,+,.,Parent=Transcript:K09H9.3.1
K09H9.3.1,I,WormBase,three_prime_UTR,3138412.0,3138447.0,.,+,.,Parent=Transcript:K09H9.3.1
K09H9.8.1,I,WormBase,three_prime_UTR,3138541.0,3138596.0,.,-,.,Parent=Transcript:K09H9.8.1
K09H9.8.1,I,WormBase,five_prime_UTR,3140568.0,3140584.0,.,-,.,Parent=Transcript:K09H9.8.1
K09H9.5.1,I,WormBase,three_prime_UTR,3141704.0,3141732.0,.,-,.,Parent=Transcript:K09H9.5.1
K09H9.5.1,I,WormBase,five_prime_UTR,3143169.0,3143175.0,.,-,.,Parent=Transcript:K09H9.5.1
K09H9.6.1,I,WormBase,three_prime_UTR,3144411.0,3144520.0,.,-,.,Parent=Transcript:K09H9.6.1
K09H9.6.1,I,WormBase,five_prime_UTR,3147785.0,3147793.0,.,-,.,Parent=Transcript:K09H9.6.1
K09H9.2.1,I,WormBase,five_prime_UTR,3148014.0,3148016.0,.,+,.,Parent=Transcript:K09H9.2.1
K09H9.2.1,I,WormBase,three_prime_UTR,3150305.0,3150344.0,.,+,.,Parent=Transcript:K09H9.2.1
K09H9.7.1,I,WormBase,three_prime_UTR,3150341.0,3150777.0,.,-,.,Parent=Transcript:K09H9.7.1
K09H9.7.1,I,WormBase,five_prime_UTR,3151980.0,3152003.0,.,-,.,Parent=Transcript:K09H9.7.1
Y54E10A.9c.2,I,WormBase,three_prime_UTR,3158492.0,3159763.0,.,-,.,Parent=Transcript:Y54E10A.9c.2
Y54E10A.9c.1,I,WormBase,three_prime_UTR,3158492.0,3159763.0,.,-,.,Parent=Transcript:Y54E10A.9c.1
Y54E10A.9a.1,I,WormBase,three_prime_UTR,3158492.0,3159763.0,.,-,.,Parent=Transcript:Y54E10A.9a.1
Y54E10A.9b.1,I,WormBase,three_prime_UTR,3158492.0,3159763.0,.,-,.,Parent=Transcript:Y54E10A.9b.1
Y54E10A.9c.2,I,WormBase,five_prime_UTR,3162136.0,3162170.0,.,-,.,Parent=Transcript:Y54E10A.9c.2
Y54E10A.9c.1,I,WormBase,five_prime_UTR,3162136.0,3162169.0,.,-,.,Parent=Transcript:Y54E10A.9c.1
