,0,1,2,3,4,5,6,7,8
F53B1.6.1,X,WormBase,three_prime_UTR,2114618.0,2114727.0,.,-,.,Parent=Transcript:F53B1.6.1
F53B1.6.1,X,WormBase,five_prime_UTR,2118156.0,2118262.0,.,-,.,Parent=Transcript:F53B1.6.1
F53B1.8a.1,X,WormBase,three_prime_UTR,2123413.0,2124110.0,.,-,.,Parent=Transcript:F53B1.8a.1
F53B1.8a.1,X,WormBase,five_prime_UTR,2130190.0,2130241.0,.,-,.,Parent=Transcript:F53B1.8a.1
EGAP7.1.1,X,WormBase,three_prime_UTR,2144605.0,2144654.0,.,-,.,Parent=Transcript:EGAP7.1.1
EGAP7.1.1,X,WormBase,five_prime_UTR,2145646.0,2145647.0,.,-,.,Parent=Transcript:EGAP7.1.1
F48B9.5.1,X,WormBase,three_prime_UTR,2147279.0,2147613.0,.,-,.,Parent=Transcript:F48B9.5.1
F48B9.5.1,X,WormBase,five_prime_UTR,2149253.0,2150106.0,.,-,.,Parent=Transcript:F48B9.5.1
F48B9.4.1,X,WormBase,three_prime_UTR,2163768.0,2164069.0,.,+,.,Parent=Transcript:F48B9.4.1
F48B9.3.1,X,WormBase,five_prime_UTR,2165051.0,2165108.0,.,+,.,Parent=Transcript:F48B9.3.1
F48B9.3.1,X,WormBase,three_prime_UTR,2173838.0,2174040.0,.,+,.,Parent=Transcript:F48B9.3.1
F48B9.8.1,X,WormBase,three_prime_UTR,2173890.0,2174028.0,.,-,.,Parent=Transcript:F48B9.8.1
F48B9.8.1,X,WormBase,five_prime_UTR,2176390.0,2176411.0,.,-,.,Parent=Transcript:F48B9.8.1
F48B9.1.1,X,WormBase,five_prime_UTR,2180888.0,2180897.0,.,+,.,Parent=Transcript:F48B9.1.1
T24C12.3.1,X,WormBase,three_prime_UTR,2196525.0,2196603.0,.,-,.,Parent=Transcript:T24C12.3.1
T24C12.1.1,X,WormBase,five_prime_UTR,2199440.0,2199460.0,.,+,.,Parent=Transcript:T24C12.1.1
T24C12.3.1,X,WormBase,five_prime_UTR,2203840.0,2203893.0,.,-,.,Parent=Transcript:T24C12.3.1
T24C12.4.1,X,WormBase,three_prime_UTR,2204045.0,2204240.0,.,-,.,Parent=Transcript:T24C12.4.1
T14F9.4a.1,X,WormBase,five_prime_UTR,2215630.0,2215632.0,.,+,.,Parent=Transcript:T14F9.4a.1
T14F9.4a.1,X,WormBase,three_prime_UTR,2218102.0,2218988.0,.,+,.,Parent=Transcript:T14F9.4a.1
T14F9.3.2,X,WormBase,five_prime_UTR,2221150.0,2221261.0,.,+,.,Parent=Transcript:T14F9.3.2
T14F9.3.2,X,WormBase,five_prime_UTR,2223484.0,2223486.0,.,+,.,Parent=Transcript:T14F9.3.2
T14F9.3.1,X,WormBase,five_prime_UTR,2223484.0,2223486.0,.,+,.,Parent=Transcript:T14F9.3.1
T14F9.3.1,X,WormBase,three_prime_UTR,2226513.0,2226620.0,.,+,.,Parent=Transcript:T14F9.3.1
T14F9.3.2,X,WormBase,three_prime_UTR,2226513.0,2226620.0,.,+,.,Parent=Transcript:T14F9.3.2
T14F9.5.1,X,WormBase,three_prime_UTR,2229055.0,2229207.0,.,-,.,Parent=Transcript:T14F9.5.1
T14F9.5.1,X,WormBase,five_prime_UTR,2230086.0,2230122.0,.,-,.,Parent=Transcript:T14F9.5.1
T14F9.2.1,X,WormBase,five_prime_UTR,2234324.0,2234325.0,.,+,.,Parent=Transcript:T14F9.2.1
T14F9.2.1,X,WormBase,three_prime_UTR,2236465.0,2236706.0,.,+,.,Parent=Transcript:T14F9.2.1
T14F9.1.1,X,WormBase,five_prime_UTR,2237911.0,2237912.0,.,+,.,Parent=Transcript:T14F9.1.1
T14F9.1.2,X,WormBase,five_prime_UTR,2237911.0,2237912.0,.,+,.,Parent=Transcript:T14F9.1.2
T14F9.1.1,X,WormBase,three_prime_UTR,2239904.0,2240255.0,.,+,.,Parent=Transcript:T14F9.1.1
T14F9.1.2,X,WormBase,three_prime_UTR,2239904.0,2239907.0,.,+,.,Parent=Transcript:T14F9.1.2
T14F9.1.2,X,WormBase,three_prime_UTR,2239930.0,2240237.0,.,+,.,Parent=Transcript:T14F9.1.2
F07D10.1.1,X,WormBase,three_prime_UTR,2241738.0,2241875.0,.,-,.,Parent=Transcript:F07D10.1.1
F07D10.1.1,X,WormBase,five_prime_UTR,2242617.0,2242618.0,.,-,.,Parent=Transcript:F07D10.1.1
AH9.1.1,X,WormBase,three_prime_UTR,2243231.0,2243601.0,.,-,.,Parent=Transcript:AH9.1.1
AH9.2.1,X,WormBase,three_prime_UTR,2255848.0,2256089.0,.,-,.,Parent=Transcript:AH9.2.1
AH9.2.1,X,WormBase,five_prime_UTR,2258075.0,2258101.0,.,-,.,Parent=Transcript:AH9.2.1
AH9.3.2,X,WormBase,three_prime_UTR,2259150.0,2259340.0,.,-,.,Parent=Transcript:AH9.3.2
AH9.3.1,X,WormBase,three_prime_UTR,2259156.0,2259340.0,.,-,.,Parent=Transcript:AH9.3.1
AH9.3.1,X,WormBase,five_prime_UTR,2260522.0,2260526.0,.,-,.,Parent=Transcript:AH9.3.1
AH9.3.2,X,WormBase,five_prime_UTR,2260522.0,2260526.0,.,-,.,Parent=Transcript:AH9.3.2
AH9.3.2,X,WormBase,five_prime_UTR,2260848.0,2261103.0,.,-,.,Parent=Transcript:AH9.3.2
AH9.6.1,X,WormBase,three_prime_UTR,2263166.0,2263373.0,.,-,.,Parent=Transcript:AH9.6.1
AH9.6.1,X,WormBase,five_prime_UTR,2268046.0,2268138.0,.,-,.,Parent=Transcript:AH9.6.1
AH9.4.1,X,WormBase,three_prime_UTR,2270992.0,2271242.0,.,-,.,Parent=Transcript:AH9.4.1
AH9.4.1,X,WormBase,five_prime_UTR,2274287.0,2274337.0,.,-,.,Parent=Transcript:AH9.4.1
T10H10.3.1,X,WormBase,three_prime_UTR,2283998.0,2284152.0,.,-,.,Parent=Transcript:T10H10.3.1
T10H10.3.1,X,WormBase,five_prime_UTR,2287189.0,2287192.0,.,-,.,Parent=Transcript:T10H10.3.1
T10H10.2.1,X,WormBase,three_prime_UTR,2297968.0,2298193.0,.,+,.,Parent=Transcript:T10H10.2.1
T10H10.1.1,X,WormBase,five_prime_UTR,2303082.0,2303120.0,.,+,.,Parent=Transcript:T10H10.1.1
T10H10.1.1,X,WormBase,three_prime_UTR,2314653.0,2314914.0,.,+,.,Parent=Transcript:T10H10.1.1
T01B6.3b.1,X,WormBase,three_prime_UTR,2314894.0,2315360.0,.,-,.,Parent=Transcript:T01B6.3b.1
T01B6.3a.1,X,WormBase,three_prime_UTR,2314896.0,2315360.0,.,-,.,Parent=Transcript:T01B6.3a.1
T01B6.3b.1,X,WormBase,five_prime_UTR,2315855.0,2316309.0,.,-,.,Parent=Transcript:T01B6.3b.1
T01B6.3a.1,X,WormBase,five_prime_UTR,2319334.0,2319338.0,.,-,.,Parent=Transcript:T01B6.3a.1
T01B6.1.1,X,WormBase,five_prime_UTR,2335684.0,2335741.0,.,+,.,Parent=Transcript:T01B6.1.1
T01B6.4.1,X,WormBase,three_prime_UTR,2337600.0,2337792.0,.,-,.,Parent=Transcript:T01B6.4.1
T01B6.4.1,X,WormBase,five_prime_UTR,2338263.0,2338310.0,.,-,.,Parent=Transcript:T01B6.4.1
T24D8.3.1,X,WormBase,five_prime_UTR,2342065.0,2342089.0,.,-,.,Parent=Transcript:T24D8.3.1
T24D8.4.1,X,WormBase,three_prime_UTR,2342391.0,2342457.0,.,-,.,Parent=Transcript:T24D8.4.1
T24D8.4.1,X,WormBase,five_prime_UTR,2342939.0,2342959.0,.,-,.,Parent=Transcript:T24D8.4.1
T24D8.5.1,X,WormBase,three_prime_UTR,2343947.0,2344058.0,.,-,.,Parent=Transcript:T24D8.5.1
T24D8.5.1,X,WormBase,five_prime_UTR,2344686.0,2344766.0,.,-,.,Parent=Transcript:T24D8.5.1
T01B6.1.1,X,WormBase,three_prime_UTR,2348579.0,2348643.0,.,+,.,Parent=Transcript:T01B6.1.1
T24D8.1.1,X,WormBase,five_prime_UTR,2360097.0,2360125.0,.,+,.,Parent=Transcript:T24D8.1.1
T24D8.1.1,X,WormBase,three_prime_UTR,2364656.0,2364821.0,.,+,.,Parent=Transcript:T24D8.1.1
T24D8.6.1,X,WormBase,three_prime_UTR,2365666.0,2365699.0,.,-,.,Parent=Transcript:T24D8.6.1
T24D8.6.1,X,WormBase,five_prime_UTR,2365943.0,2365990.0,.,-,.,Parent=Transcript:T24D8.6.1
F47G3.3.1,X,WormBase,five_prime_UTR,2375985.0,2375996.0,.,+,.,Parent=Transcript:F47G3.3.1
F47G3.3.1,X,WormBase,three_prime_UTR,2378653.0,2379086.0,.,+,.,Parent=Transcript:F47G3.3.1
F47G3.4.1,X,WormBase,five_prime_UTR,2381582.0,2381589.0,.,+,.,Parent=Transcript:F47G3.4.1
F47G3.4.1,X,WormBase,three_prime_UTR,2382293.0,2382335.0,.,+,.,Parent=Transcript:F47G3.4.1
F47G3.1.1,X,WormBase,five_prime_UTR,2385753.0,2385807.0,.,+,.,Parent=Transcript:F47G3.1.1
F47G3.1.1,X,WormBase,three_prime_UTR,2392598.0,2392887.0,.,+,.,Parent=Transcript:F47G3.1.1
C43H6.6.1,X,WormBase,five_prime_UTR,2395283.0,2395504.0,.,+,.,Parent=Transcript:C43H6.6.1
C43H6.6.1,X,WormBase,three_prime_UTR,2398654.0,2398827.0,.,+,.,Parent=Transcript:C43H6.6.1
C43H6.7b.1,X,WormBase,three_prime_UTR,2398811.0,2398970.0,.,-,.,Parent=Transcript:C43H6.7b.1
C43H6.7a.1,X,WormBase,three_prime_UTR,2398812.0,2398970.0,.,-,.,Parent=Transcript:C43H6.7a.1
C43H6.7b.1,X,WormBase,five_prime_UTR,2401940.0,2402036.0,.,-,.,Parent=Transcript:C43H6.7b.1
C43H6.7a.1,X,WormBase,five_prime_UTR,2401940.0,2402036.0,.,-,.,Parent=Transcript:C43H6.7a.1
C43H6.4.1,X,WormBase,five_prime_UTR,2404024.0,2404031.0,.,+,.,Parent=Transcript:C43H6.4.1
C43H6.4.1,X,WormBase,three_prime_UTR,2407070.0,2407364.0,.,+,.,Parent=Transcript:C43H6.4.1
C43H6.3.1,X,WormBase,three_prime_UTR,2409165.0,2409567.0,.,+,.,Parent=Transcript:C43H6.3.1
C43H6.1.1,X,WormBase,five_prime_UTR,2409691.0,2409710.0,.,+,.,Parent=Transcript:C43H6.1.1
C43H6.1.1,X,WormBase,three_prime_UTR,2412735.0,2412966.0,.,+,.,Parent=Transcript:C43H6.1.1
C43H6.8.1,X,WormBase,three_prime_UTR,2412953.0,2412968.0,.,-,.,Parent=Transcript:C43H6.8.1
C43H6.8.1,X,WormBase,five_prime_UTR,2413289.0,2413377.0,.,-,.,Parent=Transcript:C43H6.8.1
C43H6.9a.1,X,WormBase,three_prime_UTR,2413909.0,2414063.0,.,-,.,Parent=Transcript:C43H6.9a.1
C43H6.9a.2,X,WormBase,three_prime_UTR,2413909.0,2414063.0,.,-,.,Parent=Transcript:C43H6.9a.2
C43H6.9a.2,X,WormBase,five_prime_UTR,2417721.0,2417762.0,.,-,.,Parent=Transcript:C43H6.9a.2
C43H6.9a.1,X,WormBase,five_prime_UTR,2417721.0,2417762.0,.,-,.,Parent=Transcript:C43H6.9a.1
C43H6.9a.1,X,WormBase,five_prime_UTR,2417842.0,2417892.0,.,-,.,Parent=Transcript:C43H6.9a.1
C43H6.9a.2,X,WormBase,five_prime_UTR,2417842.0,2417892.0,.,-,.,Parent=Transcript:C43H6.9a.2
C43H6.9a.2,X,WormBase,five_prime_UTR,2418577.0,2418643.0,.,-,.,Parent=Transcript:C43H6.9a.2
C43H6.9a.2,X,WormBase,five_prime_UTR,2418701.0,2418752.0,.,-,.,Parent=Transcript:C43H6.9a.2
C43H6.9a.2,X,WormBase,five_prime_UTR,2418795.0,2418821.0,.,-,.,Parent=Transcript:C43H6.9a.2
T07D1.1b.1,X,WormBase,three_prime_UTR,2419955.0,2420461.0,.,-,.,Parent=Transcript:T07D1.1b.1
T07D1.1a.1,X,WormBase,three_prime_UTR,2419956.0,2420461.0,.,-,.,Parent=Transcript:T07D1.1a.1
T07D1.2.2,X,WormBase,three_prime_UTR,2429859.0,2430100.0,.,-,.,Parent=Transcript:T07D1.2.2
T07D1.2.1,X,WormBase,three_prime_UTR,2429862.0,2430100.0,.,-,.,Parent=Transcript:T07D1.2.1
T07D1.2.1,X,WormBase,five_prime_UTR,2438950.0,2439000.0,.,-,.,Parent=Transcript:T07D1.2.1
T07D1.2.2,X,WormBase,five_prime_UTR,2438950.0,2439007.0,.,-,.,Parent=Transcript:T07D1.2.2
T07D1.2.1,X,WormBase,five_prime_UTR,2439052.0,2439158.0,.,-,.,Parent=Transcript:T07D1.2.1
T07D1.4a.4,X,WormBase,three_prime_UTR,2445117.0,2446074.0,.,-,.,Parent=Transcript:T07D1.4a.4
T07D1.4a.2,X,WormBase,three_prime_UTR,2445117.0,2446074.0,.,-,.,Parent=Transcript:T07D1.4a.2
T07D1.4a.3,X,WormBase,three_prime_UTR,2445117.0,2446074.0,.,-,.,Parent=Transcript:T07D1.4a.3
T07D1.4a.1,X,WormBase,three_prime_UTR,2445475.0,2446074.0,.,-,.,Parent=Transcript:T07D1.4a.1
T07D1.4a.2,X,WormBase,five_prime_UTR,2450496.0,2450504.0,.,-,.,Parent=Transcript:T07D1.4a.2
T07D1.4a.4,X,WormBase,five_prime_UTR,2450496.0,2450504.0,.,-,.,Parent=Transcript:T07D1.4a.4
T07D1.4a.3,X,WormBase,five_prime_UTR,2450496.0,2450504.0,.,-,.,Parent=Transcript:T07D1.4a.3
T07D1.4a.1,X,WormBase,five_prime_UTR,2450496.0,2450504.0,.,-,.,Parent=Transcript:T07D1.4a.1
T07D1.4a.4,X,WormBase,five_prime_UTR,2451743.0,2451808.0,.,-,.,Parent=Transcript:T07D1.4a.4
T07D1.4a.3,X,WormBase,five_prime_UTR,2455869.0,2456056.0,.,-,.,Parent=Transcript:T07D1.4a.3
T07D1.4a.2,X,WormBase,five_prime_UTR,2459794.0,2459893.0,.,-,.,Parent=Transcript:T07D1.4a.2
R04B3.1.1,X,WormBase,three_prime_UTR,2466948.0,2467350.0,.,-,.,Parent=Transcript:R04B3.1.1
R04B3.1.1,X,WormBase,five_prime_UTR,2471159.0,2471403.0,.,-,.,Parent=Transcript:R04B3.1.1
R04B3.2.1,X,WormBase,three_prime_UTR,2471540.0,2471592.0,.,-,.,Parent=Transcript:R04B3.2.1
R04B3.2.1,X,WormBase,five_prime_UTR,2473585.0,2473718.0,.,-,.,Parent=Transcript:R04B3.2.1
R04B3.3.1,X,WormBase,three_prime_UTR,2473758.0,2473885.0,.,-,.,Parent=Transcript:R04B3.3.1
R04B3.3.1,X,WormBase,five_prime_UTR,2475930.0,2475973.0,.,-,.,Parent=Transcript:R04B3.3.1
K02E10.5.1,X,WormBase,three_prime_UTR,2477001.0,2477182.0,.,-,.,Parent=Transcript:K02E10.5.1
K02E10.5.1,X,WormBase,three_prime_UTR,2477235.0,2477247.0,.,-,.,Parent=Transcript:K02E10.5.1
K02E10.5.1,X,WormBase,five_prime_UTR,2478766.0,2478923.0,.,-,.,Parent=Transcript:K02E10.5.1
K02E10.6.1,X,WormBase,three_prime_UTR,2480755.0,2480768.0,.,-,.,Parent=Transcript:K02E10.6.1
K02E10.6.1,X,WormBase,five_prime_UTR,2482729.0,2482770.0,.,-,.,Parent=Transcript:K02E10.6.1
K02E10.4a.1,X,WormBase,three_prime_UTR,2488217.0,2488482.0,.,+,.,Parent=Transcript:K02E10.4a.1
K02E10.4b.1,X,WormBase,three_prime_UTR,2488217.0,2488299.0,.,+,.,Parent=Transcript:K02E10.4b.1
K02E10.2a.1,X,WormBase,five_prime_UTR,2489048.0,2489089.0,.,+,.,Parent=Transcript:K02E10.2a.1
K02E10.2a.1,X,WormBase,three_prime_UTR,2494056.0,2494339.0,.,+,.,Parent=Transcript:K02E10.2a.1
K02E10.1.1,X,WormBase,five_prime_UTR,2496180.0,2496419.0,.,+,.,Parent=Transcript:K02E10.1.1
K02E10.1.1,X,WormBase,three_prime_UTR,2500651.0,2501001.0,.,+,.,Parent=Transcript:K02E10.1.1
K02E10.7.1,X,WormBase,three_prime_UTR,2500987.0,2501360.0,.,-,.,Parent=Transcript:K02E10.7.1
K02E10.7.2,X,WormBase,three_prime_UTR,2500991.0,2501360.0,.,-,.,Parent=Transcript:K02E10.7.2
K02E10.7.2,X,WormBase,five_prime_UTR,2508501.0,2508549.0,.,-,.,Parent=Transcript:K02E10.7.2
K02E10.8b.1,X,WormBase,three_prime_UTR,2509313.0,2509718.0,.,-,.,Parent=Transcript:K02E10.8b.1
K02E10.8a.1,X,WormBase,three_prime_UTR,2509317.0,2509740.0,.,-,.,Parent=Transcript:K02E10.8a.1
K02E10.8c.1,X,WormBase,three_prime_UTR,2509317.0,2509718.0,.,-,.,Parent=Transcript:K02E10.8c.1
K02E10.8c.1,X,WormBase,five_prime_UTR,2515310.0,2515324.0,.,-,.,Parent=Transcript:K02E10.8c.1
K02E10.8b.1,X,WormBase,five_prime_UTR,2515310.0,2515323.0,.,-,.,Parent=Transcript:K02E10.8b.1
K02E10.8a.1,X,WormBase,five_prime_UTR,2515310.0,2515317.0,.,-,.,Parent=Transcript:K02E10.8a.1
R11B5.1.1,X,WormBase,three_prime_UTR,2525191.0,2525721.0,.,-,.,Parent=Transcript:R11B5.1.1
R11B5.1.1,X,WormBase,five_prime_UTR,2532437.0,2532457.0,.,-,.,Parent=Transcript:R11B5.1.1
F52H2.3.1,X,WormBase,three_prime_UTR,2540066.0,2540189.0,.,-,.,Parent=Transcript:F52H2.3.1
F52H2.3.1,X,WormBase,five_prime_UTR,2541048.0,2541053.0,.,-,.,Parent=Transcript:F52H2.3.1
F52H2.4.1,X,WormBase,three_prime_UTR,2543180.0,2543428.0,.,-,.,Parent=Transcript:F52H2.4.1
F52H2.4.2,X,WormBase,three_prime_UTR,2543391.0,2543428.0,.,-,.,Parent=Transcript:F52H2.4.2
F52H2.4.1,X,WormBase,five_prime_UTR,2548029.0,2548046.0,.,-,.,Parent=Transcript:F52H2.4.1
F52H2.4.2,X,WormBase,five_prime_UTR,2548029.0,2548048.0,.,-,.,Parent=Transcript:F52H2.4.2
F52H2.4.1,X,WormBase,five_prime_UTR,2548669.0,2548747.0,.,-,.,Parent=Transcript:F52H2.4.1
F52H2.4.1,X,WormBase,five_prime_UTR,2548842.0,2548984.0,.,-,.,Parent=Transcript:F52H2.4.1
F52H2.2b.1,X,WormBase,five_prime_UTR,2552260.0,2552435.0,.,+,.,Parent=Transcript:F52H2.2b.1
F52H2.2a.1,X,WormBase,five_prime_UTR,2554231.0,2554237.0,.,+,.,Parent=Transcript:F52H2.2a.1
F52H2.2a.1,X,WormBase,three_prime_UTR,2557476.0,2557736.0,.,+,.,Parent=Transcript:F52H2.2a.1
F52H2.2b.1,X,WormBase,three_prime_UTR,2557476.0,2557729.0,.,+,.,Parent=Transcript:F52H2.2b.1
F52H2.5.2,X,WormBase,three_prime_UTR,2557967.0,2558045.0,.,-,.,Parent=Transcript:F52H2.5.2
F52H2.5.1,X,WormBase,three_prime_UTR,2557976.0,2558045.0,.,-,.,Parent=Transcript:F52H2.5.1
F52H2.5.1,X,WormBase,five_prime_UTR,2559406.0,2559426.0,.,-,.,Parent=Transcript:F52H2.5.1
F52H2.5.2,X,WormBase,five_prime_UTR,2559406.0,2560079.0,.,-,.,Parent=Transcript:F52H2.5.2
F52H2.5.1,X,WormBase,five_prime_UTR,2559509.0,2559545.0,.,-,.,Parent=Transcript:F52H2.5.1
F52H2.6b.1,X,WormBase,three_prime_UTR,2559711.0,2560118.0,.,-,.,Parent=Transcript:F52H2.6b.1
F52H2.6a.1,X,WormBase,three_prime_UTR,2559713.0,2560118.0,.,-,.,Parent=Transcript:F52H2.6a.1
F52H2.6a.1,X,WormBase,five_prime_UTR,2564146.0,2564147.0,.,-,.,Parent=Transcript:F52H2.6a.1
F52H2.6b.1,X,WormBase,five_prime_UTR,2564146.0,2564147.0,.,-,.,Parent=Transcript:F52H2.6b.1
F52H2.15.1,X,WormBase,five_prime_UTR,2565358.0,2565468.0,.,+,.,Parent=Transcript:F52H2.15.1
F52H2.15.1,X,WormBase,three_prime_UTR,2565974.0,2566078.0,.,+,.,Parent=Transcript:F52H2.15.1
F52H2.7.1,X,WormBase,three_prime_UTR,2566543.0,2566672.0,.,-,.,Parent=Transcript:F52H2.7.1
F52H2.7.1,X,WormBase,five_prime_UTR,2572643.0,2572653.0,.,-,.,Parent=Transcript:F52H2.7.1
F52H2.1.1,X,WormBase,three_prime_UTR,2576603.0,2576932.0,.,+,.,Parent=Transcript:F52H2.1.1
H01M10.3.1,X,WormBase,five_prime_UTR,2577742.0,2577750.0,.,+,.,Parent=Transcript:H01M10.3.1
H01M10.1.1,X,WormBase,three_prime_UTR,2578211.0,2578477.0,.,-,.,Parent=Transcript:H01M10.1.1
H01M10.3.1,X,WormBase,three_prime_UTR,2578213.0,2578262.0,.,+,.,Parent=Transcript:H01M10.3.1
H01M10.1.1,X,WormBase,five_prime_UTR,2580569.0,2580574.0,.,-,.,Parent=Transcript:H01M10.1.1
H01M10.2.1,X,WormBase,three_prime_UTR,2584242.0,2584538.0,.,-,.,Parent=Transcript:H01M10.2.1
H01M10.2.1,X,WormBase,five_prime_UTR,2585740.0,2585755.0,.,-,.,Parent=Transcript:H01M10.2.1
T03G6.2b.1,X,WormBase,five_prime_UTR,2594003.0,2594096.0,.,+,.,Parent=Transcript:T03G6.2b.1
T03G6.2c.1,X,WormBase,five_prime_UTR,2599408.0,2599428.0,.,+,.,Parent=Transcript:T03G6.2c.1
T03G6.2b.1,X,WormBase,three_prime_UTR,2606275.0,2606732.0,.,+,.,Parent=Transcript:T03G6.2b.1
T03G6.2c.1,X,WormBase,three_prime_UTR,2606275.0,2606732.0,.,+,.,Parent=Transcript:T03G6.2c.1
T03G6.1.1,X,WormBase,five_prime_UTR,2608228.0,2608231.0,.,+,.,Parent=Transcript:T03G6.1.1
T03G6.1.1,X,WormBase,three_prime_UTR,2609837.0,2609926.0,.,+,.,Parent=Transcript:T03G6.1.1
T03G6.3.1,X,WormBase,three_prime_UTR,2610826.0,2611234.0,.,-,.,Parent=Transcript:T03G6.3.1
F54G2.1e.1,X,WormBase,three_prime_UTR,2621272.0,2621744.0,.,-,.,Parent=Transcript:F54G2.1e.1
F54G2.1a.1,X,WormBase,three_prime_UTR,2621272.0,2621744.0,.,-,.,Parent=Transcript:F54G2.1a.1
F54G2.1d.1,X,WormBase,three_prime_UTR,2621274.0,2621744.0,.,-,.,Parent=Transcript:F54G2.1d.1
F54G2.1g.1,X,WormBase,three_prime_UTR,2621274.0,2621744.0,.,-,.,Parent=Transcript:F54G2.1g.1
F54G2.1g.1,X,WormBase,five_prime_UTR,2630709.0,2630890.0,.,-,.,Parent=Transcript:F54G2.1g.1
F54G2.1e.1,X,WormBase,five_prime_UTR,2640335.0,2640348.0,.,-,.,Parent=Transcript:F54G2.1e.1
C09B7.2d.1,X,WormBase,five_prime_UTR,2668127.0,2668172.0,.,+,.,Parent=Transcript:C09B7.2d.1
C09B7.2b.1,X,WormBase,five_prime_UTR,2668191.0,2668205.0,.,+,.,Parent=Transcript:C09B7.2b.1
C09B7.2a.1,X,WormBase,five_prime_UTR,2668198.0,2668205.0,.,+,.,Parent=Transcript:C09B7.2a.1
C09B7.2d.1,X,WormBase,three_prime_UTR,2670465.0,2670590.0,.,+,.,Parent=Transcript:C09B7.2d.1
C09B7.2b.1,X,WormBase,three_prime_UTR,2670465.0,2670586.0,.,+,.,Parent=Transcript:C09B7.2b.1
C09B7.2a.1,X,WormBase,three_prime_UTR,2670465.0,2670596.0,.,+,.,Parent=Transcript:C09B7.2a.1
C09B7.1a.1,X,WormBase,five_prime_UTR,2673572.0,2673700.0,.,+,.,Parent=Transcript:C09B7.1a.1
C09B7.1b.1,X,WormBase,five_prime_UTR,2673658.0,2673700.0,.,+,.,Parent=Transcript:C09B7.1b.1
C09B7.1c.1,X,WormBase,three_prime_UTR,2680954.0,2681152.0,.,+,.,Parent=Transcript:C09B7.1c.1
C09B7.1a.1,X,WormBase,three_prime_UTR,2682148.0,2682379.0,.,+,.,Parent=Transcript:C09B7.1a.1
C09B7.1b.1,X,WormBase,three_prime_UTR,2682148.0,2682384.0,.,+,.,Parent=Transcript:C09B7.1b.1
T14G11.3.1,X,WormBase,three_prime_UTR,2682754.0,2683127.0,.,-,.,Parent=Transcript:T14G11.3.1
T14G11.3.1,X,WormBase,five_prime_UTR,2687158.0,2687184.0,.,-,.,Parent=Transcript:T14G11.3.1
T14G11.1.1,X,WormBase,five_prime_UTR,2688990.0,2688992.0,.,+,.,Parent=Transcript:T14G11.1.1
T14G11.1.1,X,WormBase,three_prime_UTR,2691563.0,2692022.0,.,+,.,Parent=Transcript:T14G11.1.1
T02C5.1b.1,X,WormBase,five_prime_UTR,2694923.0,2694934.0,.,+,.,Parent=Transcript:T02C5.1b.1
T02C5.1a.1,X,WormBase,five_prime_UTR,2694924.0,2694934.0,.,+,.,Parent=Transcript:T02C5.1a.1
T02C5.1b.1,X,WormBase,three_prime_UTR,2698090.0,2698273.0,.,+,.,Parent=Transcript:T02C5.1b.1
T02C5.1a.1,X,WormBase,three_prime_UTR,2698090.0,2698273.0,.,+,.,Parent=Transcript:T02C5.1a.1
T02C5.3b.1,X,WormBase,three_prime_UTR,2698257.0,2698973.0,.,-,.,Parent=Transcript:T02C5.3b.1
T02C5.3a.1,X,WormBase,three_prime_UTR,2698257.0,2699279.0,.,-,.,Parent=Transcript:T02C5.3a.1
T02C5.3a.1,X,WormBase,five_prime_UTR,2705857.0,2705859.0,.,-,.,Parent=Transcript:T02C5.3a.1
T02C5.3b.1,X,WormBase,five_prime_UTR,2705857.0,2705859.0,.,-,.,Parent=Transcript:T02C5.3b.1
T02C5.5b.1,X,WormBase,three_prime_UTR,2710920.0,2711627.0,.,-,.,Parent=Transcript:T02C5.5b.1
T02C5.5g.1,X,WormBase,three_prime_UTR,2710921.0,2711627.0,.,-,.,Parent=Transcript:T02C5.5g.1
T02C5.5c.1,X,WormBase,three_prime_UTR,2710923.0,2711627.0,.,-,.,Parent=Transcript:T02C5.5c.1
T02C5.5f.1,X,WormBase,three_prime_UTR,2710932.0,2711627.0,.,-,.,Parent=Transcript:T02C5.5f.1
T02C5.5a.1,X,WormBase,three_prime_UTR,2716164.0,2716251.0,.,-,.,Parent=Transcript:T02C5.5a.1
T02C5.5b.1,X,WormBase,five_prime_UTR,2736222.0,2736277.0,.,-,.,Parent=Transcript:T02C5.5b.1
C14A11.3b.1,X,WormBase,five_prime_UTR,2772042.0,2772077.0,.,+,.,Parent=Transcript:C14A11.3b.1
C14A11.3c.1,X,WormBase,five_prime_UTR,2793823.0,2794010.0,.,+,.,Parent=Transcript:C14A11.3c.1
C14A11.3a.1,X,WormBase,five_prime_UTR,2793896.0,2794010.0,.,+,.,Parent=Transcript:C14A11.3a.1
C14A11.3b.1,X,WormBase,three_prime_UTR,2798771.0,2799243.0,.,+,.,Parent=Transcript:C14A11.3b.1
C14A11.3c.1,X,WormBase,three_prime_UTR,2798771.0,2799250.0,.,+,.,Parent=Transcript:C14A11.3c.1
C14A11.3a.1,X,WormBase,three_prime_UTR,2798771.0,2799247.0,.,+,.,Parent=Transcript:C14A11.3a.1
C14A11.2.1,X,WormBase,five_prime_UTR,2803112.0,2803140.0,.,+,.,Parent=Transcript:C14A11.2.1
C14A11.2.1,X,WormBase,three_prime_UTR,2804722.0,2805028.0,.,+,.,Parent=Transcript:C14A11.2.1
