,0,1,2,3,4,5,6,7,8
Y71H2AM.20b.3,III,WormBase,five_prime_UTR,2785147.0,2785489.0,.,-,.,Parent=Transcript:Y71H2AM.20b.3
Y71H2AM.20b.1,III,WormBase,five_prime_UTR,2785147.0,2785489.0,.,-,.,Parent=Transcript:Y71H2AM.20b.1
Y71H2AM.20b.2,III,WormBase,five_prime_UTR,2785147.0,2785489.0,.,-,.,Parent=Transcript:Y71H2AM.20b.2
Y71H2AM.20b.3,III,WormBase,five_prime_UTR,2785535.0,2785626.0,.,-,.,Parent=Transcript:Y71H2AM.20b.3
Y71H2AM.20b.1,III,WormBase,five_prime_UTR,2785535.0,2785624.0,.,-,.,Parent=Transcript:Y71H2AM.20b.1
Y71H2AM.20b.2,III,WormBase,five_prime_UTR,2785535.0,2785624.0,.,-,.,Parent=Transcript:Y71H2AM.20b.2
Y71H2AM.20b.1,III,WormBase,five_prime_UTR,2785691.0,2785816.0,.,-,.,Parent=Transcript:Y71H2AM.20b.1
Y71H2AM.20b.2,III,WormBase,five_prime_UTR,2785691.0,2785823.0,.,-,.,Parent=Transcript:Y71H2AM.20b.2
Y71H2AM.20b.1,III,WormBase,five_prime_UTR,2785867.0,2785947.0,.,-,.,Parent=Transcript:Y71H2AM.20b.1
Y71H2AM.20a.1,III,WormBase,five_prime_UTR,2785945.0,2785948.0,.,-,.,Parent=Transcript:Y71H2AM.20a.1
Y71H2AM.5.2,III,WormBase,five_prime_UTR,2786200.0,2786203.0,.,+,.,Parent=Transcript:Y71H2AM.5.2
Y71H2AM.5.1,III,WormBase,five_prime_UTR,2786202.0,2786203.0,.,+,.,Parent=Transcript:Y71H2AM.5.1
Y71H2AM.5.2,III,WormBase,three_prime_UTR,2786680.0,2786859.0,.,+,.,Parent=Transcript:Y71H2AM.5.2
Y71H2AM.5.1,III,WormBase,three_prime_UTR,2786680.0,2786754.0,.,+,.,Parent=Transcript:Y71H2AM.5.1
Y71H2AM.4.1,III,WormBase,five_prime_UTR,2786852.0,2786861.0,.,+,.,Parent=Transcript:Y71H2AM.4.1
Y71H2AM.4.1,III,WormBase,three_prime_UTR,2787964.0,2788028.0,.,+,.,Parent=Transcript:Y71H2AM.4.1
Y71H2AM.24.1,III,WormBase,five_prime_UTR,2788441.0,2788444.0,.,+,.,Parent=Transcript:Y71H2AM.24.1
Y71H2AM.24.1,III,WormBase,three_prime_UTR,2792935.0,2792973.0,.,+,.,Parent=Transcript:Y71H2AM.24.1
Y71H2AM.22a.1,III,WormBase,three_prime_UTR,2793323.0,2793411.0,.,-,.,Parent=Transcript:Y71H2AM.22a.1
Y71H2AM.22a.1,III,WormBase,five_prime_UTR,2801661.0,2801748.0,.,-,.,Parent=Transcript:Y71H2AM.22a.1
Y71H2AM.22a.1,III,WormBase,five_prime_UTR,2801807.0,2801900.0,.,-,.,Parent=Transcript:Y71H2AM.22a.1
Y71H2AM.3.1,III,WormBase,five_prime_UTR,2805430.0,2805430.0,.,+,.,Parent=Transcript:Y71H2AM.3.1
Y71H2AM.3.1,III,WormBase,three_prime_UTR,2811003.0,2811778.0,.,+,.,Parent=Transcript:Y71H2AM.3.1
Y71H2AM.23.1,III,WormBase,three_prime_UTR,2812143.0,2812321.0,.,-,.,Parent=Transcript:Y71H2AM.23.1
Y71H2AM.23.1,III,WormBase,five_prime_UTR,2814937.0,2814969.0,.,-,.,Parent=Transcript:Y71H2AM.23.1
Y71H2AM.2.1,III,WormBase,five_prime_UTR,2819280.0,2819281.0,.,+,.,Parent=Transcript:Y71H2AM.2.1
Y71H2AM.2.3,III,WormBase,five_prime_UTR,2819280.0,2819281.0,.,+,.,Parent=Transcript:Y71H2AM.2.3
Y71H2AM.2.2,III,WormBase,five_prime_UTR,2819280.0,2819281.0,.,+,.,Parent=Transcript:Y71H2AM.2.2
Y71H2AM.2.3,III,WormBase,three_prime_UTR,2824668.0,2826529.0,.,+,.,Parent=Transcript:Y71H2AM.2.3
Y71H2AM.2.2,III,WormBase,three_prime_UTR,2824668.0,2824675.0,.,+,.,Parent=Transcript:Y71H2AM.2.2
Y71H2AM.2.1,III,WormBase,three_prime_UTR,2824668.0,2824670.0,.,+,.,Parent=Transcript:Y71H2AM.2.1
Y71H2AM.2.1,III,WormBase,three_prime_UTR,2825696.0,2826585.0,.,+,.,Parent=Transcript:Y71H2AM.2.1
Y71H2AM.2.2,III,WormBase,three_prime_UTR,2825696.0,2826585.0,.,+,.,Parent=Transcript:Y71H2AM.2.2
Y71H2AM.1.1,III,WormBase,five_prime_UTR,2827070.0,2827283.0,.,+,.,Parent=Transcript:Y71H2AM.1.1
Y71H2AM.29.1,III,WormBase,five_prime_UTR,2832783.0,2833148.0,.,+,.,Parent=Transcript:Y71H2AM.29.1
Y71H2AM.1.1,III,WormBase,three_prime_UTR,2832879.0,2833037.0,.,+,.,Parent=Transcript:Y71H2AM.1.1
Y71H2AM.29.1,III,WormBase,three_prime_UTR,2833784.0,2833822.0,.,+,.,Parent=Transcript:Y71H2AM.29.1
Y71H2AR.1.1,III,WormBase,three_prime_UTR,2836119.0,2836261.0,.,+,.,Parent=Transcript:Y71H2AR.1.1
Y71H2AR.3.1,III,WormBase,three_prime_UTR,2838290.0,2838453.0,.,+,.,Parent=Transcript:Y71H2AR.3.1
Y71H2AR.2.1,III,WormBase,three_prime_UTR,2839120.0,2839154.0,.,-,.,Parent=Transcript:Y71H2AR.2.1
H34I24.2.1,III,WormBase,five_prime_UTR,2842044.0,2842170.0,.,+,.,Parent=Transcript:H34I24.2.1
H34I24.2.1,III,WormBase,three_prime_UTR,2845074.0,2845197.0,.,+,.,Parent=Transcript:H34I24.2.1
H34I24.1.1,III,WormBase,five_prime_UTR,2847047.0,2847060.0,.,+,.,Parent=Transcript:H34I24.1.1
H34I24.1.1,III,WormBase,three_prime_UTR,2848554.0,2848582.0,.,+,.,Parent=Transcript:H34I24.1.1
F56F11.4a.2,III,WormBase,five_prime_UTR,2858558.0,2858658.0,.,+,.,Parent=Transcript:F56F11.4a.2
F56F11.4a.2,III,WormBase,five_prime_UTR,2858709.0,2858709.0,.,+,.,Parent=Transcript:F56F11.4a.2
F56F11.4a.1,III,WormBase,five_prime_UTR,2858709.0,2858709.0,.,+,.,Parent=Transcript:F56F11.4a.1
F56F11.4a.2,III,WormBase,three_prime_UTR,2865387.0,2865517.0,.,+,.,Parent=Transcript:F56F11.4a.2
F56F11.4a.1,III,WormBase,three_prime_UTR,2865387.0,2865500.0,.,+,.,Parent=Transcript:F56F11.4a.1
F56F11.3.1,III,WormBase,five_prime_UTR,2874818.0,2874892.0,.,+,.,Parent=Transcript:F56F11.3.1
F56F11.3.1,III,WormBase,three_prime_UTR,2880425.0,2880676.0,.,+,.,Parent=Transcript:F56F11.3.1
F56F11.2.1,III,WormBase,five_prime_UTR,2882289.0,2882303.0,.,+,.,Parent=Transcript:F56F11.2.1
F56F11.2.1,III,WormBase,three_prime_UTR,2884968.0,2885020.0,.,+,.,Parent=Transcript:F56F11.2.1
F56F11.1.1,III,WormBase,five_prime_UTR,2891743.0,2891761.0,.,+,.,Parent=Transcript:F56F11.1.1
F56F11.1.1,III,WormBase,three_prime_UTR,2892614.0,2892790.0,.,+,.,Parent=Transcript:F56F11.1.1
T20B6.3.1,III,WormBase,three_prime_UTR,2899371.0,2899440.0,.,-,.,Parent=Transcript:T20B6.3.1
T20B6.3.1,III,WormBase,five_prime_UTR,2901160.0,2901217.0,.,-,.,Parent=Transcript:T20B6.3.1
R10F2.1.1,III,WormBase,five_prime_UTR,2910906.0,2910969.0,.,+,.,Parent=Transcript:R10F2.1.1
R10F2.4.1,III,WormBase,three_prime_UTR,2919503.0,2920073.0,.,-,.,Parent=Transcript:R10F2.4.1
R10F2.4.1,III,WormBase,five_prime_UTR,2922168.0,2922215.0,.,-,.,Parent=Transcript:R10F2.4.1
R10F2.4.1,III,WormBase,five_prime_UTR,2922579.0,2922656.0,.,-,.,Parent=Transcript:R10F2.4.1
R10F2.4.1,III,WormBase,five_prime_UTR,2923038.0,2923112.0,.,-,.,Parent=Transcript:R10F2.4.1
R10F2.1.1,III,WormBase,three_prime_UTR,2935558.0,2935961.0,.,+,.,Parent=Transcript:R10F2.1.1
R10F2.6.1,III,WormBase,three_prime_UTR,2937040.0,2937102.0,.,-,.,Parent=Transcript:R10F2.6.1
R10F2.6.1,III,WormBase,five_prime_UTR,2944009.0,2944095.0,.,-,.,Parent=Transcript:R10F2.6.1
H05C05.4.1,III,WormBase,three_prime_UTR,2944693.0,2944825.0,.,-,.,Parent=Transcript:H05C05.4.1
H05C05.4.1,III,WormBase,five_prime_UTR,2946162.0,2946201.0,.,-,.,Parent=Transcript:H05C05.4.1
H05C05.1a.1,III,WormBase,three_prime_UTR,2960575.0,2961685.0,.,+,.,Parent=Transcript:H05C05.1a.1
H05C05.2a.1,III,WormBase,three_prime_UTR,2962201.0,2962615.0,.,-,.,Parent=Transcript:H05C05.2a.1
H05C05.2b.1,III,WormBase,three_prime_UTR,2962201.0,2962615.0,.,-,.,Parent=Transcript:H05C05.2b.1
H05C05.2b.1,III,WormBase,five_prime_UTR,2964407.0,2964463.0,.,-,.,Parent=Transcript:H05C05.2b.1
H05C05.2a.1,III,WormBase,five_prime_UTR,2965629.0,2965634.0,.,-,.,Parent=Transcript:H05C05.2a.1
Y55D5A.3.1,III,WormBase,three_prime_UTR,2970251.0,2970676.0,.,-,.,Parent=Transcript:Y55D5A.3.1
Y55D5A.3.1,III,WormBase,five_prime_UTR,2975786.0,2975789.0,.,-,.,Parent=Transcript:Y55D5A.3.1
Y55D5A.1b.1,III,WormBase,five_prime_UTR,2982409.0,2982496.0,.,+,.,Parent=Transcript:Y55D5A.1b.1
Y55D5A.1a.1,III,WormBase,five_prime_UTR,2982414.0,2982470.0,.,+,.,Parent=Transcript:Y55D5A.1a.1
Y55D5A.1b.2,III,WormBase,five_prime_UTR,2984304.0,2984459.0,.,+,.,Parent=Transcript:Y55D5A.1b.2
Y55D5A.1b.1,III,WormBase,five_prime_UTR,2984315.0,2984459.0,.,+,.,Parent=Transcript:Y55D5A.1b.1
Y55D5A.1b.3,III,WormBase,five_prime_UTR,2984964.0,2985083.0,.,+,.,Parent=Transcript:Y55D5A.1b.3
Y55D5A.1b.2,III,WormBase,five_prime_UTR,2984965.0,2985083.0,.,+,.,Parent=Transcript:Y55D5A.1b.2
Y55D5A.1b.1,III,WormBase,five_prime_UTR,2984965.0,2985083.0,.,+,.,Parent=Transcript:Y55D5A.1b.1
Y55D5A.1b.4,III,WormBase,five_prime_UTR,2986006.0,2986084.0,.,+,.,Parent=Transcript:Y55D5A.1b.4
Y55D5A.1b.1,III,WormBase,five_prime_UTR,2986009.0,2986084.0,.,+,.,Parent=Transcript:Y55D5A.1b.1
Y55D5A.1b.2,III,WormBase,five_prime_UTR,2986009.0,2986084.0,.,+,.,Parent=Transcript:Y55D5A.1b.2
Y55D5A.1b.3,III,WormBase,five_prime_UTR,2986009.0,2986084.0,.,+,.,Parent=Transcript:Y55D5A.1b.3
Y55D5A.1b.1,III,WormBase,three_prime_UTR,2987986.0,2988147.0,.,+,.,Parent=Transcript:Y55D5A.1b.1
Y55D5A.1b.2,III,WormBase,three_prime_UTR,2987986.0,2988139.0,.,+,.,Parent=Transcript:Y55D5A.1b.2
Y55D5A.1b.3,III,WormBase,three_prime_UTR,2987986.0,2988147.0,.,+,.,Parent=Transcript:Y55D5A.1b.3
Y55D5A.1a.1,III,WormBase,three_prime_UTR,2987986.0,2988150.0,.,+,.,Parent=Transcript:Y55D5A.1a.1
Y55D5A.4.1,III,WormBase,three_prime_UTR,2988078.0,2988277.0,.,-,.,Parent=Transcript:Y55D5A.4.1
Y55D5A.4.1,III,WormBase,five_prime_UTR,2990057.0,2990057.0,.,-,.,Parent=Transcript:Y55D5A.4.1
Y55D5A.5a.1,III,WormBase,three_prime_UTR,2994514.0,2995918.0,.,-,.,Parent=Transcript:Y55D5A.5a.1
Y55D5A.5c.1,III,WormBase,three_prime_UTR,2994544.0,2995918.0,.,-,.,Parent=Transcript:Y55D5A.5c.1
Y55D5A.5a.1,III,WormBase,five_prime_UTR,3028703.0,3028800.0,.,-,.,Parent=Transcript:Y55D5A.5a.1
Y55D5A.5c.1,III,WormBase,five_prime_UTR,3028703.0,3028800.0,.,-,.,Parent=Transcript:Y55D5A.5c.1
Y55D5A.5c.1,III,WormBase,five_prime_UTR,3040782.0,3040846.0,.,-,.,Parent=Transcript:Y55D5A.5c.1
Y55D5A.6.1,III,WormBase,three_prime_UTR,3042593.0,3042725.0,.,-,.,Parent=Transcript:Y55D5A.6.1
Y55D5A.6.1,III,WormBase,five_prime_UTR,3047126.0,3047140.0,.,-,.,Parent=Transcript:Y55D5A.6.1
H06I04.7.1,III,WormBase,three_prime_UTR,3059598.0,3059611.0,.,-,.,Parent=Transcript:H06I04.7.1
H06I04.7.1,III,WormBase,five_prime_UTR,3059880.0,3060362.0,.,-,.,Parent=Transcript:H06I04.7.1
H06I04.6b.3,III,WormBase,three_prime_UTR,3060537.0,3061118.0,.,-,.,Parent=Transcript:H06I04.6b.3
H06I04.6a.3,III,WormBase,three_prime_UTR,3061190.0,3061286.0,.,-,.,Parent=Transcript:H06I04.6a.3
H06I04.6b.1,III,WormBase,three_prime_UTR,3061192.0,3061308.0,.,-,.,Parent=Transcript:H06I04.6b.1
H06I04.6b.2,III,WormBase,three_prime_UTR,3061192.0,3061766.0,.,-,.,Parent=Transcript:H06I04.6b.2
H06I04.6a.2,III,WormBase,three_prime_UTR,3061192.0,3061286.0,.,-,.,Parent=Transcript:H06I04.6a.2
H06I04.6a.1,III,WormBase,three_prime_UTR,3061192.0,3061286.0,.,-,.,Parent=Transcript:H06I04.6a.1
H06I04.6b.1,III,WormBase,three_prime_UTR,3061745.0,3061766.0,.,-,.,Parent=Transcript:H06I04.6b.1
H06I04.6b.3,III,WormBase,three_prime_UTR,3061745.0,3061766.0,.,-,.,Parent=Transcript:H06I04.6b.3
H06I04.6a.2,III,WormBase,five_prime_UTR,3062834.0,3063091.0,.,-,.,Parent=Transcript:H06I04.6a.2
H06I04.6a.1,III,WormBase,five_prime_UTR,3062834.0,3062885.0,.,-,.,Parent=Transcript:H06I04.6a.1
H06I04.6a.3,III,WormBase,five_prime_UTR,3062834.0,3062885.0,.,-,.,Parent=Transcript:H06I04.6a.3
H06I04.6a.1,III,WormBase,five_prime_UTR,3063008.0,3063109.0,.,-,.,Parent=Transcript:H06I04.6a.1
H06I04.6a.1,III,WormBase,five_prime_UTR,3063961.0,3064343.0,.,-,.,Parent=Transcript:H06I04.6a.1
H06I04.6a.3,III,WormBase,five_prime_UTR,3063961.0,3064343.0,.,-,.,Parent=Transcript:H06I04.6a.3
H06I04.6b.3,III,WormBase,five_prime_UTR,3064323.0,3064341.0,.,-,.,Parent=Transcript:H06I04.6b.3
H06I04.6b.1,III,WormBase,five_prime_UTR,3064323.0,3064341.0,.,-,.,Parent=Transcript:H06I04.6b.1
H06I04.6b.2,III,WormBase,five_prime_UTR,3064323.0,3064343.0,.,-,.,Parent=Transcript:H06I04.6b.2
H06I04.4b.1,III,WormBase,five_prime_UTR,3068310.0,3068334.0,.,+,.,Parent=Transcript:H06I04.4b.1
H06I04.4a.2,III,WormBase,five_prime_UTR,3068317.0,3068334.0,.,+,.,Parent=Transcript:H06I04.4a.2
H06I04.4a.1,III,WormBase,five_prime_UTR,3068317.0,3068334.0,.,+,.,Parent=Transcript:H06I04.4a.1
H06I04.4b.1,III,WormBase,three_prime_UTR,3068593.0,3068743.0,.,+,.,Parent=Transcript:H06I04.4b.1
H06I04.4b.1,III,WormBase,three_prime_UTR,3068973.0,3069207.0,.,+,.,Parent=Transcript:H06I04.4b.1
H06I04.4a.2,III,WormBase,three_prime_UTR,3069162.0,3069209.0,.,+,.,Parent=Transcript:H06I04.4a.2
H06I04.4a.1,III,WormBase,three_prime_UTR,3069162.0,3069210.0,.,+,.,Parent=Transcript:H06I04.4a.1
H06I04.3a.1,III,WormBase,five_prime_UTR,3070523.0,3070551.0,.,+,.,Parent=Transcript:H06I04.3a.1
H06I04.3c.1,III,WormBase,three_prime_UTR,3083708.0,3083755.0,.,+,.,Parent=Transcript:H06I04.3c.1
H06I04.3a.1,III,WormBase,three_prime_UTR,3085049.0,3085268.0,.,+,.,Parent=Transcript:H06I04.3a.1
H06I04.2a.1,III,WormBase,five_prime_UTR,3086671.0,3086701.0,.,+,.,Parent=Transcript:H06I04.2a.1
H06I04.2a.1,III,WormBase,three_prime_UTR,3091649.0,3091737.0,.,+,.,Parent=Transcript:H06I04.2a.1
H06I04.1b.1,III,WormBase,three_prime_UTR,3100007.0,3100468.0,.,+,.,Parent=Transcript:H06I04.1b.1
H06I04.1a.1,III,WormBase,three_prime_UTR,3100314.0,3100468.0,.,+,.,Parent=Transcript:H06I04.1a.1
Y53G8B.2.1,III,WormBase,three_prime_UTR,3101229.0,3101401.0,.,-,.,Parent=Transcript:Y53G8B.2.1
Y53G8B.2.1,III,WormBase,five_prime_UTR,3103939.0,3103955.0,.,-,.,Parent=Transcript:Y53G8B.2.1
Y53G8B.4a.1,III,WormBase,three_prime_UTR,3112428.0,3112851.0,.,-,.,Parent=Transcript:Y53G8B.4a.1
Y53G8B.4b.1,III,WormBase,three_prime_UTR,3112434.0,3112851.0,.,-,.,Parent=Transcript:Y53G8B.4b.1
Y53G8B.4a.1,III,WormBase,five_prime_UTR,3127097.0,3127124.0,.,-,.,Parent=Transcript:Y53G8B.4a.1
Y53G8B.1.1,III,WormBase,five_prime_UTR,3129277.0,3129344.0,.,+,.,Parent=Transcript:Y53G8B.1.1
Y53G8B.1.1,III,WormBase,three_prime_UTR,3131177.0,3131649.0,.,+,.,Parent=Transcript:Y53G8B.1.1
C44B11.3.1,III,WormBase,three_prime_UTR,3131574.0,3131732.0,.,-,.,Parent=Transcript:C44B11.3.1
C44B11.3.1,III,WormBase,five_prime_UTR,3139135.0,3139234.0,.,-,.,Parent=Transcript:C44B11.3.1
C44B11.4.1,III,WormBase,three_prime_UTR,3142198.0,3142289.0,.,-,.,Parent=Transcript:C44B11.4.1
C44B11.4.1,III,WormBase,five_prime_UTR,3143736.0,3143757.0,.,-,.,Parent=Transcript:C44B11.4.1
R148.5a.2,III,WormBase,five_prime_UTR,3165639.0,3165754.0,.,+,.,Parent=Transcript:R148.5a.2
R148.5a.1,III,WormBase,three_prime_UTR,3170938.0,3171197.0,.,+,.,Parent=Transcript:R148.5a.1
R148.5a.2,III,WormBase,three_prime_UTR,3170938.0,3171215.0,.,+,.,Parent=Transcript:R148.5a.2
R148.4a.1,III,WormBase,five_prime_UTR,3171592.0,3171713.0,.,+,.,Parent=Transcript:R148.4a.1
R148.4b.1,III,WormBase,five_prime_UTR,3171632.0,3171713.0,.,+,.,Parent=Transcript:R148.4b.1
R148.4b.1,III,WormBase,three_prime_UTR,3172213.0,3172727.0,.,+,.,Parent=Transcript:R148.4b.1
R148.4b.1,III,WormBase,three_prime_UTR,3174476.0,3174843.0,.,+,.,Parent=Transcript:R148.4b.1
R148.4a.1,III,WormBase,three_prime_UTR,3174651.0,3174845.0,.,+,.,Parent=Transcript:R148.4a.1
R148.3b.1,III,WormBase,five_prime_UTR,3175331.0,3175380.0,.,+,.,Parent=Transcript:R148.3b.1
R148.3a.2,III,WormBase,five_prime_UTR,3175332.0,3175380.0,.,+,.,Parent=Transcript:R148.3a.2
R148.3a.1,III,WormBase,five_prime_UTR,3175339.0,3175380.0,.,+,.,Parent=Transcript:R148.3a.1
R148.3a.1,III,WormBase,three_prime_UTR,3180110.0,3180168.0,.,+,.,Parent=Transcript:R148.3a.1
R148.3a.2,III,WormBase,three_prime_UTR,3180110.0,3180202.0,.,+,.,Parent=Transcript:R148.3a.2
R148.3a.1,III,WormBase,three_prime_UTR,3182968.0,3183511.0,.,+,.,Parent=Transcript:R148.3a.1
R148.3b.1,III,WormBase,three_prime_UTR,3182994.0,3183645.0,.,+,.,Parent=Transcript:R148.3b.1
R148.2.1,III,WormBase,five_prime_UTR,3183677.0,3183692.0,.,+,.,Parent=Transcript:R148.2.1
R148.2.1,III,WormBase,three_prime_UTR,3184628.0,3185241.0,.,+,.,Parent=Transcript:R148.2.1
R148.1.1,III,WormBase,five_prime_UTR,3186280.0,3186699.0,.,+,.,Parent=Transcript:R148.1.1
R148.1.1,III,WormBase,three_prime_UTR,3191220.0,3191307.0,.,+,.,Parent=Transcript:R148.1.1
R148.7.1,III,WormBase,three_prime_UTR,3195557.0,3195587.0,.,-,.,Parent=Transcript:R148.7.1
R148.7.1,III,WormBase,five_prime_UTR,3198307.0,3198407.0,.,-,.,Parent=Transcript:R148.7.1
R148.6.1,III,WormBase,three_prime_UTR,3198477.0,3198527.0,.,-,.,Parent=Transcript:R148.6.1
R148.6.1,III,WormBase,five_prime_UTR,3199516.0,3199516.0,.,-,.,Parent=Transcript:R148.6.1
H09G03.2a.1,III,WormBase,three_prime_UTR,3200795.0,3200950.0,.,-,.,Parent=Transcript:H09G03.2a.1
H09G03.2b.1,III,WormBase,three_prime_UTR,3200803.0,3200950.0,.,-,.,Parent=Transcript:H09G03.2b.1
H09G03.2a.1,III,WormBase,five_prime_UTR,3208885.0,3208896.0,.,-,.,Parent=Transcript:H09G03.2a.1
H09G03.2b.1,III,WormBase,five_prime_UTR,3219144.0,3219150.0,.,-,.,Parent=Transcript:H09G03.2b.1
Y53G8AL.1.1,III,WormBase,three_prime_UTR,3241264.0,3241375.0,.,+,.,Parent=Transcript:Y53G8AL.1.1
Y53G8AL.2.1,III,WormBase,three_prime_UTR,3241717.0,3241863.0,.,-,.,Parent=Transcript:Y53G8AL.2.1
Y53G8AL.2.1,III,WormBase,five_prime_UTR,3248574.0,3248575.0,.,-,.,Parent=Transcript:Y53G8AL.2.1
Y53G8AL.4b.1,III,WormBase,three_prime_UTR,3249339.0,3249366.0,.,-,.,Parent=Transcript:Y53G8AL.4b.1
Y53G8AL.4b.1,III,WormBase,five_prime_UTR,3250539.0,3250646.0,.,-,.,Parent=Transcript:Y53G8AL.4b.1
Y53G8AM.4.1,III,WormBase,three_prime_UTR,3253966.0,3254025.0,.,-,.,Parent=Transcript:Y53G8AM.4.1
Y53G8AM.4.1,III,WormBase,five_prime_UTR,3255620.0,3255675.0,.,-,.,Parent=Transcript:Y53G8AM.4.1
Y53G8AM.5.1,III,WormBase,three_prime_UTR,3256689.0,3256729.0,.,-,.,Parent=Transcript:Y53G8AM.5.1
Y53G8AM.5.1,III,WormBase,five_prime_UTR,3258396.0,3258406.0,.,-,.,Parent=Transcript:Y53G8AM.5.1
Y53G8AM.7.1,III,WormBase,three_prime_UTR,3261115.0,3261137.0,.,-,.,Parent=Transcript:Y53G8AM.7.1
Y53G8AM.7.1,III,WormBase,five_prime_UTR,3266609.0,3266702.0,.,-,.,Parent=Transcript:Y53G8AM.7.1
Y53G8AM.8a.1,III,WormBase,three_prime_UTR,3267186.0,3267306.0,.,-,.,Parent=Transcript:Y53G8AM.8a.1
Y53G8AM.8a.1,III,WormBase,five_prime_UTR,3278705.0,3278710.0,.,-,.,Parent=Transcript:Y53G8AM.8a.1
Y53G8AR.7a.1,III,WormBase,five_prime_UTR,3282308.0,3282309.0,.,+,.,Parent=Transcript:Y53G8AR.7a.1
Y53G8AR.8b.1,III,WormBase,three_prime_UTR,3290119.0,3290254.0,.,-,.,Parent=Transcript:Y53G8AR.8b.1
Y53G8AR.8a.1,III,WormBase,three_prime_UTR,3290121.0,3290254.0,.,-,.,Parent=Transcript:Y53G8AR.8a.1
Y53G8AR.7a.1,III,WormBase,three_prime_UTR,3290127.0,3290205.0,.,+,.,Parent=Transcript:Y53G8AR.7a.1
Y53G8AR.8b.1,III,WormBase,five_prime_UTR,3294330.0,3294330.0,.,-,.,Parent=Transcript:Y53G8AR.8b.1
Y53G8AR.8a.1,III,WormBase,five_prime_UTR,3294330.0,3294330.0,.,-,.,Parent=Transcript:Y53G8AR.8a.1
Y53G8AR.6.1,III,WormBase,five_prime_UTR,3294743.0,3294751.0,.,+,.,Parent=Transcript:Y53G8AR.6.1
Y53G8AR.6.1,III,WormBase,three_prime_UTR,3296591.0,3297248.0,.,+,.,Parent=Transcript:Y53G8AR.6.1
Y53G8AR.5.1,III,WormBase,five_prime_UTR,3297451.0,3297457.0,.,+,.,Parent=Transcript:Y53G8AR.5.1
Y53G8AR.5.1,III,WormBase,three_prime_UTR,3301961.0,3302169.0,.,+,.,Parent=Transcript:Y53G8AR.5.1
Y53G8AR.3b.1,III,WormBase,five_prime_UTR,3311310.0,3311596.0,.,+,.,Parent=Transcript:Y53G8AR.3b.1
Y53G8AR.3a.1,III,WormBase,five_prime_UTR,3312566.0,3312567.0,.,+,.,Parent=Transcript:Y53G8AR.3a.1
Y53G8AR.3b.1,III,WormBase,three_prime_UTR,3317503.0,3317716.0,.,+,.,Parent=Transcript:Y53G8AR.3b.1
Y53G8AR.3a.1,III,WormBase,three_prime_UTR,3317503.0,3317713.0,.,+,.,Parent=Transcript:Y53G8AR.3a.1
Y53G8AR.9.1,III,WormBase,three_prime_UTR,3317725.0,3318784.0,.,-,.,Parent=Transcript:Y53G8AR.9.1
Y53G8AR.2a.1,III,WormBase,five_prime_UTR,3322853.0,3322973.0,.,+,.,Parent=Transcript:Y53G8AR.2a.1
Y53G8AR.2b.1,III,WormBase,five_prime_UTR,3322962.0,3323007.0,.,+,.,Parent=Transcript:Y53G8AR.2b.1
Y53G8AR.2b.1,III,WormBase,five_prime_UTR,3323058.0,3323122.0,.,+,.,Parent=Transcript:Y53G8AR.2b.1
Y53G8AR.2b.1,III,WormBase,five_prime_UTR,3323204.0,3323244.0,.,+,.,Parent=Transcript:Y53G8AR.2b.1
Y53G8AR.2a.1,III,WormBase,three_prime_UTR,3330167.0,3330217.0,.,+,.,Parent=Transcript:Y53G8AR.2a.1
Y53G8AR.2b.1,III,WormBase,three_prime_UTR,3330167.0,3330217.0,.,+,.,Parent=Transcript:Y53G8AR.2b.1
Y53G8AR.2a.1,III,WormBase,three_prime_UTR,3331252.0,3331727.0,.,+,.,Parent=Transcript:Y53G8AR.2a.1
Y53G8AR.2b.1,III,WormBase,three_prime_UTR,3331252.0,3331727.0,.,+,.,Parent=Transcript:Y53G8AR.2b.1
Y53G8AR.1.1,III,WormBase,three_prime_UTR,3333958.0,3333978.0,.,+,.,Parent=Transcript:Y53G8AR.1.1
F45H7.2b.1,III,WormBase,five_prime_UTR,3344873.0,3344874.0,.,+,.,Parent=Transcript:F45H7.2b.1
F45H7.2a.1,III,WormBase,five_prime_UTR,3344874.0,3344874.0,.,+,.,Parent=Transcript:F45H7.2a.1
F45H7.2d.1,III,WormBase,five_prime_UTR,3345126.0,3345160.0,.,+,.,Parent=Transcript:F45H7.2d.1
F45H7.2d.1,III,WormBase,five_prime_UTR,3345523.0,3345634.0,.,+,.,Parent=Transcript:F45H7.2d.1
F45H7.2d.2,III,WormBase,five_prime_UTR,3345918.0,3346095.0,.,+,.,Parent=Transcript:F45H7.2d.2
F45H7.2d.1,III,WormBase,five_prime_UTR,3346024.0,3346095.0,.,+,.,Parent=Transcript:F45H7.2d.1
F45H7.2d.3,III,WormBase,five_prime_UTR,3346446.0,3346505.0,.,+,.,Parent=Transcript:F45H7.2d.3
F45H7.2d.1,III,WormBase,five_prime_UTR,3346448.0,3346505.0,.,+,.,Parent=Transcript:F45H7.2d.1
F45H7.2d.2,III,WormBase,five_prime_UTR,3346448.0,3346505.0,.,+,.,Parent=Transcript:F45H7.2d.2
F45H7.2a.1,III,WormBase,three_prime_UTR,3363002.0,3363427.0,.,+,.,Parent=Transcript:F45H7.2a.1
